Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,28,13,1294,14.4,1,1,2,1,0,0,4,0,1.6,1.6,1.6,3.2,21,51,31,0.07,0.07,0.14,0.07,0.14,0.11,0.11,0.22,0.11,0.22,Matches
265,Stanis Idumbo,be BEL,"FW,MF",Sevilla,19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.3,10,8,20,0.32,0.32,0.63,0.32,0.63,0.20,0.23,0.42,0.20,0.42,Matches
266,Iglesias,es ESP,DF,Getafe,26,1998,37,32,2888,32.1,0,1,1,0,0,0,4,0,1.6,1.6,2.2,3.8,32,84,67,0.00,0.03,0.03,0.00,0.03,0.05,0.07,0.12,0.05,0.12,Matches
267,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,37,24,1952,21.7,11,3,14,11,0,0,2,0,9.3,9.3,3.2,12.6,22,28,108,0.51,0.14,0.65,0.51,0.65,0.43,0.15,0.58,0.43,0.58,Matches
268,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.00,0.00,0.00,0.00,0.00,0.33,0.07,0.41,0.33,0.41,Matches
269,Isco,es ESP,MF,Betis,32,1992,22,17,1547,17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,0.52,0.47,0.99,0.23,0.70,0.50,0.25,0.76,0.22,0.48,Matches
270,Diego Iturralde,es ESP,FW,Sevilla,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches
271,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.3,1.0,8,15,14,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.30,0.19,0.30,Matches
272,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29,1995,18,5,598,6.6,2,1,3,2,0,0,5,0,0.8,0.8,1.1,1.9,24,41,58,0.30,0.15,0.45,0.30,0.45,0.13,0.16,0.29,0.13,0.29,Matches
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,34,25,2244,24.9,2,1,3,2,0,0,4,1,1.1,1.1,1.4,2.5,14,118,31,0.08,0.04,0.12,0.08,0.12,0.04,0.06,0.10,0.04,0.10,Matches
275,John Joe,ie IRL,"MF,FW",Getafe,20,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches
276,Jofre,es ESP,"MF,FW",Espanyol,23,2001,37,26,2165,24.1,3,3,6,3,0,0,5,0,2.5,2.5,2.5,5.0,65,48,156,0.12,0.12,0.25,0.12,0.25,0.11,0.10,0.21,0.11,0.21,Matches
277,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,26,9,1143,12.7,2,2,4,2,0,0,3,0,0.7,0.7,2.0,2.6,36,120,24,0.16,0.16,0.31,0.16,0.31,0.05,0.16,0.21,0.05,0.21,Matches
278,Joan Jordán,es ESP,MF,Alavés,30,1994,25,15,1414,15.7,5,2,7,2,3,4,4,0,4.8,1.6,2.3,4.0,7,104,35,0.32,0.13,0.45,0.13,0.25,0.30,0.15,0.45,0.10,0.25,Matches
279,Juanmi,es ESP,"FW,MF",Getafe,31,1993,13,8,696,7.7,0,0,0,0,0,0,2,0,2.9,2.9,0.3,3.2,6,8,28,0.00,0.00,0.00,0.00,0.00,0.37,0.04,0.41,0.37,0.41,Matches
280,Juanmi,es ESP,"FW,MF",Betis,31,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.25,0.14,0.39,0.25,0.39,Matches
281,Juanpe,es ESP,DF,Girona,33,1991,12,8,727,8.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,2,26,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
282,Abdulai Juma Bah,sl SLE,DF,Valladolid,18,2006,12,10,864,9.6,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,13,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,17,16,1458,16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Vinicius Júnior,br BRA,FW,Real Madrid,24,2000,30,24,2253,25.0,11,8,19,9,2,3,8,1,10.4,8.2,8.0,16.2,169,85,256,0.44,0.32,0.76,0.36,0.68,0.41,0.32,0.73,0.33,0.65,Matches
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,26,19,1729,19.2,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,5,57,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,19,12,1117,12.4,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.5,2,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
287,Abdoulaye Keita,es ESP,"FW,MF",Getafe,21,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
288,Kenedy,br BRA,"MF,FW",Valladolid,28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches
289,Kiké,es ESP,FW,Alavés,34,1989,35,29,2542,28.2,13,0,13,10,3,3,5,1,9.6,7.2,0.9,8.2,25,50,158,0.46,0.00,0.46,0.35,0.35,0.34,0.03,0.37,0.26,0.29,Matches
290,Koke,es ESP,MF,Atlético Madrid,32,1992,32,20,1926,21.4,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.5,22,132,18,0.05,0.05,0.09,0.05,0.09,0.05,0.07,0.12,0.05,0.12,Matches
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,32,29,2605,28.9,2,3,5,2,0,0,4,0,1.8,1.8,3.9,5.7,44,165,190,0.07,0.10,0.17,0.07,0.17,0.06,0.13,0.20,0.06,0.20,Matches
292,Alex Král,cz CZE,MF,Espanyol,26,1998,37,29,2714,30.2,0,1,1,0,0,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0.00,0.03,0.03,0.00,0.03,0.05,0.05,0.10,0.05,0.10,Matches
293,Vladyslav Krapyvtsov,ua UKR,GK,Girona,19,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
294,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,28,27,2440,27.1,2,0,2,2,0,0,9,0,1.7,1.7,0.3,2.0,29,144,6,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches
295,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23,2001,36,27,2372,26.4,5,0,5,5,0,0,5,0,3.6,3.6,4.5,8.0,133,110,218,0.19,0.00,0.19,0.19,0.19,0.14,0.17,0.31,0.14,0.31,Matches
296,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,35,34,2972,33.0,3,0,3,3,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.06,0.05,0.06,Matches
297,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,8,7,583,6.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,1,31,0,0.00,0.15,0.15,0.00,0.15,0.00,0.02,0.02,0.00,0.02,Matches
299,Cyle Larin,ca CAN,FW,Mallorca,29,1995,32,21,1764,19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.10,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38,Matches
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,4.2,4.2,0.9,5.1,3,17,40,0.19,0.00,0.19,0.19,0.19,0.27,0.06,0.33,0.27,0.33,Matches
301,Toni Lato,es ESP,DF,Mallorca,26,1997,14,7,621,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.4,0.4,15,26,35,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,27,24,2151,23.9,1,0,1,1,0,0,8,0,1.5,1.5,0.5,1.9,11,55,6,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,Matches
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,37,37,3325,36.9,2,3,5,2,0,0,8,0,3.6,3.6,1.9,5.4,21,143,5,0.05,0.08,0.14,0.05,0.14,0.10,0.05,0.15,0.10,0.15,Matches
304,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
305,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,5,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,8,4,0.00,0.00,0.00,0.00,0.00,0.30,0.20,0.50,0.30,0.50,Matches
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,23,23,1972,21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16,Matches
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,34,32,2667,29.6,27,2,29,24,3,4,1,0,27.1,24.0,2.3,26.3,27,48,164,0.91,0.07,0.98,0.81,0.88,0.92,0.08,0.99,0.81,0.89,Matches
308,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,24,1999,31,21,1552,17.2,3,4,7,3,0,0,3,0,6.0,6.0,2.9,8.9,72,73,179,0.17,0.23,0.41,0.17,0.41,0.35,0.17,0.52,0.35,0.52,Matches
309,Javier Llabrés,es ESP,FW,Mallorca,21,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.21,0.08,0.21,Matches
310,Diego Llorente,es ESP,DF,Betis,30,1993,30,29,2519,28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,Matches
311,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.07,0.14,0.21,0.07,0.21,0.03,0.16,0.18,0.03,0.18,Matches
312,Giovani Lo Celso,ar ARG,"MF,FW",Betis,28,1996,25,15,1457,16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.30,0.59,0.15,0.45,Matches
313,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,17,7,684,7.6,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.4,3,31,3,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
314,David López,es ESP,DF,Mallorca,21,2003,2,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
315,David López,es ESP,DF,Girona,34,1989,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,Matches
316,Diego López,es ESP,"MF,FW",Valencia,22,2002,38,35,2737,30.4,8,5,13,8,0,0,3,0,6.6,6.6,5.0,11.6,76,85,219,0.26,0.16,0.43,0.26,0.43,0.22,0.17,0.38,0.22,0.38,Matches
317,Fer López,es ESP,"FW,MF",Celta Vigo,20,2004,17,7,671,7.5,2,0,2,2,0,0,2,0,2.7,2.7,1.9,4.6,27,43,58,0.27,0.00,0.27,0.27,0.27,0.37,0.25,0.62,0.37,0.62,Matches
318,Fermin López,es ESP,"MF,FW",Barcelona,21,2003,28,12,1252,13.9,6,5,11,6,0,0,4,1,5.6,5.6,3.9,9.5,31,79,108,0.43,0.36,0.79,0.43,0.79,0.41,0.28,0.69,0.41,0.69,Matches
319,Javi López,es ESP,DF,Real Sociedad,22,2002,29,21,1936,21.5,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,36,73,64,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
320,Pau López,es ESP,GK,Girona,29,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,Roberto López,es ESP,MF,Leganés,24,2000,13,3,396,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.00,0.23,0.23,0.00,0.23,0.11,0.20,0.31,0.11,0.31,Matches
322,Unai López,es ESP,MF,Rayo Vallecano,28,1995,32,23,1707,19.0,3,1,4,3,0,0,9,1,1.6,1.6,1.0,2.6,22,112,40,0.16,0.05,0.21,0.16,0.21,0.08,0.05,0.14,0.08,0.14,Matches
323,Iker Losada,es ESP,"FW,MF",Celta Vigo,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,Matches
324,Iker Losada,es ESP,"MF,FW",Betis,22,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21,Matches
325,Pol Lozano,es ESP,MF,Espanyol,24,1999,30,27,1943,21.6,0,1,1,0,0,0,12,0,0.2,0.2,0.8,1.0,18,115,12,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05,Matches
326,José Luis Gayà,es ESP,DF,Valencia,29,1995,23,22,1803,20.0,0,1,1,0,0,0,7,0,1.0,1.0,2.6,3.6,29,59,156,0.00,0.05,0.05,0.00,0.05,0.05,0.13,0.18,0.05,0.18,Matches
327,Dodi Lukebakio,be BEL,FW,Sevilla,26,1997,38,36,3092,34.4,11,2,13,10,1,1,3,1,10.1,9.3,4.5,13.8,131,93,247,0.32,0.06,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.40,Matches
328,Daniel Luna,co COL,MF,Mallorca,21,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Andriy Lunin,ua UKR,GK,Real Madrid,25,1999,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.00,0.14,0.14,0.00,0.14,0.00,0.13,0.13,0.00,0.13,Matches
330,Darwin Machís,ve VEN,"MF,FW",Valladolid,31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,17,19,43,0.00,0.14,0.14,0.00,0.14,0.12,0.07,0.20,0.12,0.20,Matches
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,30,28,2368,26.3,0,2,2,0,0,0,7,0,0.3,0.3,4.1,4.4,46,74,122,0.00,0.08,0.08,0.00,0.08,0.01,0.16,0.17,0.01,0.17,Matches
332,Jon Magunazelaia,es ESP,MF,Real Sociedad,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,14,34,15,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
335,Javier Manquillo,es ESP,DF,Celta Vigo,30,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Marcão,br BRA,DF,Sevilla,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,26,17,1564,17.4,0,4,4,0,0,0,0,0,1.0,1.0,2.6,3.6,26,102,78,0.00,0.23,0.23,0.00,0.23,0.06,0.15,0.21,0.06,0.21,Matches
338,Alberto Marí,es ESP,FW,Valencia,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
339,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,27,20,1999,22.2,0,1,1,0,0,0,5,0,0.4,0.4,0.2,0.7,3,64,1,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03,Matches
340,Arkaitz Mariezkurrena,es ESP,"FW,MF",Real Sociedad,19,2005,9,1,241,2.7,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,3,4,12,0.75,0.00,0.75,0.75,0.75,0.36,0.06,0.41,0.36,0.41,Matches
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,23,14,1239,13.8,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,45,47,0.07,0.15,0.22,0.07,0.22,0.10,0.07,0.17,0.10,0.17,Matches
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,30,27,2399,26.7,0,1,1,0,0,0,5,0,0.4,0.4,1.5,1.9,33,106,62,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.07,0.02,0.07,Matches
343,Mario Maroto,es ESP,MF,Valladolid,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,1.41,1.41,0.00,1.41,0.02,0.09,0.12,0.02,0.12,Matches
344,Unai Marrero,es ESP,GK,Real Sociedad,22,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Carlos Martín,es ESP,"FW,MF",Alavés,22,2002,26,16,1333,14.8,2,2,4,2,0,0,3,0,2.3,2.3,2.7,5.0,13,21,67,0.14,0.14,0.27,0.14,0.27,0.15,0.19,0.34,0.15,0.34,Matches
346,Diego Martín,es ESP,FW,Las Palmas,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
347,Gerard Martín,es ESP,DF,Barcelona,22,2002,28,11,1038,11.5,1,3,4,1,0,0,2,0,0.5,0.5,1.1,1.6,10,40,122,0.09,0.26,0.35,0.09,0.35,0.04,0.10,0.14,0.04,0.14,Matches
348,Iván Martín,es ESP,MF,Girona,25,1999,32,24,2039,22.7,1,1,2,1,0,0,1,0,1.8,1.8,1.9,3.6,57,131,76,0.04,0.04,0.09,0.04,0.09,0.08,0.08,0.16,0.08,0.16,Matches
349,Jon Martin,es ESP,DF,Real Sociedad,18,2006,13,6,904,10.0,0,1,1,0,0,0,2,0,0.6,0.6,0.2,0.8,4,34,0,0.00,0.10,0.10,0.00,0.10,0.06,0.02,0.08,0.06,0.08,Matches
350,Mario Martín,es ESP,MF,Valladolid,20,2004,30,20,1748,19.4,0,1,1,0,0,0,8,3,1.8,1.8,1.4,3.2,18,66,22,0.00,0.05,0.05,0.00,0.05,0.09,0.07,0.16,0.09,0.16,Matches
351,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,32,30,2624,29.2,2,2,4,2,0,0,3,0,1.2,1.2,2.2,3.5,41,162,102,0.07,0.07,0.14,0.07,0.14,0.04,0.08,0.12,0.04,0.12,Matches
352,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,28,28,2490,27.7,0,4,4,0,0,0,5,0,0.5,0.5,2.6,3.1,70,260,11,0.00,0.14,0.14,0.00,0.14,0.02,0.10,0.11,0.02,0.11,Matches
353,Javi Martínez,es ESP,MF,Osasuna,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Ramón Martínez,es ESP,DF,Sevilla,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,1,5,2,0.34,0.00,0.34,0.34,0.34,0.12,0.02,0.14,0.12,0.14,Matches
355,Toni Martínez,es ESP,FW,Alavés,27,1997,28,9,1012,11.2,4,0,4,4,0,0,1,0,3.6,3.6,0.6,4.2,13,11,57,0.36,0.00,0.36,0.36,0.36,0.32,0.05,0.37,0.32,0.37,Matches
356,Javi Martón,es ESP,"FW,MF",Athletic Club,25,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
357,Marvin,es ESP,"DF,FW",Las Palmas,24,2000,23,9,1038,11.5,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,29,30,72,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,32,21,1992,22.1,1,0,1,1,0,0,5,1,0.5,0.5,0.2,0.7,10,75,12,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
359,Jaime Mata,es ESP,"FW,MF",Las Palmas,35,1988,30,4,656,7.3,0,0,0,0,0,0,9,0,2.6,2.6,0.1,2.8,6,10,48,0.00,0.00,0.00,0.00,0.00,0.36,0.02,0.38,0.36,0.38,Matches
360,Borja Mayoral,es ESP,FW,Getafe,27,1997,24,7,1114,12.4,5,1,6,4,1,1,0,0,3.4,2.6,0.9,3.6,10,13,43,0.40,0.08,0.48,0.32,0.40,0.28,0.07,0.35,0.21,0.29,Matches
361,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,34,34,2907,32.3,31,3,34,24,7,9,3,1,25.9,18.6,7.7,26.3,150,140,386,0.96,0.09,1.05,0.74,0.84,0.80,0.24,1.04,0.58,0.81,Matches
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,34,20,1837,20.4,3,6,9,3,0,0,3,0,4.8,4.8,2.8,7.6,7,27,75,0.15,0.29,0.44,0.15,0.44,0.24,0.14,0.37,0.24,0.37,Matches
363,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,29,28,2466,27.4,0,0,0,0,0,0,5,1,1.1,1.1,0.7,1.8,11,45,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
364,Mateo Mejía,es ESP,FW,Sevilla,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
365,Arthur Melo,br BRA,MF,Girona,27,1996,15,10,941,10.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,24,70,17,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
366,Brais Méndez,es ESP,MF,Real Sociedad,27,1997,27,19,1531,17.0,3,2,5,3,0,0,4,0,3.6,3.6,2.0,5.6,32,91,86,0.18,0.12,0.29,0.18,0.29,0.21,0.12,0.33,0.21,0.33,Matches
367,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,14,12,1005,11.2,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0.5,12,36,40,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05,Matches
368,Nobel Mendy,fr FRA,DF,Betis,19,2004,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Víctor Meseguer,es ESP,MF,Valladolid,25,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,22,22,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.15,0.15,0.15,Matches
370,Miguel,es ESP,FW,Leganés,24,1999,34,17,1724,19.2,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.8,14,16,90,0.05,0.16,0.21,0.00,0.16,0.26,0.07,0.33,0.17,0.25,Matches
371,Éder Militão,br BRA,DF,Real Madrid,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,0.10,0.10,0.19,0.10,0.19,0.06,0.05,0.11,0.06,0.11,Matches
372,Luis Milla,es ESP,MF,Getafe,29,1994,33,32,2875,31.9,1,4,5,0,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,0.03,0.13,0.16,0.00,0.13,0.06,0.12,0.18,0.03,0.15,Matches
