Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
26,Youssef El-Arabi,ma MAR,FW,Nantes,38-323,1987,6.0,0,0,0,15,14,3,1,1,2,1,0,0,28,11,22,33.3,Matches
27,Carlens Arcus,ht HAI,DF,Angers,29-178,1996,14.2,3,0,0,21,9,0,13,15,22,0,1,0,61,14,12,53.8,Matches
28,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,22-257,2003,12.4,3,0,0,18,20,0,47,4,7,1,0,0,56,3,10,23.1,Matches
29,Joel Asoro,se SWE,FW,Metz,26-240,1999,2.3,0,0,0,2,1,2,1,0,0,0,0,0,2,2,11,15.4,Matches
30,Dehmaine Assoumani,fr FRA,MF,Nantes,20-250,2005,7.1,2,0,0,13,13,0,36,9,5,0,0,0,35,4,6,40.0,Matches
31,Otavio Ataide,br BRA,DF,Paris FC,23-246,2002,12.4,5,1,0,15,22,1,1,18,10,0,1,0,42,16,15,51.6,Matches
32,Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,36-188,1989,10.5,0,0,0,9,7,4,14,3,1,1,0,0,16,6,9,40.0,Matches
33,Arthur Avom,cm CMR,MF,Lorient,21-008,2004,14.1,3,0,0,12,30,0,30,21,19,1,1,1,77,4,9,30.8,Matches
34,Chidozie Awaziem,ng NGA,DF,Nantes,28-356,1997,15.8,6,0,0,14,16,1,0,15,8,0,0,1,64,29,16,64.4,Matches
35,Oussama El Azzouzi,ma MAR,"MF,DF",Auxerre,24-208,2001,6.1,1,1,0,17,4,0,0,12,10,0,0,0,25,9,3,75.0,Matches
36,Samson Baidoo,at AUT,DF,Lens,21-267,2004,14.5,2,0,0,13,5,1,0,16,15,0,0,0,69,29,32,47.5,Matches
37,Theo Bair,ca CAN,"MF,FW",Auxerre,26-118,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.0,Matches
38,Darryl Bakola,fr FRA,MF,Marseille,18-023,2007,0.6,0,0,0,2,3,0,1,0,0,0,0,0,5,0,3,0.0,Matches
39,Dilane Bakwa,fr FRA,"DF,MF",Strasbourg,23-119,2002,1.2,0,0,0,0,4,0,7,1,1,1,0,0,6,0,0,,Matches
40,Leonardo Balerdi,ar ARG,DF,Marseille,26-331,1999,9.1,3,0,0,8,12,0,1,11,11,0,0,0,44,17,15,53.1,Matches
41,Fodé Ballo-Touré,sn SEN,DF,Metz,28-354,1997,4.6,1,0,0,5,9,1,13,2,5,0,1,0,16,4,3,57.1,Matches
42,Folarin Balogun,us USA,FW,Monaco,24-173,2001,8.4,0,1,0,14,14,8,4,3,4,2,0,0,22,9,11,45.0,Matches
43,Abdoulaye Bamba,ci CIV,DF,Angers,35-242,1990,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
44,Aladji Bamba,fr FRA,MF,Monaco,19-162,2006,1.5,1,0,0,4,4,0,0,2,5,0,0,0,7,7,0,100.0,Matches
45,Mohamed Bamba,ci CIV,FW,Lorient,24-013,2001,6.9,2,0,0,13,8,12,3,1,2,0,0,0,14,14,25,35.9,Matches
46,Valentín Barco,ar ARG,"MF,DF",Strasbourg,21-153,2004,12.8,2,1,0,11,39,0,53,9,18,0,1,0,73,6,7,46.2,Matches
47,Bradley Barcola,fr FRA,FW,Paris S-G,23-112,2002,8.7,2,0,0,10,6,1,9,5,7,1,0,0,30,5,4,55.6,Matches
48,Melvin Bard,fr FRA,"DF,MF",Nice,25-047,2000,15.0,2,0,0,11,14,3,47,19,12,0,0,0,75,19,12,61.3,Matches
49,Haris Belkebla,dz ALG,MF,Angers,31-329,1994,15.8,5,0,0,11,31,0,2,16,21,1,0,0,75,10,9,52.6,Matches
50,Yassin Belkhdim,fr FRA,"MF,FW",Angers,23-312,2002,14.0,2,0,0,15,19,1,24,19,28,0,0,0,53,4,9,30.8,Matches
51,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,20-310,2005,0.5,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,,Matches
52,Yassine Benhattab,fr FRA,"MF,FW",Nantes,23-035,2002,5.3,0,0,0,3,3,1,25,0,6,0,0,0,28,1,4,20.0,Matches
53,Nabil Bentaleb,dz ALG,MF,Lille,31-029,1994,5.8,1,0,0,4,10,0,13,2,2,0,0,0,38,9,9,50.0,Matches
54,Lucas Beraldo,br BRA,DF,Paris S-G,22-029,2003,7.1,0,0,0,6,2,0,0,7,6,0,0,0,44,21,13,61.8,Matches
55,Anthony Bermont,fr FRA,"DF,MF",Lens,20-316,2005,0.5,0,0,0,1,0,0,3,2,0,0,0,0,5,2,1,66.7,Matches
56,Mika Biereth,dk DEN,"FW,MF",Monaco,22-318,2003,8.3,0,0,0,10,9,6,6,0,3,0,0,0,16,8,25,24.2,Matches
57,Emmanuel Biumla,fr FRA,DF,Angers,20-229,2005,1.5,0,0,0,0,1,0,0,1,2,0,0,0,11,2,3,40.0,Matches
58,Ludovic Blas,fr FRA,"MF,DF",Rennes,27-357,1997,7.5,0,0,0,10,19,1,26,7,4,0,0,0,34,1,9,10.0,Matches
59,Arnaud Bodart,be BEL,GK,Lille,27-287,1998,2.0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,,Matches
60,Jeremie Boga,ci CIV,"FW,MF",Nice,28-354,1997,7.2,0,0,0,2,12,0,12,3,4,0,0,0,22,0,3,0.0,Matches
61,Morgan Bokelé Mputu,cm CMR,"FW,DF",Metz,21-285,2004,2.4,0,0,0,2,8,0,6,1,4,0,0,0,10,0,2,0.0,Matches
62,Moïse Bombito,ca CAN,DF,Nice,25-268,2000,1.6,1,0,0,3,1,0,0,2,2,0,2,0,4,6,3,66.7,Matches
63,Ayyoub Bouaddi,fr FRA,MF,Lille,18-082,2007,11.5,4,1,0,25,12,0,6,10,13,0,1,0,64,12,8,60.0,Matches
64,Badredine Bouanani,dz ALG,MF,Nice,21-015,2004,1.0,0,0,0,0,2,0,5,1,0,0,0,0,4,0,2,0.0,Matches
65,Hicham Boudaoui,dz ALG,MF,Nice,26-091,1999,10.2,3,0,0,11,21,1,13,13,9,0,0,0,49,6,8,42.9,Matches
66,Justin Bourgault,fr FRA,"MF,DF",Brest,20-100,2005,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,33.3,Matches
67,Bilal Brahimi,dz ALG,FW,Nice,25-284,2000,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
68,Lilian Brassier,fr FRA,DF,Rennes,26-051,1999,10.1,0,0,0,5,11,0,10,14,5,0,0,0,44,6,11,35.3,Matches
69,Marius Broholm,no NOR,"FW,MF",Lille,20-362,2004,1.7,0,0,0,2,2,0,6,0,5,0,0,0,5,0,0,,Matches
70,Paris Brunner,de GER,"FW,MF",Monaco,19-311,2006,1.1,1,0,0,7,1,1,1,1,1,0,0,0,4,2,0,100.0,Matches
71,Andrija Bulatović,me MNE,MF,Lens,18-361,2006,1.7,0,0,0,6,6,0,10,1,3,0,1,0,7,1,3,25.0,Matches
72,Vincent Burlet,be BEL,DF,Lille,20-091,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
73,Pape Cabral,fr FRA,MF,Monaco,18-337,2007,0.9,0,0,0,1,1,0,0,1,1,0,0,0,4,2,0,100.0,Matches
74,Noah Cadiou,gp GLP,MF,Lorient,27-058,1998,3.9,0,0,0,6,2,0,2,6,4,0,0,0,20,6,6,50.0,Matches
75,Mathieu Cafaro,fr FRA,"FW,MF",Paris FC,28-273,1997,1.4,0,0,0,2,4,0,7,0,0,0,0,0,3,0,0,,Matches
76,Adama Camara,fr FRA,MF,Paris FC,29-066,1996,11.8,4,0,0,13,8,0,3,15,15,0,0,0,34,13,19,40.6,Matches
77,Amady Camara,ml MLI,"MF,FW",Nantes,20-209,2005,1.8,0,0,0,3,2,0,16,1,3,0,0,0,9,1,4,20.0,Matches
78,Lamine Camara,sn SEN,MF,Monaco,21-356,2004,6.7,2,0,0,7,22,0,25,17,5,0,0,0,53,4,7,36.4,Matches
79,Mahdi Camara,fr FRA,MF,Rennes,27-176,1998,11.9,3,1,0,20,16,2,14,16,15,1,0,0,40,8,7,53.3,Matches
80,Ousmane Camara,ml MLI,DF,Angers,22-292,2003,14.7,1,0,0,10,3,0,1,16,16,0,0,0,55,23,21,52.3,Matches
81,Axel Camblan,fr FRA,"FW,MF",Brest,22-115,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
82,Jaydee Canvot,fr FRA,"MF,DF",Toulouse,19-147,2006,2.0,1,0,0,1,0,0,0,0,1,0,0,0,10,3,2,60.0,Matches
83,Pierrick Capelle,fr FRA,MF,Angers,38-252,1987,0.7,0,0,0,0,0,0,4,1,1,0,0,0,2,0,1,0.0,Matches
84,Igor Carioca,br BRA,DF,Lorient,29-124,1996,6.5,1,0,0,4,10,1,16,9,6,0,0,0,24,6,4,60.0,Matches
85,Patrik Carlgren,se SWE,GK,Nantes,33-349,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
86,Kevin Carlos,es ESP,FW,Nice,24-257,2001,6.1,1,0,0,20,10,3,2,1,0,1,0,0,9,18,15,54.5,Matches
87,Josué Casimir,ht HAI,"MF,DF",Auxerre,24-090,2001,10.3,4,1,1,21,18,2,39,7,9,0,0,0,41,16,16,50.0,Matches
88,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,25-337,2000,14.0,3,0,0,17,23,1,52,15,18,1,1,0,102,8,7,53.3,Matches
89,Fabien Centonze,fr FRA,DF,Nantes,29-341,1996,1.3,1,0,0,4,2,0,3,6,4,0,0,0,7,0,1,0.0,Matches
90,Brendan Chardonnet,fr FRA,DF,Brest,31-001,1994,13.3,3,0,0,15,11,0,3,13,8,1,0,0,41,29,21,58.0,Matches
91,Samir Chergui,dz ALG,DF,Paris FC,26-320,1999,10.8,1,0,0,12,4,1,6,6,8,0,0,0,35,18,16,52.9,Matches
92,Sidiki Cherif,fr FRA,FW,Angers,19-008,2006,10.9,3,0,0,14,14,10,6,6,2,0,0,0,37,15,26,36.6,Matches
93,Lucas Chevalier,fr FRA,GK,Paris S-G,24-047,2001,14.0,0,0,0,0,1,0,0,0,0,0,0,0,38,2,0,100.0,Matches
94,Ben Chilwell,eng ENG,DF,Strasbourg,29-002,1996,8.6,3,0,0,6,12,1,17,5,8,0,0,0,28,5,7,41.7,Matches
95,Joris Chotard,fr FRA,MF,Brest,24-090,2001,14.0,1,0,0,17,7,0,12,17,14,0,0,0,53,12,10,54.5,Matches
96,Djaoui Cissé,fr FRA,MF,Rennes,21-326,2004,7.9,2,0,0,12,7,0,25,2,12,0,0,0,35,4,4,50.0,Matches
97,Mamoudou Cissokho,fr FRA,FW,Auxerre,18-003,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
98,Jonathan Clauss,fr FRA,"DF,MF",Nice,33-089,1992,11.8,0,0,0,12,7,1,96,14,18,0,0,0,56,3,7,30.0,Matches
99,Maxime Colin,fr FRA,DF,Metz,34-038,1991,8.9,0,0,0,3,3,0,3,11,13,0,0,0,30,6,4,60.0,Matches
100,Francis Coquelin,fr FRA,MF,Nantes,34-224,1991,1.7,1,0,0,3,1,0,0,2,2,0,0,0,7,1,1,50.0,Matches
101,Derek Cornelius,ca CAN,DF,Marseille,28-028,1997,0.6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0.0,Matches
102,Félix Correia,pt POR,"FW,MF",Lille,24-335,2001,11.6,1,0,0,7,12,1,57,12,5,0,1,0,49,6,8,42.9,Matches
103,Grégoire Coudert,fr FRA,GK,Brest,26-264,1999,6.4,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,100.0,Matches
104,Lasso Coulibaly,ci CIV,"MF,DF",Auxerre,23-065,2002,2.3,1,0,0,8,9,2,10,3,5,0,0,0,22,1,0,100.0,Matches
105,Mamadou Coulibaly,fr FRA,MF,Monaco,21-246,2004,7.4,4,0,0,16,9,0,4,9,13,0,0,0,42,6,7,46.2,Matches
106,Soumaïla Coulibaly,fr FRA,DF,Brest,22-070,2003,8.0,2,0,0,12,11,0,0,8,5,0,0,1,43,16,5,76.2,Matches
107,Marius Courcoul,fr FRA,MF,Angers,18-356,2007,1.8,0,0,0,2,3,0,0,2,4,0,1,0,9,1,1,50.0,Matches
108,Nicolas Cozza,fr FRA,DF,Nantes,26-349,1999,9.3,0,0,0,7,6,0,12,6,5,0,0,0,26,9,8,52.9,Matches
109,Charlie Cresswell,eng ENG,DF,Toulouse,23-128,2002,16.0,3,0,0,17,12,2,1,15,8,0,0,0,44,70,38,64.8,Matches
110,Kévin Danois,fr FRA,MF,Auxerre,21-178,2004,13.8,2,0,0,15,6,0,40,14,18,0,0,0,92,3,13,18.8,Matches
111,Dante,br BRA,DF,Nice,42-066,1983,1.5,0,0,0,2,1,1,0,2,1,0,0,0,4,2,0,100.0,Matches
112,Mathys De Carvalho,fr FRA,MF,Lyon,20-236,2005,3.0,1,0,0,2,5,0,2,4,4,0,0,0,13,4,5,44.4,Matches
113,Jeffrey De Lange,nl NED,GK,Marseille,27-266,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
114,Théo De Percin,mq MTQ,GK,Auxerre,24-324,2001,2.5,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,Matches
115,Thibault De Smet,be BEL,DF,Paris FC,27-201,1998,9.5,4,1,1,10,12,1,21,5,7,0,0,0,37,8,6,57.1,Matches
116,Romain Del Castillo,fr FRA,"FW,MF",Brest,29-269,1996,14.0,0,0,0,17,17,3,113,12,23,0,0,0,67,14,13,51.9,Matches
117,Thomas Delaine,fr FRA,"DF,FW",Le Havre,33-274,1992,2.2,1,0,0,2,1,0,19,3,0,0,0,0,9,0,1,0.0,Matches
118,Ousmane Dembélé,fr FRA,FW,Paris S-G,28-222,1997,3.7,0,0,0,2,1,1,19,0,1,0,0,0,6,1,3,25.0,Matches
119,Jessy Deminguet,fr FRA,MF,Metz,27-350,1998,10.7,4,0,0,14,13,0,10,10,11,0,0,0,41,4,12,25.0,Matches
120,Rémy Descamps,fr FRA,GK,Lyon,29-181,1996,4.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,,Matches
121,Bahmed Deuff,mr MTN,"MF,FW",Nantes,19-285,2006,2.5,0,0,0,6,2,0,1,2,2,0,0,0,10,6,7,46.2,Matches
122,Habib Diallo,sn SEN,FW,Metz,30-188,1995,10.2,0,0,0,16,17,2,3,1,3,1,0,0,11,32,31,50.8,Matches
123,Soriba Diaoune,fr FRA,"FW,MF",Lille,18-131,2007,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,Matches
124,Krépin Diatta,sn SEN,"DF,FW",Monaco,26-301,1999,7.3,1,0,0,5,6,3,27,14,12,0,1,0,43,16,6,72.7,Matches
125,Mory Diaw,sn SEN,GK,Le Havre,32-184,1993,16.0,0,0,0,0,2,0,0,2,0,0,0,0,26,3,0,100.0,Matches
126,Junior Diaz,ci CIV,DF,Brest,22-153,2003,7.2,0,0,0,2,3,0,0,9,7,1,0,0,24,10,13,43.5,Matches
127,Nouha Dicko,ml MLI,FW,Paris FC,33-223,1992,0.8,0,0,0,4,3,2,2,0,0,0,0,0,1,3,4,42.9,Matches
128,Bamba Dieng,sn SEN,"FW,MF",Lorient,25-275,2000,0.7,0,0,0,4,1,1,0,0,0,0,0,0,0,4,2,66.7,Matches
129,Eric Dier,eng ENG,DF,Monaco,31-342,1994,6.0,0,0,0,6,3,0,2,8,3,0,0,0,17,10,8,55.6,Matches
130,Junior Dina Ebimbe,fr FRA,"FW,MF",Brest,25-032,2000,3.9,1,0,0,6,4,1,2,1,6,0,0,0,10,5,5,50.0,Matches
131,Sinaly Diomande,ci CIV,DF,Auxerre,24-258,2001,5.7,2,1,1,8,8,0,0,10,3,0,0,0,16,7,3,70.0,Matches
132,Sérigné Diop,sn SEN,FW,Brest,20-225,2005,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,100.0,Matches
133,Sofiane Diop,ma MAR,"MF,FW",Nice,25-197,2000,11.0,3,0,0,13,31,3,13,7,3,0,0,0,43,2,12,14.3,Matches
134,Andy Diouf,fr FRA,MF,Lens,22-220,2003,1.0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,,Matches
135,Yehvann Diouf,sn SEN,GK,Nice,26-037,1999,16.0,0,0,0,0,1,0,0,0,0,0,0,0,25,5,1,83.3,Matches
136,Assane Dioussé,sn SEN,MF,Auxerre,28-094,1997,2.0,1,0,0,5,3,0,6,1,1,0,0,0,17,1,3,25.0,Matches
137,Harouna Djibrin,cm CMR,FW,Angers,19-048,2006,1.5,1,0,0,5,3,0,3,2,2,0,0,0,13,4,3,57.1,Matches
138,Lohann Doucet,fr FRA,MF,Paris FC,23-100,2002,1.3,2,0,0,4,1,0,0,0,0,0,0,0,5,0,1,0.0,Matches
139,Fodé Doucouré,ml MLI,"MF,FW",Le Havre,24-323,2001,7.4,0,0,0,6,3,2,49,4,13,0,0,0,31,5,7,41.7,Matches
140,Désiré Doué,fr FRA,"FW,MF",Paris S-G,20-203,2005,4.0,0,0,0,6,10,0,12,2,9,2,0,0,16,0,0,,Matches
141,Guela Doué,ci CIV,DF,Strasbourg,23-067,2002,11.1,2,0,0,21,15,0,25,9,18,0,0,0,46,24,12,66.7,Matches
142,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,22-152,2003,10.2,2,1,0,7,8,0,2,12,6,0,0,1,43,15,7,68.2,Matches
143,Kamory Doumbia,ml MLI,MF,Brest,22-308,2003,10.1,4,0,0,15,12,2,16,9,19,0,0,0,44,8,7,53.3,Matches
144,Aron Dønnum,no NOR,"MF,DF",Toulouse,27-247,1998,13.0,5,0,0,14,23,0,83,17,12,2,0,0,65,3,0,100.0,Matches
145,Simon Ebonog,cm CMR,MF,Le Havre,21-129,2004,6.1,2,0,0,9,9,0,3,6,12,0,0,0,42,7,6,53.8,Matches
146,Noah Edjouma,fr FRA,"MF,FW",Toulouse,20-080,2005,2.6,0,0,0,3,4,0,11,3,3,0,0,0,17,1,2,33.3,Matches
147,Odsonne Édouard,fr FRA,FW,Lens,27-341,1998,9.2,1,0,0,13,9,4,1,1,4,1,0,0,15,15,15,50.0,Matches
148,CJ Egan-Riley,eng ENG,DF,Marseille,22-355,2003,4.6,0,1,0,2,3,0,1,1,4,0,0,0,19,6,4,60.0,Matches
149,Jacques Ekomie,ga GAB,DF,Angers,22-126,2003,11.9,2,0,0,15,15,1,32,18,22,0,1,0,62,12,10,54.5,Matches
150,Breel Embolo,ch SUI,FW,Rennes,28-312,1997,9.5,1,0,0,21,28,5,2,4,10,0,0,0,28,11,18,37.9,Matches
151,Emanuel Emegha,nl NED,FW,Strasbourg,22-323,2003,4.6,3,0,0,10,9,3,0,0,0,0,0,0,9,5,0,100.0,Matches
152,Emersonn,br BRA,FW,Toulouse,21-160,2004,8.7,3,0,0,25,5,3,6,5,5,0,0,0,18,33,44,42.9,Matches
153,Julio Enciso,py PAR,"MF,FW",Strasbourg,21-334,2004,6.7,1,0,0,3,16,0,10,1,3,0,0,0,25,2,5,28.6,Matches
154,Ansu Fati,es ESP,"MF,FW",Monaco,23-053,2002,4.7,1,0,0,5,4,1,2,1,4,0,0,0,13,6,6,50.0,Matches
155,Abdoulaye Faye,sn SEN,DF,Lorient,21-092,2004,6.4,5,0,0,13,7,0,0,12,7,0,1,0,16,16,8,66.7,Matches
156,Matias Fernandez-Pardo,be BEL,FW,Lille,20-323,2005,9.8,2,0,0,5,14,6,31,3,7,1,0,0,25,2,2,50.0,Matches
157,Jonathan Fischer,dk DEN,GK,Metz,24-044,2001,15.2,0,0,0,0,4,0,0,0,0,0,0,0,20,6,1,85.7,Matches
158,Malick Fofana,be BEL,FW,Lyon,20-267,2005,8.0,1,0,0,11,21,3,24,3,5,0,0,0,19,0,4,0.0,Matches
159,Rayan Fofana,fr FRA,FW,Lens,19-314,2006,5.0,0,0,0,7,19,4,2,2,4,1,0,0,10,10,12,45.5,Matches
160,Seko Fofana,ci CIV,MF,Rennes,30-230,1995,7.3,0,0,0,3,12,0,7,4,2,0,0,0,41,8,2,80.0,Matches
161,Przemysław Frankowski,pl POL,DF,Rennes,30-255,1995,9.0,4,0,0,9,8,1,49,4,17,0,0,0,32,3,4,42.9,Matches
162,Ismaëlo Ganiou,bf BFA,DF,Lens,20-284,2005,4.8,2,1,1,9,3,0,2,6,6,0,1,0,20,12,6,66.7,Matches
163,Ulisses Garcia,ch SUI,DF,Marseille,29-346,1996,2.3,1,1,0,4,2,0,1,0,2,0,0,0,1,1,2,33.3,Matches
164,Jean-Philippe Gbamin,ci CIV,DF,Metz,30-089,1995,15.2,0,0,0,8,5,0,2,12,15,0,0,0,90,19,22,46.3,Matches
165,Yann Gboho,fr FRA,"MF,FW",Toulouse,24-343,2001,14.0,0,0,0,8,33,1,22,6,6,0,0,0,65,1,4,20.0,Matches
166,Willem Geubbels,fr FRA,FW,Paris FC,24-129,2001,6.4,0,0,0,14,2,5,6,2,1,0,0,0,15,22,26,45.8,Matches
167,Rachid Ghezzal,dz ALG,FW,Lyon,33-228,1992,1.6,0,0,0,3,1,1,11,0,3,0,0,0,6,2,4,33.3,Matches
168,Olivier Giroud,fr FRA,FW,Lille,39-084,1986,11.4,1,0,0,20,21,6,1,3,6,0,0,0,19,37,29,56.1,Matches
169,Martial Godo,eng ENG,"MF,DF",Strasbourg,22-284,2003,3.4,2,0,0,4,8,2,6,4,1,1,0,0,15,1,2,33.3,Matches
170,Maxima Goffi,fr FRA,DF,Lille,17-334,2008,0.4,0,0,0,1,0,0,1,0,1,0,0,0,5,2,1,66.7,Matches
171,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,29-207,1996,7.3,1,0,0,12,8,1,7,12,11,0,0,0,36,2,5,28.6,Matches
172,André Gomes,pt POR,MF,Lille,32-146,1993,0.1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,,Matches
173,Angel Gomes,eng ENG,MF,Marseille,25-114,2000,9.8,4,0,0,19,12,0,7,4,6,0,0,0,24,4,9,30.8,Matches
174,Rafael Gonçalves,pt POR,MF,Strasbourg,20-308,2005,2.7,0,0,0,3,1,0,1,2,6,0,0,0,7,1,0,100.0,Matches
175,Alimami Gory,ml MLI,"FW,MF",Paris FC,29-115,1996,3.0,0,0,0,4,6,3,3,2,2,0,0,0,9,0,2,0.0,Matches
176,Amine Gouiri,dz ALG,"FW,MF",Marseille,25-310,2000,4.2,0,0,0,0,2,2,13,1,2,0,0,0,14,1,1,50.0,Matches
177,Tiago Gouveia,pt POR,"DF,MF",Nice,24-188,2001,4.2,1,0,0,3,6,0,2,5,3,0,0,0,25,1,2,33.3,Matches
178,Jonathan Gradit,fr FRA,DF,Lens,33-029,1992,9.0,2,1,0,15,9,0,3,16,12,0,1,0,32,14,12,53.8,Matches
