Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
669,Simioni,br BRA,MF,Goiás,19,2003,0.5,3,5,60.0,39,0,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
670,Jailson Siqueira,br BRA,"MF,DF",Palmeiras,27,1995,1.8,45,58,77.6,914,226,10,15,66.7,29,31,93.5,5,6,83.3,1,0.3,0.4,+0.7,2,4,0,0,6,Matches
671,Islam Slimani,dz ALG,FW,Coritiba,34,1988,9.1,157,216,72.7,2028,244,98,121,81.0,40,58,69.0,6,12,50.0,2,1.3,0.6,+0.7,8,12,2,1,12,Matches
672,Everton Soares,br BRA,"FW,MF",Flamengo,26,1996,19.3,540,701,77.0,7951,1846,320,356,89.9,187,232,80.6,20,70,28.6,5,3.8,5.1,+1.2,39,23,36,4,75,Matches
673,Tiquinho Soares,br BRA,FW,Botafogo (RJ),32,1991,27.1,476,672,70.8,7455,1354,267,355,75.2,139,184,75.5,43,61,70.5,4,2.7,2.3,+1.3,32,42,12,3,52,Matches
674,Fernando Sobral,br BRA,MF,Cuiabá,28,1994,21.1,702,925,75.9,11799,3530,354,402,88.1,242,314,77.1,79,137,57.7,2,1.4,1.6,+0.6,15,100,24,5,104,Matches
675,Yeferson Soteldo,ve VEN,"FW,MF",Santos,25,1997,17.3,441,606,72.8,6877,2088,235,277,84.8,158,207,76.3,34,69,49.3,6,5.8,5.7,+0.2,47,22,36,11,76,Matches
676,Yago Souza,br BRA,MF,América (MG),16,2006,0.2,6,6,100.0,69,16,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
677,Everaldo Stum,br BRA,FW,Bahia,31,1991,24.2,296,473,62.6,4271,1047,173,250,69.2,96,142,67.6,15,32,46.9,1,2.5,2.4,-1.5,28,33,20,4,56,Matches
678,Luis Suárez,uy URU,FW,Grêmio,36,1987,32.0,763,1093,69.8,10734,2634,463,608,76.2,210,289,72.7,41,69,59.4,11,5.9,6.6,+5.1,52,57,38,2,107,Matches
679,Bruno Tabata,br BRA,"MF,FW",Palmeiras,25,1997,1.4,51,72,70.8,818,225,29,33,87.9,17,23,73.9,3,8,37.5,0,0.1,0.1,-0.1,1,6,3,0,11,Matches
680,Tadeu,br BRA,GK,Goiás,30,1992,35.0,837,1204,69.5,27464,20211,132,132,100.0,304,311,97.7,399,746,53.5,1,0.3,0.1,+0.7,5,39,0,0,1,Matches
681,Talisson,br BRA,FW,RB Bragantino,20,2002,1.7,19,33,57.6,185,77,17,23,73.9,1,1,100.0,0,4,0.0,0,0.0,0.0,0.0,0,3,1,0,5,Matches
682,Tchê Tchê,br BRA,"MF,DF",Botafogo (RJ),30,1992,29.5,1115,1297,86.0,19518,5064,497,530,93.8,485,546,88.8,108,167,64.7,5,3.5,4.1,+1.5,36,160,19,5,168,Matches
683,Alex Teixeira,br BRA,"FW,MF",Vasco da Gama,33,1990,12.6,251,307,81.8,3553,767,145,160,90.6,79,95,83.2,12,24,50.0,3,1.6,1.1,+1.4,13,11,7,2,28,Matches
684,David Terans,uy URU,"MF,FW",Ath Paranaense,28,1994,4.4,102,139,73.4,1928,595,51,56,91.1,29,37,78.4,20,37,54.1,0,0.3,0.3,-0.3,8,14,2,1,12,Matches
685,Miguel Terceros,bo BOL,"MF,FW",Santos,18,2004,0.4,15,18,83.3,234,47,9,10,90.0,4,4,100.0,2,3,66.7,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
686,Thaciano,br BRA,"MF,FW",Bahia,27,1995,32.1,880,1083,81.3,15185,3682,393,465,84.5,366,435,84.1,87,116,75.0,6,2.4,2.4,+3.6,32,72,17,5,112,Matches
687,Thiago,br BRA,"FW,MF",Ath Paranaense,22,2000,2.5,69,82,84.1,1047,170,32,38,84.2,31,33,93.9,4,5,80.0,0,0.1,0.1,-0.1,1,5,2,0,6,Matches
688,Guilherme Tinga,br BRA,DF,Fortaleza,29,1993,28.7,1064,1546,68.8,20604,7715,415,510,81.4,478,653,73.2,155,299,51.8,0,1.8,1.8,-1.8,30,88,33,14,120,Matches
689,Titi,br BRA,DF,Fortaleza,34,1988,31.6,1183,1412,83.8,23068,9758,405,453,89.4,639,693,92.2,127,233,54.5,1,0.4,0.6,+0.6,5,84,2,0,107,Matches
690,Stênio Toledo,br BRA,"FW,MF",Cruzeiro,19,2003,3.2,87,116,75.0,1204,256,61,73,83.6,24,31,77.4,1,3,33.3,0,0.4,0.3,-0.4,4,6,3,1,7,Matches
691,Uendel,br BRA,DF,Cuiabá,34,1988,4.0,109,146,74.7,1779,755,64,70,91.4,35,45,77.8,10,24,41.7,0,0.0,0.1,0.0,0,8,3,3,8,Matches
692,Júnior Urso,br BRA,MF,Coritiba,33,1989,3.3,109,122,89.3,2056,457,40,45,88.9,57,61,93.4,10,12,83.3,0,0.1,0.0,-0.1,2,10,0,0,13,Matches
693,Bruno Uvini,br BRA,DF,Grêmio,31,1991,16.1,391,521,75.0,6670,2566,162,210,77.1,194,234,82.9,24,54,44.4,0,0.7,0.5,-0.7,3,25,1,0,40,Matches
694,Enner Valencia,ec ECU,FW,Internacional,33,1989,16.0,197,273,72.2,2758,370,118,147,80.3,55,78,70.5,13,18,72.2,1,1.0,1.1,0.0,16,10,10,3,16,Matches
695,Vanderlan,br BRA,DF,Palmeiras,20,2002,10.1,261,368,70.9,4239,1483,129,149,86.6,110,145,75.9,17,43,39.5,2,1.3,1.1,+0.7,7,12,8,5,21,Matches
696,Rodrigo Varanda,br BRA,"FW,MF",América (MG),20,2003,5.7,136,173,78.6,1767,505,81,90,90.0,38,52,73.1,4,8,50.0,1,1.2,0.9,-0.2,9,16,6,2,20,Matches
697,Guillermo Varela,uy URU,DF,Flamengo,29,1993,2.6,132,152,86.8,2095,576,73,76,96.1,47,54,87.0,9,17,52.9,0,0.0,0.1,0.0,0,13,3,3,14,Matches
698,Eduardo Vargas,cl CHI,FW,Atlético Mineiro,33,1989,5.2,127,159,79.9,2152,315,69,78,88.5,39,51,76.5,14,22,63.6,0,1.1,0.4,-1.1,11,11,3,1,11,Matches
699,Pablo Vegetti,ar ARG,FW,Vasco da Gama,34,1988,19.9,210,352,59.7,2822,454,126,175,72.0,56,111,50.5,7,13,53.8,1,0.8,0.6,+0.2,7,14,3,0,17,Matches
700,Raphael Veiga,br BRA,MF,Palmeiras,27,1995,27.3,895,1211,73.9,17380,5815,387,438,88.4,345,435,79.3,145,273,53.1,7,7.1,8.0,-0.1,83,129,33,14,186,Matches
701,Fausto Vera,ar ARG,MF,Corinthians,22,2000,15.3,694,824,84.2,11966,3070,332,365,91.0,285,325,87.7,64,94,68.1,2,1.4,1.0,+0.6,8,74,6,1,68,Matches
702,Patrick Verhon,br BRA,FW,Bahia,18,2004,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
703,Lucas Veríssimo,br BRA,DF,Corinthians,27,1995,14.5,703,786,89.4,13254,5266,242,268,90.3,397,429,92.5,61,80,76.3,2,0.6,0.6,+1.4,4,31,0,0,32,Matches
704,Bruno Viana,br BRA,DF,Coritiba,27,1995,9.0,356,427,83.4,7430,3279,121,134,90.3,173,199,86.9,58,85,68.2,0,0.0,0.1,0.0,0,21,1,0,26,Matches
705,Marcos Victor,br BRA,DF,Bahia,21,2001,0.1,10,10,100.0,158,20,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
706,Paulo Victor,br BRA,DF,Vasco da Gama,21,2001,0.1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
707,Arturo Vidal,cl CHI,MF,Ath Paranaense,35,1987,4.2,143,179,79.9,2290,481,73,83,88.0,55,64,85.9,10,18,55.6,0,0.3,0.2,-0.3,5,14,1,1,14,Matches
708,Arturo Vidal,cl CHI,"MF,DF",Flamengo,35,1987,2.8,183,206,88.8,2822,625,98,104,94.2,68,71,95.8,10,16,62.5,0,0.1,0.3,-0.1,2,21,3,0,17,Matches
709,Felipe Vieira,br BRA,DF,Fluminense,17,2005,2.3,88,106,83.0,1239,322,53,59,89.8,28,30,93.3,5,10,50.0,0,0.1,0.0,-0.1,3,7,1,0,8,Matches
710,Luan Vieira,br BRA,"FW,MF",Grêmio,29,1993,0.6,37,46,80.4,547,162,25,27,92.6,8,11,72.7,3,7,42.9,0,0.0,0.1,0.0,0,4,2,0,7,Matches
711,Gustavo Vilar,br BRA,DF,Coritiba,22,2000,1.0,50,59,84.7,1023,279,14,17,82.4,27,32,84.4,9,10,90.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
712,Pedro Vilhena,br BRA,FW,São Paulo,20,2002,0.2,13,17,76.5,175,18,9,11,81.8,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
713,Mathías Villasanti,py PAR,MF,Grêmio,26,1997,29.4,1200,1389,86.4,18311,5822,620,676,91.7,464,530,87.5,63,93,67.7,6,3.5,2.2,+2.5,25,122,20,1,150,Matches
714,Marcos Vinicios Sorriso,br BRA,"FW,DF",RB Bragantino,21,2001,10.4,293,457,64.1,4344,1559,182,215,84.7,87,112,77.7,17,81,21.0,0,1.2,1.5,-1.2,16,27,8,2,34,Matches
715,Vinicius,br BRA,MF,Santos,23,1999,0.3,2,6,33.3,25,0,1,3,33.3,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
716,Vinícius,br BRA,FW,Goiás,29,1993,13.0,326,496,65.7,5219,1518,165,209,78.9,121,170,71.2,22,57,38.6,2,1.3,1.4,+0.7,18,30,20,5,53,Matches
717,Vinícius,br BRA,FW,Grêmio,31,1991,7.3,285,351,81.2,4695,1450,142,159,89.3,103,124,83.1,28,39,71.8,0,1.0,0.8,-1.0,8,38,12,2,44,Matches
718,Marcos Vinicius,br BRA,"DF,MF",Coritiba,25,1997,1.9,51,89,57.3,881,375,24,32,75.0,23,34,67.6,4,11,36.4,0,0.3,0.2,-0.3,2,1,0,0,3,Matches
719,Mateus Vital,br BRA,MF,Cruzeiro,24,1998,20.9,760,904,84.1,12473,3004,404,450,89.8,275,312,88.1,65,87,74.7,2,2.4,3.0,-0.4,30,89,29,6,126,Matches
720,Vitão,br BRA,DF,Internacional,22,2000,22.7,960,1103,87.0,18482,5759,269,298,90.3,607,651,93.2,73,127,57.5,0,0.6,0.7,-0.6,7,64,1,1,60,Matches
721,Vitão,br BRA,DF,Cuiabá,22,2000,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
722,Vitinho,br BRA,"FW,MF",RB Bragantino,23,1999,22.8,655,876,74.8,9850,2372,382,436,87.6,215,275,78.2,40,88,45.5,2,3.0,3.5,-1.0,28,34,29,9,62,Matches
723,Paulo Vitor,br BRA,"MF,DF",Cruzeiro,23,1999,1.4,67,76,88.2,1131,235,36,37,97.3,21,24,87.5,10,10,100.0,0,0.1,0.2,-0.1,2,7,2,2,7,Matches
724,Paulo Vitor,br BRA,MF,Atlético Mineiro,18,2004,0.2,17,17,100.0,279,92,8,8,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
725,Rayan Vitor,br BRA,"FW,MF",Vasco da Gama,16,2006,2.9,62,80,77.5,942,107,36,43,83.7,17,23,73.9,5,7,71.4,0,0.8,0.1,-0.8,3,6,0,0,5,Matches
726,Zé Vitor,br BRA,DF,Vasco da Gama,20,2002,1.2,54,63,85.7,1237,313,12,13,92.3,27,30,90.0,14,18,77.8,0,0.0,0.0,0.0,0,1,1,1,1,Matches
727,Vladimir,br BRA,GK,Santos,33,1989,2.3,37,54,68.5,949,587,8,8,100.0,19,20,95.0,10,25,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
728,Walter,br BRA,GK,Cuiabá,35,1987,35.0,699,934,74.8,21016,15568,111,112,99.1,313,317,98.7,273,500,54.6,0,0.0,0.0,0.0,0,19,0,0,0,Matches
729,Talles Wander,br BRA,"FW,MF",São Paulo,19,2003,0.2,6,7,85.7,106,26,2,2,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,1,1,1,0,2,Matches
730,Wanderson,br BRA,DF,América (MG),31,1991,5.6,121,166,72.9,2660,1137,38,43,88.4,61,76,80.3,22,45,48.9,0,0.0,0.0,0.0,1,8,0,0,10,Matches
731,Wanderson,br BRA,"FW,MF",Internacional,28,1994,26.0,628,811,77.4,9068,2225,388,442,87.8,195,253,77.1,32,68,47.1,3,2.6,3.0,+0.4,31,34,34,10,71,Matches
732,Deivid Washington,br BRA,FW,Santos,17,2005,4.7,57,79,72.2,733,162,37,47,78.7,16,21,76.2,1,1,100.0,0,0.1,0.1,-0.1,3,2,1,0,5,Matches
733,Welington,br BRA,DF,São Paulo,21,2001,10.4,448,551,81.3,7680,2379,211,233,90.6,203,234,86.8,29,53,54.7,0,1.5,0.9,-1.5,12,25,12,6,44,Matches
734,José Welison,br BRA,MF,Fortaleza,27,1995,18.6,692,860,80.5,12059,3388,307,340,90.3,286,340,84.1,74,117,63.2,2,1.1,0.8,+0.9,17,89,6,3,104,Matches
735,João Wellington,br BRA,MF,Cruzeiro,19,2004,4.1,92,113,81.4,1298,424,58,65,89.2,32,41,78.0,1,5,20.0,0,0.0,0.6,0.0,0,9,0,0,11,Matches
736,Wesley,br BRA,"FW,MF",Cruzeiro,23,1999,19.7,384,576,66.7,5913,1499,225,279,80.6,122,199,61.3,27,49,55.1,1,1.5,1.3,-0.5,17,33,16,4,63,Matches
737,Wesley,br BRA,DF,Flamengo,19,2003,27.9,1287,1504,85.6,18192,4452,760,834,91.1,438,500,87.6,32,65,49.2,1,3.1,3.5,-2.1,24,76,33,12,109,Matches
738,Wesley,br BRA,"FW,MF",Corinthians,17,2005,9.6,194,275,70.5,3213,715,100,125,80.0,78,97,80.4,12,28,42.9,1,1.2,1.6,-0.2,14,12,12,4,25,Matches
739,Wesley,br BRA,DF,Grêmio,19,2004,1.0,21,39,53.8,267,136,16,19,84.2,5,14,35.7,0,4,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
740,Wéverton,br BRA,GK,Palmeiras,35,1987,35.0,939,1194,78.6,25323,17019,163,163,100.0,476,480,99.2,293,538,54.5,0,0.1,0.1,-0.1,2,18,1,0,0,Matches
741,William,br BRA,DF,Cruzeiro,27,1995,29.4,1177,1601,73.5,20767,7933,567,657,86.3,459,597,76.9,136,263,51.7,2,4.8,4.3,-2.8,30,125,44,20,159,Matches
742,Willian,br BRA,"FW,MF",Ath Paranaense,36,1986,6.4,128,156,82.1,1738,296,74,82,90.2,39,46,84.8,6,8,75.0,0,0.3,0.3,-0.3,7,5,3,1,10,Matches
743,Willian,br BRA,MF,Goiás,29,1993,24.4,884,1050,84.2,16197,4622,365,417,87.5,401,452,88.7,99,134,73.9,0,0.6,0.8,-0.6,14,68,10,1,68,Matches
744,Estêvão Willian,br BRA,DF,Palmeiras,15,2007,0.1,3,4,75.0,39,1,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
745,Xavier,br BRA,DF,Goiás,22,2000,0.7,13,20,65.0,183,63,8,11,72.7,3,5,60.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
746,Samuel Xavier,br BRA,DF,Fluminense,32,1990,23.4,1181,1386,85.2,16797,5009,705,753,93.6,366,425,86.1,59,107,55.1,2,2.9,2.1,-0.9,22,87,14,4,91,Matches
747,Yago,br BRA,MF,Bahia,27,1995,15.1,569,674,84.4,8666,2293,311,339,91.7,176,210,83.8,46,66,69.7,0,0.6,0.7,-0.6,13,38,13,4,55,Matches
748,Vinícius Zanocelo,br BRA,"MF,FW",Fortaleza,22,2001,0.9,62,68,91.2,928,213,38,41,92.7,19,19,100.0,3,4,75.0,0,0.0,0.0,0.0,0,9,0,0,4,Matches
749,Bruno Zapelli,ar ARG,"MF,FW",Ath Paranaense,20,2002,12.7,438,583,75.1,7325,1930,234,279,83.9,148,182,81.3,48,85,56.5,2,1.8,1.7,+0.2,20,53,7,0,72,Matches
750,Federico Zaracho,ar ARG,"MF,FW",Atlético Mineiro,24,1998,21.6,802,931,86.1,12217,2544,432,473,91.3,305,342,89.2,41,60,68.3,1,1.7,1.1,-0.7,22,72,12,1,72,Matches
751,Zinho,br BRA,"FW,MF",Grêmio,19,2003,2.7,42,61,68.9,503,163,29,36,80.6,10,13,76.9,1,4,25.0,1,0.5,0.3,+0.5,2,4,3,0,7,Matches
