Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Emre Can,GER,"DF,MF",Dortmund,30,1994,23.4,4,1,0,25,19,0,11,20,28,0,0,0,113,45,25,64.3
Tiago Cardoso,LUX,GK,Gladbach,18,2006,4.2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,100.0
Abdoulie Ceesay,GAM,FW,St. Pauli,20,2004,0.7,1,0,0,2,3,0,0,0,3,0,0,0,4,0,6,0.0
Julian Chabot,GER,DF,Stuttgart,26,1998,25.2,11,1,1,35,28,5,2,38,24,0,0,0,98,78,42,65.0
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19,2005,12.6,2,1,0,8,2,0,4,13,18,0,0,0,55,22,18,55.0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21,2002,11.3,2,0,0,5,7,1,72,10,9,0,0,0,30,16,21,43.2
Timothy Chandler,USA,DF,Eint Frankfurt,34,1990,0.3,0,0,0,0,2,0,1,3,0,0,0,0,1,4,1,80.0
Anrie Chase,JPN,DF,Stuttgart,20,2004,8.2,1,0,0,12,2,0,3,9,4,0,1,0,21,17,12,58.6
Arthur Chaves,BRA,DF,Hoffenheim,23,2001,24.3,8,0,0,38,19,1,8,37,36,0,0,0,93,67,62,51.9
Fabio Chiarodia,ITA,DF,Gladbach,19,2005,4.2,0,0,0,7,0,0,0,9,4,0,0,0,9,7,2,77.8
Carney Chukwuemeka,ENG,MF,Dortmund,20,2003,2.8,1,0,0,4,5,1,1,1,5,0,0,0,12,6,8,42.9
Alexis Claude-Maurice,FRA,"MF,FW",Augsburg,26,1998,23.4,4,0,0,26,42,3,21,15,26,1,0,0,72,14,23,37.8
Nnamdi Collins,GER,DF,Eint Frankfurt,20,2004,16.5,4,0,0,26,22,0,17,16,24,0,0,0,78,13,13,50.0
Kingsley Coman,FRA,FW,Bayern Munich,28,1996,14.2,0,0,0,9,12,8,45,8,12,0,0,0,59,11,16,40.7
Sirlord Conteh,GER,"FW,MF",Heidenheim,28,1996,9.9,2,0,0,8,11,4,20,1,5,0,0,0,17,16,20,44.4
Danny da Costa,GER,DF,Mainz 05,31,1993,22.3,0,0,0,19,4,0,22,27,23,0,0,0,98,33,38,46.5
Yan Couto,BRA,"DF,FW",Dortmund,22,2002,9.9,5,0,0,12,7,0,53,10,16,0,0,0,55,1,7,12.5
Tomáš Čvančara,CZE,FW,Gladbach,23,2000,9.2,5,1,1,11,6,1,15,5,1,0,0,0,23,13,16,44.8
Finn Dahmen,GER,GK,Augsburg,26,1998,19.0,0,0,0,0,1,0,0,0,0,0,0,0,33,5,0,100.0
Thomas Dähne,GER,GK,Holstein Kiel,30,1994,9.0,0,0,0,1,1,0,0,0,0,0,1,0,15,6,0,100.0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28,1996,4.0,2,0,0,10,2,0,4,2,4,0,0,0,20,1,2,33.3
Ameen Al-Dakhil,BEL,DF,Stuttgart,22,2002,4.8,0,1,0,4,5,0,0,9,6,0,0,0,17,8,9,47.1
Bence Dárdai,HUN,MF,Wolfsburg,18,2006,14.5,0,0,0,9,16,0,10,12,14,1,0,0,52,10,15,40.0
Lukas Daschner,GER,"MF,FW",Bochum,25,1998,4.6,0,0,0,4,2,0,19,0,2,0,0,0,17,4,8,33.3
Alphonso Davies,CAN,DF,Bayern Munich,23,2000,17.3,0,0,0,8,26,3,22,13,17,0,0,0,115,9,8,52.9
Olivier Deman,BEL,DF,Werder Bremen,24,2000,0.7,1,0,0,1,2,0,6,3,3,0,0,0,5,4,0,100.0
Ermedin Demirović,BIH,FW,Stuttgart,26,1998,20.6,2,0,0,24,27,17,3,3,7,0,0,0,33,34,47,42.0
Justin Diehl,GER,"FW,DF",Stuttgart,19,2004,1.2,0,0,0,2,0,0,10,0,0,0,0,0,8,0,1,0.0
Eric Dier,ENG,DF,Bayern Munich,30,1994,16.3,1,0,0,16,4,1,2,20,11,0,0,0,80,52,43,54.7
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23,2000,3.3,0,0,0,10,4,1,8,7,2,0,1,0,11,8,4,66.7
Eren Dinkçi,GER,"MF,FW",Freiburg,22,2001,13.3,1,0,0,9,6,1,15,7,13,1,0,0,55,6,14,30.0
Ritsu Doan,JPN,"FW,MF",Freiburg,26,1998,31.8,2,0,0,27,56,8,80,14,42,1,1,0,133,16,36,30.8
Danilho Doekhi,NED,DF,Union Berlin,26,1998,34.0,4,0,0,36,14,2,10,44,24,0,1,0,97,93,75,55.4
Niklas Dorsch,GER,MF,Augsburg,26,1998,0.4,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,
Niklas Dorsch,GER,MF,Heidenheim,26,1998,14.8,5,1,0,15,20,0,37,17,16,0,0,0,74,7,9,43.8
Patrick Drewes,GER,GK,Bochum,31,1993,21.0,2,0,0,1,3,0,0,0,0,0,1,0,36,3,0,100.0
Tim Drexler,GER,DF,Hoffenheim,19,2005,4.0,2,0,0,8,2,0,1,1,7,0,0,0,10,2,12,14.3
Marvin Ducksch,GER,FW,Werder Bremen,30,1994,26.9,3,0,0,6,17,14,167,8,7,0,0,0,65,19,29,39.6
Julien Duranville,BEL,"FW,MF",Dortmund,18,2006,3.1,3,0,0,10,7,2,13,0,0,1,0,0,5,0,1,0.0
Adam Dźwigała,POL,"DF,MF",St. Pauli,28,1995,4.1,2,1,0,5,3,0,3,4,10,0,0,0,13,13,4,76.5
Johannes Eggestein,GER,FW,St. Pauli,26,1998,20.6,3,0,0,11,12,14,35,0,3,0,0,0,58,28,85,24.8
Maximilian Eggestein,GER,MF,Freiburg,27,1996,31.6,4,0,0,22,24,1,9,39,32,0,0,0,154,60,56,51.7
Hugo Ekitike,FRA,FW,Eint Frankfurt,22,2002,28.5,1,0,0,39,17,19,17,7,12,1,0,0,87,52,59,46.8
Elif Elmas,MKD,MF,RB Leipzig,24,1999,0.5,1,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0.0
Nico Elvedi,SUI,DF,Gladbach,27,1996,23.7,1,0,0,9,14,1,1,30,23,0,0,1,89,46,44,51.1
Arne Engels,BEL,"MF,FW",Augsburg,20,2003,0.9,1,0,0,3,1,0,4,0,0,0,0,0,0,1,0,100.0
Patrick Erras,GER,DF,Holstein Kiel,29,1995,9.2,2,0,0,11,0,0,0,9,5,0,0,0,24,27,16,62.8
Samuel Essende,COD,FW,Augsburg,26,1998,18.2,4,2,0,45,34,13,5,0,6,0,0,0,42,57,73,43.8
Frank Feller,GER,GK,Heidenheim,20,2004,1.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Kilian Fischer,GER,DF,Wolfsburg,23,2000,25.5,7,0,0,34,7,0,39,19,44,0,0,0,84,21,36,36.8
Jonas Föhrenbach,GER,DF,Heidenheim,28,1996,20.4,3,0,0,14,4,1,59,16,24,0,0,0,67,14,17,45.2
Marco Friedl,AUT,DF,Werder Bremen,26,1998,24.0,10,2,1,26,16,3,2,34,42,0,0,2,141,46,43,51.7
Marvin Friedrich,GER,DF,Gladbach,28,1995,11.0,0,0,0,5,4,0,0,5,9,0,0,0,42,34,19,64.2
Jeremie Frimpong,NED,"DF,MF",Leverkusen,23,2000,25.7,4,0,0,20,31,9,116,8,25,0,1,0,84,13,26,33.3
Chris Führich,GER,"MF,FW",Stuttgart,26,1998,22.0,1,0,0,9,6,2,82,6,10,0,0,0,64,5,8,38.5
Shiō Fukuda,JPN,FW,Gladbach,20,2004,0.7,0,0,0,2,0,1,1,0,0,0,0,0,1,3,3,50.0
Cristian Gamboa,CRC,DF,Bochum,34,1989,2.5,1,0,0,1,3,0,7,2,3,0,0,0,11,0,1,0.0
Aleix García,ESP,MF,Leverkusen,27,1997,16.2,3,0,0,8,9,1,92,11,7,0,0,0,69,3,8,27.3
Viggo Gebel,GER,MF,RB Leipzig,16,2007,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
Lutsharel Geertruida,NED,DF,RB Leipzig,24,2000,17.3,2,0,0,17,6,1,13,16,24,0,1,0,83,12,6,66.7
Dennis Geiger,GER,"MF,FW",Hoffenheim,26,1998,8.2,4,0,0,26,10,0,5,7,11,0,1,0,35,2,4,33.3
Valentin Gendrey,FRA,DF,Hoffenheim,24,2000,15.7,1,0,0,12,27,2,51,15,12,0,0,0,52,26,24,52.0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,30,1994,16.9,5,1,0,20,13,2,24,17,16,0,0,0,49,21,29,42.0
Max Geschwill,GER,DF,Holstein Kiel,23,2001,14.2,2,0,0,13,8,1,10,30,21,0,0,1,53,14,21,40.0
Dimitris Giannoulis,GRE,DF,Augsburg,28,1995,29.4,8,0,0,17,20,1,120,47,32,1,0,0,136,9,23,28.1
Armin Gigovic,BIH,MF,Holstein Kiel,22,2002,21.1,5,0,0,22,28,2,14,21,13,1,1,0,117,18,19,48.6
Benedikt Gimber,GER,DF,Heidenheim,27,1997,29.7,9,0,0,61,49,1,3,31,46,0,2,0,98,66,52,55.9
Matthias Ginter,GER,DF,Freiburg,30,1994,28.5,5,0,0,13,26,1,13,19,17,1,0,0,93,98,61,61.6
Jamie Gittens,ENG,"FW,MF",Dortmund,19,2004,19.7,4,0,0,25,44,3,49,10,19,1,0,0,63,5,7,41.7
Serge Gnabry,GER,"FW,MF",Bayern Munich,29,1995,13.8,0,0,0,19,6,8,22,6,11,0,0,0,47,4,10,28.6
Tidiam Gomis,FRA,"MF,FW",RB Leipzig,17,2006,1.7,2,0,0,3,2,2,4,1,0,0,0,0,5,1,3,25.0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29,1995,14.7,2,0,0,12,11,0,5,20,11,0,0,0,77,31,26,54.4
Robin Gosens,GER,DF,Union Berlin,30,1994,1.0,1,0,0,5,0,0,1,1,0,0,0,0,1,7,4,63.6
Mario Götze,GER,"MF,FW",Eint Frankfurt,32,1992,17.1,1,0,0,15,15,1,39,7,28,0,0,0,104,3,10,23.1
Jeffrey Gouweleeuw,NED,DF,Augsburg,33,1991,32.7,9,0,0,22,13,2,17,35,28,0,1,0,141,62,35,63.9
Kamil Grabara,POL,GK,Wolfsburg,25,1999,28.7,2,0,0,0,3,0,0,0,0,0,0,0,43,8,0,100.0
Michael Gregoritsch,AUT,FW,Freiburg,30,1994,7.1,2,0,0,7,5,4,1,1,2,0,0,0,18,31,34,47.7
Vincenzo Grifo,ITA,"FW,MF",Freiburg,31,1993,27.0,2,0,0,15,12,2,155,9,22,0,0,0,134,15,16,48.4
Florian Grillitsch,AUT,MF,Hoffenheim,28,1995,6.7,1,0,0,4,11,0,4,8,9,0,0,0,31,7,15,31.8
Álex Grimaldo,ESP,DF,Leverkusen,28,1995,29.3,6,1,1,15,25,8,217,16,14,1,0,0,142,16,17,48.5
Pascal Groß,GER,"MF,DF",Dortmund,33,1991,25.9,5,1,0,18,12,0,174,9,28,0,1,0,96,24,32,42.9
Marco Grüll,AUT,"FW,MF",Werder Bremen,26,1998,13.1,1,0,0,22,31,6,21,3,9,1,0,0,43,5,19,20.8
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,30,1993,17.5,2,0,0,9,7,0,27,10,12,0,0,0,94,8,13,38.1
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,26,1998,20.1,6,0,0,48,34,11,13,13,17,0,0,0,71,66,75,46.8
Serhou Guirassy,GUI,FW,Dortmund,28,1996,28.9,4,0,0,16,53,12,1,4,6,2,0,0,45,109,97,52.9
Péter Gulácsi,HUN,GK,RB Leipzig,34,1990,29.2,0,0,0,0,1,0,0,0,1,0,0,0,41,11,1,91.7
Robert Gumny,POL,DF,Augsburg,26,1998,3.0,2,0,0,4,4,0,5,1,3,0,0,0,11,3,3,50.0
Christian Günter,GER,DF,Freiburg,31,1993,25.7,0,0,0,14,4,5,121,8,21,0,0,1,61,7,15,31.8
Janik Haberer,GER,"MF,DF",Union Berlin,30,1994,18.8,1,0,0,22,15,3,15,17,29,0,0,0,83,15,29,34.1
Robin Hack,GER,"FW,MF",Gladbach,25,1998,24.1,4,0,0,19,21,9,61,9,17,1,0,0,123,19,27,41.3
Amadou Haidara,MLI,MF,RB Leipzig,26,1998,14.7,7,0,0,23,8,0,12,18,17,0,0,0,88,30,28,51.7
Andreas Hanche-Olsen,NOR,DF,Mainz 05,27,1997,14.3,4,1,1,20,9,0,1,12,13,0,1,0,44,49,28,63.6
Phil Harres,GER,FW,Holstein Kiel,22,2002,17.2,3,0,0,35,20,5,6,5,10,0,0,0,40,54,65,45.4
Ramon Hendriks,NED,DF,Stuttgart,23,2001,12.8,3,0,0,12,14,0,12,19,9,0,0,0,40,29,19,60.4
Paul Hennrich,GER,MF,Hoffenheim,19,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Benjamin Henrichs,GER,DF,RB Leipzig,27,1997,10.4,3,0,0,13,9,0,19,15,16,0,0,0,60,8,5,61.5
Mario Hermoso,ESP,DF,Leverkusen,29,1995,3.3,0,0,0,2,1,0,5,9,0,0,0,0,15,9,7,56.3
Piero Hincapié,ECU,DF,Leverkusen,22,2002,29.7,8,0,0,26,43,0,37,32,40,0,0,1,105,65,43,60.2
Adam Hložek,CZE,"FW,MF",Hoffenheim,22,2002,20.8,2,0,0,15,30,6,20,4,10,0,0,0,66,40,39,50.6
Nicolas Höfler,GER,MF,Freiburg,34,1990,8.8,3,0,0,12,5,0,1,14,23,0,0,0,27,28,15,65.1
Jonas Hofmann,GER,"MF,DF",Leverkusen,32,1992,4.0,1,0,0,1,9,0,5,0,0,0,0,0,11,0,4,0.0
Philipp Hofmann,GER,FW,Bochum,31,1993,25.3,4,0,0,36,31,4,10,4,12,0,1,0,52,164,126,56.6
Lucas Höler,GER,"FW,MF",Freiburg,30,1994,20.7,3,0,0,30,30,8,14,7,24,0,0,0,68,80,61,56.7
Benedict Hollerbach,GER,"FW,MF",Union Berlin,23,2001,28.2,3,0,0,42,45,17,73,2,22,2,1,0,111,29,65,30.9
Lewis Holtby,GER,MF,Holstein Kiel,33,1990,13.8,1,1,0,13,23,0,46,21,20,2,1,0,72,8,12,40.0
Gerrit Holtmann,PHI,"DF,FW",Bochum,29,1995,12.6,2,0,0,26,7,4,91,16,19,0,0,0,49,12,16,42.9
Franck Honorat,FRA,FW,Gladbach,27,1996,16.0,0,0,0,7,5,8,125,5,7,0,0,0,72,9,12,42.9
Mathias Honsak,AUT,"FW,DF",Heidenheim,27,1996,13.1,1,0,0,14,13,2,50,10,8,0,0,0,55,22,21,51.2
Timo Horn,GER,GK,Bochum,31,1993,13.0,2,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0
Lukáš Hrádecký,FIN,GK,Leverkusen,34,1989,29.0,1,0,0,0,2,0,0,0,0,0,0,0,70,1,1,50.0
Robin Hranáč,CZE,DF,Hoffenheim,24,2000,2.4,0,0,0,5,0,0,0,5,0,0,0,0,12,5,9,35.7
Hong Hyunseok,KOR,MF,Mainz 05,25,1999,5.9,0,0,0,3,8,1,5,7,3,0,0,0,25,3,9,25.0
Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005,8.0,0,0,0,12,3,0,1,5,12,0,0,0,40,7,17,29.2
Arijon Ibrahimović,GER,FW,Bayern Munich,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andrej Ilic,SRB,FW,Union Berlin,24,2000,10.4,1,0,0,14,8,8,3,5,2,0,0,0,16,52,56,48.1
Jackson Irvine,AUS,MF,St. Pauli,31,1993,29.0,2,0,0,38,16,2,18,36,28,0,1,0,125,85,65,56.7
Ko Itakura,JPN,DF,Gladbach,27,1997,31.0,5,0,0,28,12,1,9,28,29,0,1,0,95,65,35,65.0
Hiroki Ito,JPN,DF,Bayern Munich,25,1999,2.8,1,0,0,2,3,0,2,6,0,0,0,0,13,5,1,83.3
Marko Ivezić,SRB,DF,Holstein Kiel,22,2001,18.4,5,0,0,27,5,1,1,27,19,0,0,0,71,34,30,53.1
Lee Jae-sung,KOR,MF,Mainz 05,31,1992,29.4,4,0,0,23,40,9,31,35,21,2,1,0,119,50,72,41.0
Kristijan Jakić,CRO,MF,Augsburg,27,1997,25.6,2,0,0,23,28,3,13,28,23,0,0,0,133,35,30,53.8
Luca Jaquez,SUI,DF,Stuttgart,21,2003,2.8,0,0,0,4,0,0,1,3,0,0,0,0,11,4,2,66.7
Dominik Javorček,SVK,"DF,MF",Holstein Kiel,21,2002,4.3,2,0,0,7,6,1,20,5,0,0,0,0,7,3,7,30.0
Finn Jeltsch,GER,DF,Stuttgart,18,2006,8.7,2,0,0,7,5,0,3,13,13,0,0,0,34,12,8,60.0
Fredrik Jensen,FIN,MF,Augsburg,26,1997,8.5,0,0,0,5,5,3,20,4,7,0,0,0,15,6,13,31.6
Moritz Jenz,GER,DF,Mainz 05,25,1999,17.8,4,0,0,27,6,1,0,30,20,0,0,0,73,73,41,64.0
Carl Johansson,SWE,DF,Holstein Kiel,30,1994,6.3,0,1,0,5,4,0,0,10,2,0,1,0,18,29,21,58.0
Anthony Jung,GER,DF,Werder Bremen,32,1991,21.1,1,0,0,9,15,2,4,25,22,0,2,0,81,34,20,63.0
Josip Juranović,CRO,"DF,MF",Union Berlin,28,1995,12.9,4,0,0,8,6,1,78,7,13,0,0,0,62,4,5,44.4
David Jurásek,CZE,DF,Hoffenheim,23,2000,6.9,0,0,0,1,2,1,55,6,3,0,0,0,40,3,2,60.0
Yusuf Kabadayı,GER,"FW,MF",Augsburg,20,2004,0.8,0,0,0,1,1,1,1,0,0,0,0,0,6,0,2,0.0
Almugera Kabar,GER,DF,Dortmund,18,2006,1.5,2,1,1,2,2,0,1,1,3,0,0,0,4,2,3,40.0
Issa Kaboré,BFA,"DF,FW",Werder Bremen,23,2001,3.4,0,0,0,4,8,1,19,2,4,1,0,0,20,6,3,66.7
