Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
384,Mahamadou Nagida,cm CMR,DF,Rennes,19,2005,4.8,226,193,33,4,0,2,29,29,0,0,0,0,174,0,8,Matches
385,Keito Nakamura,jp JPN,"FW,MF",Reims,24,2000,29.4,775,743,29,6,3,10,56,10,4,1,2,0,575,3,27,Matches
386,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22,2002,23.4,812,721,89,14,10,1,66,9,55,21,26,0,643,2,13,Matches
387,Yael Nandjou,fr FRA,DF,Nice,19,2005,1.7,66,53,13,0,0,0,4,13,0,0,0,0,50,0,3,Matches
388,Youssouf Ndayishimiye,bi BDI,DF,Nice,25,1998,21.5,1316,1237,74,52,2,5,2,6,0,0,0,0,1177,5,9,Matches
389,Junior Ndiaye,fr FRA,FW,Montpellier,19,2005,4.9,80,71,9,0,1,0,1,2,0,0,0,0,57,0,3,Matches
390,Rassoul Ndiaye,sn SEN,MF,Le Havre,22,2001,11.8,441,414,24,11,1,2,32,1,11,9,1,0,325,3,13,Matches
391,Wilfried Ndollo,cm CMR,DF,Montpellier,19,2005,4.5,190,154,34,2,0,0,6,32,0,0,0,0,151,2,7,Matches
392,Tanguy Ndombele,fr FRA,MF,Nice,27,1996,12.6,476,457,15,14,6,0,3,0,0,0,0,0,415,4,3,Matches
393,Loïc Nego,hu HUN,"DF,FW",Le Havre,33,1991,27.3,1228,1062,160,17,1,2,75,143,0,0,0,0,922,6,28,Matches
394,João Neves,pt POR,"MF,DF",Paris S-G,19,2004,20.5,1634,1538,93,35,11,17,15,48,0,0,0,0,1491,3,13,Matches
395,Mikayil Ngor Faye,sn SEN,DF,Rennes,20,2004,7.6,534,494,38,26,0,2,1,10,0,0,0,0,473,2,6,Matches
396,Steve Ngoura,fr FRA,FW,Le Havre,19,2005,3.2,57,49,8,0,0,0,2,0,0,0,0,0,37,0,4,Matches
397,Bernard Nguene,cm CMR,FW,Nice,17,2006,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
398,Moussa Niakhate,sn SEN,DF,Lyon,28,1996,30.3,1869,1748,119,44,4,6,5,34,0,0,0,0,1688,2,14,Matches
399,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,22,2002,19.0,931,888,41,36,0,8,2,1,0,0,0,0,804,2,5,Matches
400,Ibrahima Niane,sn SEN,FW,Angers,25,1999,10.5,190,170,18,2,1,2,2,0,0,0,0,0,130,2,4,Matches
401,Rasmus Nicolaisen,dk DEN,DF,Toulouse,27,1997,6.9,385,374,11,9,1,0,0,1,0,0,0,0,339,0,3,Matches
402,Arnaud Nordin,fr FRA,FW,Montpellier,26,1998,13.0,332,316,13,3,3,0,35,8,0,0,0,0,232,3,15,Matches
403,Plamedi Nsingi,,MF,Nantes,23,2000,0.2,6,6,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
404,Ernest Nuamah,gh GHA,"FW,MF",Lyon,20,2003,11.7,448,432,14,1,2,1,30,5,8,4,3,0,358,2,18,Matches
405,Rabby Nzingoula,fr FRA,MF,Montpellier,18,2005,18.8,592,578,11,8,7,2,16,1,2,0,0,0,454,3,27,Matches
406,M'Bala Nzola,ao ANG,FW,Lens,27,1996,16.2,302,296,5,0,0,1,1,1,0,0,0,0,227,1,8,Matches
407,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20,2004,1.4,55,41,14,0,0,0,1,14,0,0,0,0,46,0,1,Matches
408,Hamzat Ojediran,ng NGA,"MF,FW",Lens,20,2003,4.6,254,248,4,1,3,0,2,3,0,0,0,0,203,2,2,Matches
409,Joseph Okumu,ke KEN,DF,Reims,27,1997,18.8,1083,1012,67,44,3,15,5,17,0,0,0,0,883,4,8,Matches
410,Kazeem Olaigbe,be BEL,"MF,FW",Rennes,21,2003,3.3,141,138,3,0,1,2,10,0,2,1,1,0,124,0,3,Matches
411,Ben Old,nz NZL,"FW,MF",Saint-Étienne,21,2002,5.9,146,137,8,1,2,0,19,2,5,4,0,0,108,1,7,Matches
412,Warmed Omari,km COM,DF,Lyon,24,2000,0.1,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0,Matches
413,Becir Omeragic,ch SUI,DF,Montpellier,22,2002,20.0,903,846,54,30,0,2,7,7,0,0,0,0,832,3,7,Matches
414,Andrew Omobamidele,ie IRL,DF,Strasbourg,22,2002,6.0,390,374,16,11,0,0,0,0,0,0,0,0,367,0,2,Matches
415,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,28,1995,10.6,329,321,4,0,1,0,7,1,0,0,0,0,241,4,14,Matches
416,Christopher Operi,ci CIV,"DF,FW",Le Havre,27,1997,13.0,747,547,198,51,1,6,128,112,35,20,12,0,533,2,22,Matches
417,Fredrik Oppegard,no NOR,DF,Auxerre,21,2002,3.0,154,134,20,1,0,0,6,19,0,0,0,0,125,0,2,Matches
418,Victor Orakpo,ng NGA,FW,Nice,18,2006,0.4,17,16,1,0,0,0,0,0,0,0,0,0,15,0,1,Matches
419,Ike Orazi,ie IRL,MF,Reims,17,2007,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
420,Gift Orban,ng NGA,"FW,DF",Lyon,22,2002,2.1,33,30,3,0,0,0,1,1,1,0,0,0,22,0,4,Matches
421,Gabriel Osho,ng NGA,DF,Auxerre,25,1998,18.4,753,716,36,18,0,6,3,4,0,0,0,0,669,1,3,Matches
422,Jibril Othman,tn TUN,FW,Saint-Étienne,20,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
423,Abdoul Ouattara,fr FRA,"DF,FW",Strasbourg,18,2005,5.2,195,185,10,1,0,1,3,9,0,0,0,0,167,0,3,Matches
424,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,19,2004,4.3,217,169,48,3,0,3,17,45,0,0,0,0,172,0,6,Matches
425,Zinédine Ould Khaled,fr FRA,MF,Angers,24,2000,3.8,123,121,1,1,0,0,0,0,0,0,0,0,112,1,2,Matches
426,Beres Owusu,fr FRA,DF,Saint-Étienne,20,2003,1.0,32,26,6,0,0,0,1,6,0,0,0,0,20,0,1,Matches
427,Elisha Owusu,gh GHA,MF,Auxerre,26,1997,26.0,847,838,7,6,0,10,8,1,0,0,0,0,693,2,13,Matches
428,Willian Pacho,ec ECU,DF,Paris S-G,22,2001,23.7,1968,1920,46,27,0,3,0,11,0,0,0,0,1865,2,7,Matches
429,Nicolas Pallois,fr FRA,DF,Nantes,36,1987,22.4,874,813,61,32,1,4,7,26,0,0,0,0,731,0,8,Matches
430,Nicolas Pays,fr FRA,"FW,MF",Montpellier,20,2003,5.0,179,168,11,1,1,0,17,4,2,0,1,0,139,0,5,Matches
431,Kévin Pedro,fr FRA,DF,Saint-Étienne,18,2006,0.1,11,8,3,0,0,0,1,3,0,0,0,0,6,0,0,Matches
432,Jordan Pefok,us USA,FW,Reims,28,1996,4.2,50,45,5,0,0,1,1,1,0,0,0,0,39,0,2,Matches
433,Théo Pellenard,fr FRA,DF,Auxerre,30,1994,0.5,20,11,8,2,0,0,2,6,0,0,0,0,15,1,0,Matches
434,Timothee Pembele,fr FRA,DF,Le Havre,21,2002,12.4,520,440,79,15,1,2,28,64,0,0,0,0,424,1,23,Matches
435,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
436,Óscar Perea,co COL,"MF,DF",Strasbourg,18,2005,0.2,10,9,1,0,0,0,0,1,0,0,0,0,10,0,0,Matches
437,Mathias Pereira Lage,pt POR,"FW,MF",Brest,27,1996,17.5,490,411,77,25,2,2,99,6,46,26,18,0,308,2,20,Matches
438,Lucas Perri,br BRA,GK,Lyon,26,1997,33.0,1040,831,205,53,0,3,0,0,0,0,0,0,799,4,2,Matches
439,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28,1996,29.9,1031,820,204,57,9,12,162,7,110,40,54,0,728,7,43,Matches
440,Prosper Peter,ng NGA,"MF,FW",Angers,16,2007,0.3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
441,Léo Pétrot,fr FRA,DF,Saint-Étienne,27,1997,29.3,1385,1163,220,18,1,2,51,196,6,5,0,0,1114,2,28,Matches
442,Đorđe Petrović,rs SRB,GK,Strasbourg,24,1999,31.0,1547,1371,174,67,0,1,0,0,0,0,0,0,1244,2,1,Matches
443,Tom Pouilly,fr FRA,"DF,MF",Lens,21,2003,3.0,218,188,29,4,0,1,11,24,1,0,1,0,171,1,4,Matches
444,Adrien Rabiot,fr FRA,MF,Marseille,29,1995,27.6,1543,1508,32,19,6,0,40,11,0,0,0,0,1309,3,38,Matches
445,Gonçalo Ramos,pt POR,FW,Paris S-G,23,2001,11.8,241,237,3,2,2,0,1,1,0,0,0,0,193,1,8,Matches
446,Lilian Raolisoa,fr FRA,"DF,FW",Angers,24,2000,14.6,564,457,102,19,4,3,77,61,22,5,11,1,392,5,19,Matches
447,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,27,1997,8.0,313,290,23,15,1,6,8,2,4,1,3,0,271,0,9,Matches
448,Guillaume Restes,fr FRA,GK,Toulouse,19,2005,28.3,811,602,208,73,0,1,0,0,0,0,0,0,587,1,1,Matches
449,Alexsandro Ribeiro,br BRA,DF,Lille,24,1999,30.0,2417,2266,150,65,3,10,8,12,0,0,0,0,2204,1,9,Matches
450,Alejandro Rodriguez,pt POR,MF,Lyon,16,2008,0.2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,Matches
451,Valentin Rongier,fr FRA,"MF,DF",Marseille,29,1994,17.4,1408,1373,31,17,1,3,7,14,0,0,0,0,1271,4,25,Matches
452,Pablo Rosario,do DOM,"MF,DF",Nice,27,1997,19.7,754,739,14,13,3,2,3,0,0,0,0,0,641,1,11,Matches
453,Anthony Rouault,fr FRA,DF,Rennes,23,2001,10.8,680,651,28,18,0,1,0,0,0,0,0,0,623,1,7,Matches
454,Jonathan Rowe,eng ENG,"FW,MF",Marseille,21,2003,9.0,291,271,19,3,5,1,28,3,6,3,1,0,233,1,8,Matches
455,Fabián Ruiz Peña,es ESP,MF,Paris S-G,28,1996,21.4,1627,1577,47,32,7,15,27,10,3,0,0,0,1458,3,27,Matches
456,Gerónimo Rulli,ar ARG,GK,Marseille,32,1992,34.0,1204,1013,189,84,0,3,0,0,0,0,0,0,1058,2,0,Matches
457,Mathew Ryan,au AUS,GK,Lens,32,1992,14.0,408,309,99,33,0,0,0,0,0,0,0,0,305,0,0,Matches
458,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,26,1997,7.3,128,121,7,1,1,0,15,1,1,0,0,0,91,0,4,Matches
459,Falaye Sacko,ml MLI,DF,Montpellier,29,1995,13.7,648,540,108,11,0,2,12,97,0,0,0,0,542,0,14,Matches
460,Matvei Safonov,ru RUS,GK,Paris S-G,25,1999,9.8,311,252,58,10,0,0,0,0,0,0,0,0,250,1,1,Matches
461,Modibo Sagnan,ml MLI,DF,Montpellier,25,1999,23.8,967,932,33,25,0,12,1,3,0,0,0,0,857,2,7,Matches
462,Osame Sahraoui,ma MAR,"FW,MF",Lille,23,2001,14.4,614,597,14,3,6,0,12,10,1,0,0,0,515,3,23,Matches
463,Wesley Saïd,fr FRA,FW,Lens,29,1995,10.1,248,227,20,2,2,1,8,2,0,0,0,0,193,1,3,Matches
464,Théo Sainte-Luce,fr FRA,DF,Montpellier,25,1998,11.3,347,278,67,1,0,0,23,66,0,0,0,0,257,2,8,Matches
465,Ibrahim Salah,ma MAR,FW,Brest,22,2001,4.0,129,127,1,0,0,1,15,0,1,0,1,0,88,1,7,Matches
466,Amine Salama,fr FRA,FW,Reims,24,2000,4.1,82,75,7,0,0,2,4,0,0,0,0,0,62,0,4,Matches
467,Mohammed Salisu,gh GHA,DF,Monaco,25,1999,11.4,775,738,37,25,0,3,0,2,0,0,0,0,662,0,7,Matches
468,Yoann Salmier,gf GUF,DF,Le Havre,31,1992,8.9,346,311,35,16,1,4,1,18,0,0,0,0,283,0,4,Matches
469,Mama Samba Baldé,gw GNB,FW,Lyon,28,1995,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
470,Mama Samba Baldé,gw GNB,FW,Brest,28,1995,12.8,253,251,2,0,1,3,10,2,0,0,0,0,183,0,11,Matches
471,Brice Samba,fr FRA,GK,Rennes,30,1994,17.0,672,515,156,54,0,2,0,0,0,0,0,0,525,1,0,Matches
472,Brice Samba,fr FRA,GK,Lens,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,Matches
473,Arouna Sangante,sn SEN,DF,Le Havre,22,2002,13.8,796,741,53,27,0,1,2,22,0,0,0,0,693,2,3,Matches
474,Nhoa Sangui,fr FRA,"DF,MF",Reims,18,2006,12.9,608,525,81,9,0,3,16,72,0,0,0,0,510,2,15,Matches
475,Morgan Sanson,fr FRA,MF,Nice,29,1994,2.6,106,104,2,2,1,2,4,0,0,0,0,0,83,0,2,Matches
476,Baptiste Santamaria,fr FRA,MF,Nice,29,1995,10.3,471,460,9,8,3,4,3,0,1,0,1,0,389,2,9,Matches
477,Baptiste Santamaria,fr FRA,MF,Rennes,29,1995,5.4,308,296,12,10,1,2,4,1,0,0,0,0,254,0,9,Matches
478,Andrey Santos,br BRA,MF,Strasbourg,20,2004,31.7,1588,1519,62,61,8,1,0,1,0,0,0,0,1401,7,23,Matches
479,Tiago Santos,pt POR,DF,Lille,22,2002,4.5,223,201,22,1,0,0,19,21,0,0,0,0,175,0,6,Matches
480,Malang Sarr,fr FRA,DF,Lens,25,1999,15.4,955,909,45,31,1,8,1,5,0,0,0,0,854,1,11,Matches
481,Mamadou Sarr,sn SEN,DF,Strasbourg,18,2005,26.3,1699,1612,86,57,0,2,1,4,0,0,0,0,1593,1,13,Matches
482,Martin Satriano,uy URU,"FW,DF",Lens,23,2001,1.0,30,27,3,0,0,0,1,1,0,0,0,0,18,0,2,Matches
483,Téji Savanier,fr FRA,MF,Montpellier,32,1991,26.3,1481,1176,285,113,13,49,199,17,112,41,61,0,1031,20,27,Matches
484,Niklas Schmidt,de GER,MF,Toulouse,26,1998,2.3,180,166,14,2,0,3,16,0,12,5,7,0,142,0,4,Matches
485,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,21,2003,2.1,41,40,1,0,0,0,2,0,0,0,0,0,27,0,3,Matches
486,Alidu Seidu,gh GHA,DF,Rennes,24,2000,8.9,518,435,81,19,1,3,4,56,0,0,0,0,426,2,7,Matches
487,Hiroki Sekine,jp JPN,DF,Reims,21,2002,9.9,504,425,77,9,0,1,21,68,0,0,0,0,407,2,15,Matches
488,Marvin Senaya,tg TOG,DF,Strasbourg,23,2001,2.5,138,109,27,5,0,0,1,22,0,0,0,0,110,2,4,Matches
489,Djibril Sidibé,fr FRA,DF,Toulouse,32,1992,23.3,1277,1094,180,48,6,4,45,127,1,0,1,0,1018,3,16,Matches
490,Vincent Sierro,ch SUI,MF,Toulouse,28,1995,26.7,1372,1237,132,70,6,14,64,3,38,18,18,0,1076,3,18,Matches
491,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27,1997,21.4,1383,1113,267,56,6,3,126,175,36,16,15,0,1025,3,37,Matches
492,Abdallah Sima,sn SEN,"FW,MF",Brest,23,2001,13.8,332,327,5,2,0,1,16,3,0,0,0,0,231,0,15,Matches
493,Moses Simon,ng NGA,"FW,MF",Nantes,29,1995,29.0,815,692,123,27,5,1,222,23,67,35,24,0,505,0,48,Matches
494,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,24,1999,25.5,688,653,32,2,5,0,25,3,1,0,0,0,528,3,26,Matches
495,Wilfried Singo,ci CIV,DF,Monaco,23,2000,23.3,1452,1346,100,64,1,10,10,36,0,0,0,0,1252,6,8,Matches
496,Ayanda Sishuba,be BEL,FW,Rennes,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,28,1995,9.1,178,156,21,0,1,2,3,0,0,0,0,0,118,1,7,Matches
498,Niama Sissoko,ml MLI,"FW,MF",Reims,18,2005,0.5,11,9,2,0,0,0,0,0,0,0,0,0,7,0,1,Matches
499,Leo Skiri Østigård,no NOR,DF,Rennes,24,1999,13.6,797,769,28,16,0,4,0,1,0,0,0,0,676,0,6,Matches
500,Milan Škriniar,sk SVK,DF,Paris S-G,29,1995,4.2,374,360,14,8,0,2,0,1,0,0,0,0,361,0,0,Matches
501,Naatan Skyttä,fi FIN,FW,Toulouse,22,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
502,Eduard Sobol,ua UKR,DF,Strasbourg,29,1995,1.1,34,26,8,1,0,0,1,7,0,0,0,0,22,0,1,Matches
503,Florian Sotoca,fr FRA,"FW,MF",Lens,33,1990,19.9,996,943,43,5,8,5,75,29,2,0,0,0,732,10,42,Matches
504,Issa Soumaré,sn SEN,"FW,MF",Le Havre,23,2000,21.1,554,544,6,2,1,4,42,3,0,0,0,0,339,4,21,Matches
505,Saidou Sow,gn GUI,DF,Strasbourg,22,2002,11.3,636,618,17,13,0,0,0,0,0,0,0,0,577,1,1,Matches
506,Saidou Sow,gn GUI,DF,Nantes,22,2002,8.9,399,361,37,6,0,1,0,2,0,0,0,0,332,1,1,Matches
507,Lucas Stassin,be BEL,FW,Saint-Étienne,19,2004,21.0,473,408,63,0,5,1,19,0,0,0,0,0,350,2,23,Matches
508,Enzo Sternal,fr FRA,"FW,MF",Marseille,17,2007,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
509,Gabriel Suazo,cl CHI,DF,Toulouse,26,1997,24.0,1248,1031,214,36,3,9,78,158,20,14,4,0,994,3,27,Matches
510,Abakar Sylla,ci CIV,DF,Strasbourg,21,2002,10.6,658,589,69,25,0,1,1,12,0,0,0,0,583,0,7,Matches
511,Issiaga Sylla,gn GUI,DF,Montpellier,30,1994,12.8,563,478,84,7,2,3,36,77,0,0,0,0,435,1,16,Matches
512,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,27,1997,12.4,304,283,20,2,1,1,14,13,1,0,0,0,235,1,14,Matches
513,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,27,1997,6.3,132,124,8,2,0,0,6,0,0,0,0,0,108,0,5,Matches
514,Nicolás Tagliafico,ar ARG,DF,Lyon,31,1992,21.1,1338,1179,155,23,0,1,37,132,0,0,0,0,1159,4,24,Matches
515,Axel Tapé,fr FRA,"DF,MF",Paris S-G,16,2007,2.0,151,148,3,2,0,0,0,1,0,0,0,0,142,0,2,Matches
516,Florian Tardieu,fr FRA,MF,Saint-Étienne,32,1992,13.9,1013,953,57,30,4,6,24,11,16,7,3,0,869,3,7,Matches
517,Oussama Targhalline,ma MAR,MF,Le Havre,22,2002,11.0,437,419,13,9,5,5,16,2,2,0,0,0,348,5,10,Matches
518,Enzo Tchato,cm CMR,DF,Montpellier,21,2002,21.1,1010,807,196,20,1,0,77,176,0,0,0,0,757,7,28,Matches
519,Arnau Tenas,es ESP,GK,Paris S-G,23,2001,1.0,32,29,3,1,0,0,0,0,0,0,0,0,31,0,0,Matches
520,Tanner Tessmann,us USA,MF,Lyon,22,2001,13.7,766,748,18,7,1,16,14,5,5,3,2,0,685,0,7,Matches
521,Teddy Teuma,mt MLT,MF,Reims,30,1993,8.3,624,545,75,29,3,8,44,10,23,17,4,0,494,4,17,Matches
522,Jordan Teze,nl NED,DF,Monaco,24,1999,6.3,363,289,73,7,1,1,12,63,3,1,0,0,287,1,9,Matches
523,Sorba Thomas,wls WAL,"FW,MF",Nantes,24,1999,14.7,550,456,93,18,0,1,130,22,53,22,25,0,360,1,16,Matches
524,Adrien Thomasson,fr FRA,MF,Lens,30,1993,29.1,1612,1539,68,36,4,9,58,8,24,8,13,0,1318,5,33,Matches
525,Corentin Tolisso,fr FRA,MF,Lyon,29,1994,25.9,1602,1527,71,40,5,13,32,27,1,1,0,0,1359,4,41,Matches
526,Abdoulaye Touré,gn GUI,MF,Le Havre,30,1994,25.8,1059,1040,13,12,3,12,11,0,0,0,0,0,868,6,8,Matches
527,Birama Touré,ml MLI,"MF,DF",Montpellier,32,1992,3.3,123,121,2,2,0,1,0,0,0,0,0,0,101,0,0,Matches
528,Ousmane Toure,fr FRA,DF,Lille,19,2005,0.1,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
529,Adrien Truffert,fr FRA,"DF,MF",Rennes,22,2001,30.6,1601,1312,283,27,1,3,145,218,38,11,19,0,1263,6,39,Matches
530,Vanderson,br BRA,DF,Monaco,23,2001,22.9,1403,1175,220,30,4,13,59,190,0,0,0,0,1090,8,30,Matches
531,Robinio Vaz,fr FRA,FW,Marseille,17,2007,0.8,8,8,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
532,Jordan Veretout,fr FRA,MF,Lyon,31,1993,17.3,944,905,38,13,1,6,26,6,8,8,0,0,792,1,14,Matches
533,Ben Viadere,fr FRA,MF,Auxerre,18,2005,0.1,6,3,3,0,0,0,4,0,3,1,2,0,2,0,1,Matches
534,Vitinha,pt POR,MF,Paris S-G,24,2000,22.7,2403,2325,75,56,13,22,21,10,6,2,1,0,2236,3,19,Matches
535,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,29,1995,3.9,63,54,9,0,0,0,2,0,0,0,0,0,53,0,1,Matches
536,Elye Wahi,fr FRA,FW,Marseille,21,2003,6.4,111,102,8,0,0,1,2,0,0,0,0,0,88,1,6,Matches
537,Caleb Wiley,us USA,"DF,MF",Strasbourg,19,2004,3.0,123,100,22,2,1,2,7,20,0,0,0,0,97,1,4,Matches
538,Christopher Wooh,cm CMR,DF,Rennes,22,2001,16.2,860,822,35,27,0,2,0,1,0,0,0,0,749,3,5,Matches
539,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22,2002,25.8,1262,1185,76,59,0,5,2,4,0,0,0,0,1124,1,4,Matches
540,Eloge Zabi,ci CIV,"DF,MF",Reims,17,2006,0.2,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
541,Yoram Zague,fr FRA,"DF,FW",Paris S-G,18,2006,2.0,183,168,15,0,0,0,4,15,0,0,0,0,172,0,2,Matches
542,Wilfried Zaha,ci CIV,FW,Lyon,31,1992,0.8,32,31,1,1,0,0,0,0,0,0,0,0,28,0,2,Matches
543,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,18,2006,22.8,1677,1605,70,17,2,18,9,50,0,0,0,0,1557,2,22,Matches
544,Miha Zajc,si SVN,MF,Toulouse,30,1994,2.9,185,179,6,2,1,0,7,0,4,2,2,0,153,0,2,Matches
545,Denis Zakaria,ch SUI,MF,Monaco,27,1996,23.8,1175,1135,38,36,4,2,7,2,0,0,0,0,1062,2,8,Matches
546,Anass Zaroury,ma MAR,"FW,MF",Lens,23,2000,15.6,746,661,82,17,3,5,125,14,39,27,4,0,506,3,31,Matches
547,Nathan Zeze,fr FRA,DF,Nantes,19,2005,16.8,859,826,32,20,1,4,1,5,0,0,0,0,737,1,2,Matches
548,Edon Zhegrova,xk KVX,"FW,MF",Lille,25,1999,10.9,416,352,58,17,2,1,58,8,33,9,14,0,316,6,8,Matches
549,Melvin Zinga,fr FRA,GK,Angers,22,2002,1.0,33,19,14,3,0,0,0,0,0,0,0,0,21,0,0,Matches
550,Luck Zogbé,ci CIV,DF,Brest,19,2005,7.1,328,259,69,10,0,0,14,59,0,0,0,0,253,0,7,Matches
551,Aristide Zossou,ci CIV,MF,Auxerre,19,2005,0.2,18,18,0,0,1,1,1,0,0,0,0,0,16,0,1,Matches
552,Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,30,1994,10.8,595,421,172,34,1,1,110,89,49,33,15,0,408,2,18,Matches
553,Edhy Zuliani,fr FRA,DF,Toulouse,19,2004,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
