Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Marvin Ducksch,GER,FW,Werder Bremen,29,1994,33,32,2696,30.0,12,9,21,7,5,6,9,0,12.8,7.9,7.8,15.7,17,88,150,0.4,0.3,0.7,0.23,0.53,0.43,0.26,0.69,0.26,0.52
Julien Duranville,BEL,"FW,MF",Dortmund,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Eggestein,GER,MF,Freiburg,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42,162,72,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16
Lilian Egloff,GER,"MF,DF",Stuttgart,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
Hugo Ekitike,FRA,FW,Eint Frankfurt,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,2.4,2.4,1.7,4.1,16,9,60,0.5,0.25,0.75,0.5,0.75,0.3,0.21,0.51,0.3,0.51
Elif Elmas,MKD,"MF,FW",RB Leipzig,23,1999,14,2,266,3.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,9,9,18,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31
Nico Elvedi,SUI,DF,Gladbach,26,1996,30,28,2482,27.6,2,1,3,2,0,0,5,0,1.6,1.6,0.1,1.7,37,109,6,0.07,0.04,0.11,0.07,0.11,0.06,0.0,0.06,0.06,0.06
Arne Engels,BEL,"MF,DF",Augsburg,19,2003,32,13,1405,15.6,3,2,5,3,0,0,1,1,1.8,1.8,1.2,3.0,23,52,62,0.19,0.13,0.32,0.19,0.32,0.12,0.08,0.19,0.12,0.19
Ohis Felix Uduokhai,GER,DF,Augsburg,25,1997,33,33,2921,32.5,2,0,2,2,0,0,5,1,1.4,1.4,0.8,2.2,25,101,6,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.07,0.04,0.07
Edimilson Fernandes,SUI,DF,Mainz 05,27,1996,21,13,1290,14.3,0,2,2,0,0,0,4,0,0.5,0.5,0.7,1.3,9,53,9,0.0,0.14,0.14,0.0,0.14,0.04,0.05,0.09,0.04,0.09
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,0,2,8,1.22,0.0,1.22,1.22,1.22,1.43,0.05,1.48,1.43,1.48
Max Finkgräfe,GER,"DF,FW",Köln,19,2004,24,18,1756,19.5,1,0,1,1,0,0,4,0,1.0,1.0,1.6,2.6,51,53,59,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13
Kilian Fischer,GER,"DF,MF",Wolfsburg,22,2000,6,4,291,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,6,9,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07
Jonas Föhrenbach,GER,DF,Heidenheim,27,1996,33,32,2788,31.0,0,0,0,0,0,0,2,0,0.5,0.5,0.8,1.3,44,96,69,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,14,5,464,5.2,2,1,3,2,0,1,0,0,1.4,0.6,0.9,1.5,8,22,38,0.39,0.19,0.58,0.39,0.58,0.27,0.17,0.44,0.11,0.28
Philipp Förster,GER,"MF,FW",Bochum,28,1995,13,3,385,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,7,21,19,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22
Bartol Franjić,CRO,MF,Darmstadt 98,23,2000,20,14,1229,13.7,0,1,1,0,0,0,5,0,0.3,0.3,0.2,0.5,13,50,14,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04
Marco Friedl,AUT,DF,Werder Bremen,25,1998,25,25,2197,24.4,1,0,1,1,0,0,6,0,0.2,0.2,0.1,0.3,4,59,2,0.04,0.0,0.04,0.04,0.04,0.01,0.0,0.01,0.01,0.01
Marvin Friedrich,GER,DF,Gladbach,27,1995,24,17,1566,17.4,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.7,2,34,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Jeremie Frimpong,NED,DF,Leverkusen,22,2000,31,27,2251,25.0,9,7,16,9,0,0,6,0,8.2,8.2,5.9,14.0,153,49,348,0.36,0.28,0.64,0.36,0.64,0.33,0.23,0.56,0.33,0.56
Chris Führich,GER,"FW,MF",Stuttgart,25,1998,34,33,2567,28.5,8,7,15,8,0,1,2,0,6.6,5.8,8.0,13.8,153,145,259,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49
Shiō Fukuda,JPN,"FW,MF",Gladbach,19,2004,5,0,36,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.07,0.47,0.4,0.47
Niclas Füllkrug,GER,FW,Werder Bremen,30,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,2,9,12,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.36,0.23,0.36
Niclas Füllkrug,GER,FW,Dortmund,30,1993,29,27,2212,24.6,12,8,20,9,3,3,1,0,12.4,10.0,3.1,13.2,17,49,119,0.49,0.33,0.81,0.37,0.69,0.5,0.13,0.63,0.41,0.54
Cristian Gamboa,CRC,DF,Bochum,33,1989,22,12,1187,13.2,0,1,1,0,0,0,6,0,0.1,0.1,0.5,0.6,12,33,16,0.0,0.08,0.08,0.0,0.08,0.01,0.04,0.04,0.01,0.04
Dennis Geiger,GER,MF,Hoffenheim,25,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,29,1994,25,18,1630,18.1,2,1,3,2,0,0,5,0,1.9,1.9,0.9,2.8,17,49,73,0.11,0.06,0.17,0.11,0.17,0.11,0.05,0.15,0.11,0.15
Anwar El Ghazi,NED,"MF,DF",Mainz 05,28,1995,3,0,54,0.6,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,2,4,5,0.0,1.67,1.67,0.0,1.67,0.22,0.39,0.61,0.22,0.61
Benedikt Gimber,GER,DF,Heidenheim,26,1997,24,24,2021,22.5,1,1,2,1,0,0,9,0,1.4,1.4,1.1,2.5,3,25,6,0.04,0.04,0.09,0.04,0.09,0.06,0.05,0.11,0.06,0.11
Matthias Ginter,GER,DF,Freiburg,29,1994,23,22,1913,21.3,0,2,2,0,0,0,3,0,1.4,1.4,1.4,2.8,23,136,20,0.0,0.09,0.09,0.0,0.09,0.07,0.06,0.13,0.07,0.13
Jamie Gittens,ENG,"FW,MF",Dortmund,18,2004,25,14,1058,11.8,1,4,5,1,0,0,1,0,2.2,2.2,2.8,5.0,64,26,105,0.09,0.34,0.43,0.09,0.43,0.19,0.24,0.43,0.19,0.43
Klaus Gjasula,ALB,"DF,MF",Darmstadt 98,33,1989,22,17,1363,15.1,0,0,0,0,0,0,7,1,0.5,0.5,0.2,0.6,8,70,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Serge Gnabry,GER,"FW,MF",Bayern Munich,28,1995,10,5,432,4.8,3,1,4,3,0,0,0,0,2.4,2.4,1.2,3.7,23,23,49,0.62,0.21,0.83,0.62,0.83,0.51,0.26,0.77,0.51,0.77
Leon Goretzka,GER,MF,Bayern Munich,28,1995,30,25,2241,24.9,6,7,13,6,0,0,3,0,5.0,5.0,5.3,10.2,66,176,71,0.24,0.28,0.52,0.24,0.52,0.2,0.21,0.41,0.2,0.41
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,30,27,2283,25.4,6,3,9,6,0,0,9,1,2.1,2.1,3.0,5.1,21,97,113,0.24,0.12,0.35,0.24,0.35,0.08,0.12,0.2,0.08,0.2
Mario Götze,GER,MF,Eint Frankfurt,31,1992,30,23,2068,23.0,3,2,5,3,0,0,5,1,2.9,2.9,3.0,5.9,22,115,118,0.13,0.09,0.22,0.13,0.22,0.13,0.13,0.26,0.13,0.26
Jeffrey Gouweleeuw,NED,DF,Augsburg,32,1991,30,29,2593,28.8,1,0,1,1,0,0,7,0,1.3,1.3,1.8,3.2,33,143,17,0.03,0.0,0.03,0.03,0.03,0.05,0.06,0.11,0.05,0.11
Jens Grahl,GER,GK,Eint Frankfurt,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.12,0.12,0.0,0.12
Ryan Gravenberch,NED,FW,Bayern Munich,21,2002,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.92,0.0,1.92
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,32,19,1682,18.7,7,4,11,7,0,0,2,0,9.2,9.2,1.0,10.2,12,48,89,0.37,0.21,0.59,0.37,0.59,0.49,0.05,0.55,0.49,0.55
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,32,29,2325,25.8,8,8,16,2,6,6,3,0,7.7,3.0,8.2,11.2,54,115,148,0.31,0.31,0.62,0.08,0.39,0.3,0.32,0.62,0.12,0.43
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,27,1995,30,25,2295,25.5,1,6,7,1,0,0,8,0,1.2,1.2,1.7,2.9,32,152,22,0.04,0.24,0.27,0.04,0.27,0.05,0.07,0.12,0.05,0.12
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,33,31,2784,30.9,10,13,23,10,0,0,1,0,5.7,5.7,9.1,14.8,77,162,261,0.32,0.42,0.74,0.32,0.74,0.18,0.3,0.48,0.18,0.48
Christian Groß,GER,"DF,MF",Werder Bremen,34,1989,20,8,797,8.9,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,17,46,5,0.0,0.11,0.11,0.0,0.11,0.04,0.04,0.08,0.04,0.08
Brajan Gruda,GER,"MF,FW",Mainz 05,19,2004,28,19,1641,18.2,4,3,7,4,0,0,5,0,3.5,3.5,4.1,7.6,100,71,167,0.22,0.16,0.38,0.22,0.38,0.19,0.23,0.42,0.19,0.42
Ilia Gruev,BUL,MF,Werder Bremen,23,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,29,1993,20,13,1191,13.2,3,0,3,3,0,0,2,0,2.4,2.4,2.0,4.4,36,86,90,0.23,0.0,0.23,0.23,0.23,0.18,0.15,0.33,0.18,0.33
Josuha Guilavogui,FRA,DF,Mainz 05,32,1990,11,5,409,4.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,1,9,1,0.0,0.22,0.22,0.0,0.22,0.0,0.02,0.02,0.0,0.02
Serhou Guirassy,GUI,FW,Stuttgart,27,1996,28,25,2208,24.5,28,3,31,24,4,4,0,0,20.8,17.6,6.6,24.2,32,56,183,1.14,0.12,1.26,0.98,1.1,0.85,0.27,1.12,0.72,0.99
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Gulde,GER,DF,Freiburg,32,1991,27,23,2047,22.7,1,0,1,1,0,0,5,1,1.1,1.1,0.1,1.2,10,74,3,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.05,0.05,0.05
Robert Gumny,POL,DF,Augsburg,25,1998,13,6,481,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,18,17,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Christian Günter,GER,DF,Freiburg,30,1993,15,13,1060,11.8,1,2,3,1,0,0,1,0,0.5,0.5,2.1,2.6,15,23,63,0.08,0.17,0.25,0.08,0.25,0.04,0.18,0.22,0.04,0.22
Janik Haberer,GER,"MF,DF",Union Berlin,29,1994,21,14,1221,13.6,1,1,2,1,0,0,7,0,0.9,0.8,0.6,1.3,10,47,36,0.07,0.07,0.15,0.07,0.15,0.07,0.04,0.11,0.06,0.1
Robin Hack,GER,"FW,MF",Gladbach,24,1998,29,14,1348,15.0,10,2,12,10,0,0,2,0,3.9,3.9,2.3,6.3,50,46,103,0.67,0.13,0.8,0.67,0.8,0.26,0.16,0.42,0.26,0.42
Amadou Haidara,MLI,MF,RB Leipzig,25,1998,21,19,1526,17.0,2,1,3,2,0,0,5,0,1.1,1.1,1.6,2.7,8,97,11,0.12,0.06,0.18,0.12,0.18,0.07,0.09,0.16,0.07,0.16
Sébastien Haller,CIV,FW,Dortmund,29,1994,14,5,396,4.4,0,1,1,0,0,0,2,0,0.9,0.9,0.7,1.7,11,11,34,0.0,0.23,0.23,0.0,0.23,0.22,0.17,0.39,0.22,0.39
Andreas Hanche-Olsen,NOR,DF,Mainz 05,26,1997,15,12,992,11.0,1,0,1,1,0,0,5,0,0.7,0.7,0.0,0.7,1,19,0,0.09,0.0,0.09,0.09,0.09,0.06,0.0,0.06,0.06,0.06
Isak Hansen-Aarøen,NOR,MF,Werder Bremen,18,2004,3,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22
Genki Haraguchi,JPN,MF,Stuttgart,32,1991,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,39,1984,8,2,218,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorgan Hazard,BEL,DF,Dortmund,30,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominique Heintz,GER,DF,Köln,29,1993,12,6,568,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10,30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
Benjamin Henrichs,GER,DF,RB Leipzig,26,1997,33,28,2526,28.1,1,5,6,1,0,0,5,0,2.5,2.5,4.4,6.9,53,124,161,0.04,0.18,0.21,0.04,0.21,0.09,0.16,0.25,0.09,0.25
Patrick Herrmann,GER,"FW,DF",Gladbach,32,1991,8,0,86,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,6,8,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.3
Piero Hincapié,ECU,DF,Leverkusen,21,2002,26,16,1484,16.5,1,2,3,1,0,0,2,0,1.9,1.9,0.5,2.5,34,102,50,0.06,0.12,0.18,0.06,0.18,0.12,0.03,0.15,0.12,0.15
Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,23,5,459,5.1,2,3,5,2,0,0,1,0,3.1,3.1,0.9,4.0,14,13,33,0.39,0.59,0.98,0.39,0.98,0.6,0.18,0.78,0.6,0.78
Nicolas Höfler,GER,MF,Freiburg,33,1990,28,26,2330,25.9,1,1,2,1,0,0,10,1,0.7,0.7,0.4,1.1,14,94,15,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.04,0.03,0.04
Jonas Hofmann,GER,MF,Leverkusen,31,1992,32,26,2204,24.5,5,7,12,5,0,0,3,0,5.9,5.9,8.1,14.1,63,119,221,0.2,0.29,0.49,0.2,0.49,0.24,0.33,0.57,0.24,0.57
Philipp Hofmann,GER,FW,Bochum,30,1993,29,18,1571,17.5,4,2,6,4,0,0,1,0,4.8,4.8,1.7,6.5,7,36,86,0.23,0.11,0.34,0.23,0.34,0.27,0.1,0.37,0.27,0.37
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,33,26,2305,25.6,7,2,9,6,1,2,7,0,8.6,7.0,2.1,9.1,24,49,153,0.27,0.08,0.35,0.23,0.31,0.34,0.08,0.42,0.27,0.36
Fabian Holland,GER,"MF,DF",Darmstadt 98,33,1990,23,23,1835,20.4,0,2,2,0,0,0,4,1,0.6,0.6,1.5,2.1,11,87,47,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.1,0.03,0.1
Benedict Hollerbach,GER,"FW,MF",Union Berlin,22,2001,28,15,1282,14.2,5,0,5,5,0,0,2,0,3.4,3.4,1.3,4.7,49,39,126,0.35,0.0,0.35,0.35,0.35,0.24,0.09,0.33,0.24,0.33
Gerrit Holtmann,PHI,"MF,FW",Darmstadt 98,28,1995,10,2,392,4.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,13,18,20,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.21,0.14,0.21
Franck Honorat,FRA,"DF,FW",Gladbach,26,1996,32,28,2345,26.1,3,9,12,3,0,0,1,0,1.6,1.6,9.3,10.8,97,93,242,0.12,0.35,0.46,0.12,0.46,0.06,0.36,0.42,0.06,0.42
Mathias Honsak,AUT,"FW,MF",Darmstadt 98,26,1996,23,10,1021,11.3,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,22,19,62,0.09,0.09,0.18,0.09,0.18,0.16,0.06,0.22,0.16,0.22
Fraser Hornby,SCO,"FW,MF",Darmstadt 98,23,1999,7,1,217,2.4,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,7,2,7,0.0,0.0,0.0,0.0,0.0,0.27,0.14,0.41,0.27,0.41
Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timo Hübers,GER,DF,Köln,27,1996,31,31,2778,30.9,0,0,0,0,0,0,6,0,1.8,1.8,0.5,2.3,19,104,3,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Mats Hummels,GER,DF,Dortmund,34,1988,25,20,1581,17.6,3,0,3,3,0,0,4,1,3.2,3.2,0.9,4.1,11,82,1,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23
Denis Huseinbasic,BIH,MF,Köln,22,2001,26,18,1627,18.1,0,3,3,0,0,0,5,0,0.3,0.3,0.7,1.0,35,93,29,0.0,0.17,0.17,0.0,0.17,0.02,0.04,0.06,0.02,0.06
Iago,BRA,DF,Augsburg,26,1997,23,18,1622,18.0,1,1,2,1,0,0,4,0,1.4,1.4,1.6,3.0,24,54,51,0.06,0.06,0.11,0.06,0.11,0.08,0.09,0.16,0.08,0.16
Borja Iglesias,ESP,FW,Leverkusen,30,1993,7,2,256,2.8,0,0,0,0,0,0,0,0,1.4,1.4,0.3,1.6,3,5,19,0.0,0.0,0.0,0.0,0.0,0.48,0.1,0.58,0.48,0.58
Joel Imasuen,USA,FW,Werder Bremen,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Isherwood,SWE,DF,Darmstadt 98,25,1998,12,8,636,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Ko Itakura,JPN,"DF,MF",Gladbach,26,1997,20,18,1596,17.7,3,0,3,3,0,0,9,0,1.3,1.3,0.2,1.5,14,36,7,0.17,0.0,0.17,0.17,0.17,0.08,0.01,0.09,0.08,0.09
Hiroki Ito,JPN,DF,Stuttgart,24,1999,26,25,2228,24.8,0,2,2,0,0,0,1,0,0.9,0.9,2.0,2.9,29,121,32,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12
Lee Jae-sung,KOR,"MF,FW",Mainz 05,30,1992,29,24,2113,23.5,6,3,9,6,0,0,6,0,4.9,4.9,3.4,8.3,25,82,121,0.26,0.13,0.38,0.26,0.38,0.21,0.14,0.35,0.21,0.35
Paul Jaeckel,GER,DF,Union Berlin,25,1998,6,2,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Kristijan Jakić,CRO,MF,Augsburg,26,1997,14,13,1051,11.7,2,1,3,2,0,0,4,0,0.8,0.8,0.3,1.0,11,56,10,0.17,0.09,0.26,0.17,0.26,0.07,0.02,0.09,0.07,0.09
Kristijan Jakić,CRO,"MF,FW",Eint Frankfurt,26,1997,4,1,200,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,11,9,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
Tony Jantschke,GER,"DF,MF",Gladbach,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuha Jatta,GAM,FW,RB Leipzig,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredrik Jensen,FIN,"MF,FW",Augsburg,25,1997,22,18,1338,14.9,2,4,6,2,0,0,1,0,0.9,0.9,4.3,5.2,22,46,90,0.13,0.27,0.4,0.13,0.4,0.06,0.29,0.35,0.06,0.35
Moritz Jenz,GER,DF,Wolfsburg,24,1999,22,21,1742,19.4,0,1,1,0,0,0,7,1,0.3,0.3,0.3,0.6,2,47,4,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03
Anthony Jung,GER,DF,Werder Bremen,31,1991,31,30,2579,28.7,1,0,1,1,0,0,4,1,0.6,0.6,0.3,1.0,24,107,21,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
Josip Juranović,CRO,DF,Union Berlin,27,1995,21,14,1294,14.4,0,2,2,0,0,1,4,0,1.4,0.6,2.3,2.9,22,52,46,0.0,0.14,0.14,0.0,0.14,0.1,0.16,0.26,0.04,0.2
David Jurásek,CZE,DF,Hoffenheim,22,2000,13,4,496,5.5,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.1,12,12,38,0.0,0.18,0.18,0.0,0.18,0.03,0.18,0.21,0.03,0.21
Julian Justvan,GER,"FW,MF",Hoffenheim,25,1998,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,5,12,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Julian Justvan,GER,"MF,FW",Darmstadt 98,25,1998,14,11,1023,11.4,2,2,4,2,0,0,1,0,0.9,0.9,2.5,3.4,20,56,50,0.18,0.18,0.35,0.18,0.35,0.08,0.22,0.3,0.08,0.3
Ozan Kabak,TUR,DF,Hoffenheim,23,2000,28,28,2282,25.4,4,0,4,4,0,0,11,1,2.2,2.2,1.1,3.3,21,110,11,0.16,0.0,0.16,0.16,0.16,0.09,0.04,0.13,0.09,0.13
Pavel Kadeřábek,CZE,"DF,FW",Hoffenheim,31,1992,29,28,2412,26.8,3,4,7,3,0,0,7,0,2.5,2.5,4.7,7.2,38,88,153,0.11,0.15,0.26,0.11,0.26,0.09,0.18,0.27,0.09,0.27
Florian Kainz,AUT,"MF,FW",Köln,30,1992,33,29,2197,24.4,5,4,9,0,5,5,4,0,5.0,1.0,3.3,4.3,40,124,100,0.2,0.16,0.37,0.0,0.16,0.2,0.13,0.34,0.04,0.18
Sasa Kalajdzic,AUT,FW,Eint Frankfurt,26,1997,5,5,325,3.6,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,1,8,9,0.0,0.28,0.28,0.0,0.28,0.05,0.14,0.19,0.05,0.19
Jakub Kamiński,POL,"FW,MF",Wolfsburg,21,2002,17,4,473,5.3,0,2,2,0,0,0,0,0,0.5,0.5,0.7,1.1,13,18,53,0.0,0.38,0.38,0.0,0.38,0.09,0.13,0.22,0.09,0.22
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,26,14,1363,15.1,1,0,1,1,0,0,3,0,0.2,0.2,1.8,2.0,28,88,27,0.07,0.0,0.07,0.07,0.07,0.01,0.12,0.13,0.01,0.13
Harry Kane,ENG,FW,Bayern Munich,30,1993,32,32,2839,31.5,36,8,44,31,5,5,2,0,30.6,26.7,6.4,33.0,36,102,164,1.14,0.25,1.39,0.98,1.24,0.97,0.2,1.17,0.85,1.05
Atakan Karazor,TUR,MF,Stuttgart,26,1996,33,31,2623,29.1,0,4,4,0,0,0,9,0,1.0,1.0,2.6,3.6,24,142,31,0.0,0.14,0.14,0.0,0.14,0.04,0.09,0.13,0.03,0.12
Emir Karic,BIH,DF,Darmstadt 98,26,1997,27,18,1783,19.8,0,0,0,0,0,0,4,0,0.4,0.4,1.3,1.7,56,115,85,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Silas Katompa,COD,"FW,MF",Stuttgart,24,1998,27,8,900,10.0,5,2,7,5,0,1,0,0,5.7,4.9,2.3,7.2,49,25,130,0.5,0.2,0.7,0.5,0.7,0.57,0.23,0.8,0.49,0.72
Mikkel Kaufmann,DEN,FW,Union Berlin,22,2001,18,4,486,5.4,1,0,1,1,0,0,0,0,1.3,1.3,1.0,2.3,6,11,34,0.19,0.0,0.19,0.19,0.19,0.24,0.18,0.42,0.24,0.42
Naby Keïta,GUI,"MF,DF",Werder Bremen,28,1995,5,1,109,1.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,13,4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Yannik Keitel,GER,"DF,MF",Freiburg,23,2000,15,11,920,10.2,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,4,48,7,0.1,0.0,0.1,0.1,0.1,0.07,0.04,0.11,0.07,0.11
Thomas Keller,GER,"MF,FW",Heidenheim,23,1999,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
