Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
183,Ondrej Duda,sk SVK,MF,Hellas Verona,27,1994,11.8,22,14,7,12,3,9,16,56.3,7,11,0,11,13,35,8,0,Matches
184,Denzel Dumfries,nl NED,DF,Inter,26,1996,24.6,35,18,17,13,5,22,34,64.7,12,33,9,24,12,47,26,0,Matches
185,Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,12.3,18,10,0,17,1,10,21,47.6,11,9,0,9,8,26,6,0,Matches
186,Paulo Dybala,ar ARG,"MF,FW",Roma,28,1993,19.3,14,4,1,8,5,8,26,30.8,18,12,1,11,8,22,4,0,Matches
187,Edin Džeko,ba BIH,FW,Inter,36,1986,19.2,3,2,0,3,0,0,4,0.0,4,15,1,14,3,6,25,0,Matches
188,Festy Ebosele,ie IRL,DF,Udinese,19,2002,4.6,15,10,8,7,0,4,10,40.0,6,5,0,5,2,17,5,0,Matches
189,Enzo Ebosse,cm CMR,DF,Udinese,23,1999,10.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0,Matches
190,Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,21.4,22,14,11,7,4,9,13,69.2,4,23,12,11,12,34,79,1,Matches
191,Éderson,br BRA,MF,Atalanta,23,1999,24.6,67,34,18,42,7,29,66,43.9,37,56,7,49,36,103,31,0,Matches
192,Kingsley Ehizibue,nl NED,DF,Udinese,27,1995,17.1,47,31,28,13,6,29,45,64.4,16,21,3,18,10,57,42,1,Matches
193,Albin Ekdal,se SWE,MF,Spezia,33,1989,19.3,37,20,14,20,3,19,45,42.2,26,24,2,22,26,63,36,0,Matches
194,Emmanuel Ekong,se SWE,"FW,MF",Empoli,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
195,Mikael Ellertsson,is ISL,"MF,DF",Spezia,20,2002,1.9,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0,Matches
196,Elif Elmas,mk MKD,"FW,MF",Napoli,22,1999,18.1,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0,Matches
197,Martin Erlic,hr CRO,DF,Sassuolo,24,1998,25.9,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,Matches
198,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,6.2,16,8,8,8,0,10,13,76.9,3,7,1,6,10,26,4,0,Matches
199,Salvatore Esposito,it ITA,MF,Spezia,21,2000,10.8,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0,Matches
200,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,16.9,29,19,12,15,2,8,27,29.6,19,16,2,14,8,37,7,1,Matches
201,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38.0,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,21,3,Matches
202,Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,16.5,34,24,19,13,2,16,41,39.0,25,30,11,19,15,49,37,0,Matches
203,Federico Fazio,ar ARG,DF,Salernitana,35,1987,11.9,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0,Matches
204,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,9.2,31,17,20,8,3,18,34,52.9,16,15,3,12,7,38,19,0,Matches
205,Lewis Ferguson,sct SCO,"MF,FW",Bologna,22,1999,25.7,44,25,16,20,8,20,40,50.0,20,22,7,15,19,63,25,0,Matches
206,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,9.6,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0,Matches
207,Alex Ferrari,it ITA,DF,Cremonese,28,1994,11.2,40,23,32,7,1,28,42,66.7,14,19,4,15,25,65,45,1,Matches
208,Salvador Ferrer,es ESP,DF,Spezia,24,1998,1.5,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0,Matches
209,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
210,Alessandro Florenzi,it ITA,DF,Milan,31,1991,2.3,6,4,3,2,1,4,7,57.1,3,1,0,1,4,10,2,0,Matches
211,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,31.9,63,36,24,29,10,25,44,56.8,19,27,6,21,16,79,42,0,Matches
212,Matteo Gabbia,it ITA,DF,Milan,22,1999,6.8,17,10,12,5,0,6,8,75.0,2,8,3,5,5,22,29,0,Matches
213,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,30,1991,26.2,23,15,8,9,6,9,23,39.1,14,16,2,14,6,29,25,0,Matches
214,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,0.8,5,3,1,3,1,0,0,,0,1,0,1,1,6,0,0,Matches
215,Roberto Gagliardini,it ITA,MF,Inter,28,1994,8.7,16,6,9,6,1,10,21,47.6,11,14,5,9,4,20,15,0,Matches
216,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,8.1,5,3,0,3,2,1,6,16.7,5,7,2,5,3,8,7,1,Matches
217,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,8.2,14,10,8,3,3,5,33,15.2,28,13,2,11,10,24,13,0,Matches
218,Antonino Gallo,it ITA,DF,Lecce,22,2000,27.6,56,36,35,12,9,38,57,66.7,19,37,6,31,13,69,71,0,Matches
219,Federico Gatti,it ITA,DF,Juventus,24,1998,16.1,15,11,9,4,2,9,15,60.0,6,20,14,6,21,36,54,2,Matches
220,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,34.5,88,57,54,25,9,40,71,56.3,31,45,4,41,37,125,89,0,Matches
221,Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,7.9,16,11,10,3,3,10,23,43.5,13,9,4,5,4,20,12,0,Matches
222,Mario Gila,es ESP,DF,Lazio,21,2000,1.0,3,1,3,0,0,0,1,0.0,1,0,0,0,3,6,3,0,Matches
223,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,1.5,3,1,0,2,1,1,2,50.0,1,0,0,0,0,3,1,0,Matches
224,Olivier Giroud,fr FRA,FW,Milan,35,1986,23.8,8,5,2,4,2,2,10,20.0,8,11,3,8,3,11,23,0,Matches
225,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
226,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
227,Joan Gonzàlez,es ESP,MF,Lecce,20,2002,24.4,48,28,20,18,10,17,51,33.3,34,37,8,29,16,64,28,0,Matches
228,Nicolás González,ar ARG,"FW,MF",Fiorentina,24,1998,15.0,17,10,3,10,4,5,16,31.3,11,14,0,14,4,21,6,0,Matches
229,Robin Gosens,de GER,DF,Inter,28,1994,13.2,34,18,15,10,9,15,25,60.0,10,16,2,14,23,57,15,0,Matches
230,Alberto Grassi,it ITA,MF,Empoli,27,1995,13.3,26,21,13,13,0,15,24,62.5,9,23,12,11,27,53,45,0,Matches
231,Andrew Gravillon,gp GLP,DF,Torino,24,1998,3.5,3,3,0,3,0,0,0,,0,4,2,2,9,12,16,0,Matches
232,Axel Guessand,fr FRA,DF,Udinese,17,2004,0.9,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,Matches
233,Koray Günter,de GER,DF,Hellas Verona,27,1994,11.1,10,6,1,8,1,4,7,57.1,3,24,15,9,30,40,46,0,Matches
234,Koray Günter,de GER,DF,Sampdoria,27,1994,8.6,10,8,6,4,0,6,9,66.7,3,10,5,5,11,21,46,0,Matches
235,Emmanuel Gyasi,gh GHA,"FW,DF",Spezia,28,1994,31.2,24,15,11,10,3,9,36,25.0,27,24,6,18,8,32,26,0,Matches
236,Norbert Gyömbér,sk SVK,DF,Salernitana,30,1992,19.3,32,23,25,6,1,16,24,66.7,8,33,22,11,35,67,92,0,Matches
237,Christian Gytkjær,dk DEN,"FW,MF",Monza,32,1990,6.2,6,2,1,4,1,2,5,40.0,3,6,1,5,0,6,2,0,Matches
238,Nicolas Haas,ch SUI,MF,Empoli,26,1996,12.8,27,13,16,6,5,12,24,50.0,12,16,4,12,8,35,27,0,Matches
239,Samir Handanović,si SVN,GK,Inter,38,1984,13.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
240,Abdou Harroui,nl NED,MF,Sassuolo,24,1998,7.2,17,6,6,7,4,2,7,28.6,5,6,1,5,2,19,10,0,Matches
241,Hans Hateboer,nl NED,DF,Atalanta,28,1994,15.5,21,13,11,8,2,11,27,40.7,16,23,4,19,12,33,25,0,Matches
242,Liam Henderson,sct SCO,MF,Empoli,26,1996,11.2,13,10,6,5,2,4,21,19.0,17,10,2,8,10,23,10,0,Matches
243,Jack Hendry,sct SCO,DF,Cremonese,27,1995,2.4,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,7,0,Matches
244,Matheus Henrique,br BRA,MF,Sassuolo,24,1997,21.6,26,12,9,11,6,12,24,50.0,12,15,4,11,12,38,10,0,Matches
245,Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,11.4,5,3,1,1,3,1,5,20.0,4,6,2,4,0,5,14,0,Matches
246,Theo Hernández,fr FRA,DF,Milan,24,1997,30.8,43,24,27,15,1,22,38,57.9,16,34,7,27,21,64,35,1,Matches
247,Isak Hien,se SWE,DF,Hellas Verona,23,1999,29.0,73,36,54,19,0,38,61,62.3,23,40,17,23,31,104,92,1,Matches
248,Morten Hjulmand,dk DEN,MF,Lecce,23,1999,32.9,90,52,49,40,1,37,67,55.2,30,43,11,32,72,162,54,0,Matches
249,Emil Holm,se SWE,DF,Spezia,22,2000,15.5,26,15,13,8,5,16,31,51.6,15,21,6,15,9,35,41,0,Matches
250,Martin Hongla,cm CMR,MF,Hellas Verona,24,1998,5.8,8,5,4,4,0,5,5,100.0,0,7,1,6,6,14,9,0,Matches
251,Petko Hristov,bg BUL,DF,Spezia,23,1999,4.1,6,4,2,4,0,5,8,62.5,3,4,2,2,4,10,12,0,Matches
252,Ajdin Hrustic,au AUS,MF,Hellas Verona,26,1996,2.5,2,1,1,1,0,1,2,50.0,1,2,0,2,0,2,2,1,Matches
253,Elseid Hysaj,al ALB,DF,Lazio,28,1994,22.2,39,23,24,11,4,23,41,56.1,18,31,7,24,20,59,42,0,Matches
254,Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,20.4,4,3,0,2,2,1,6,16.7,5,9,1,8,1,5,5,0,Matches
255,Roger Ibanez,br BRA,DF,Roma,23,1998,31.1,67,33,38,26,3,32,48,66.7,16,30,11,19,66,133,95,2,Matches
256,Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,1.6,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,Matches
257,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
258,Igor,br BRA,DF,Fiorentina,24,1998,22.9,43,29,21,18,4,20,27,74.1,7,33,14,19,25,68,56,2,Matches
259,Jonathan Ikone,fr FRA,FW,Fiorentina,24,1998,22.3,16,8,5,6,5,5,14,35.7,9,18,1,17,4,20,3,0,Matches
260,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,9.5,16,10,9,7,0,6,11,54.5,5,10,1,9,8,24,14,0,Matches
261,Ivan Ilić,rs SRB,MF,Torino,21,2001,13.1,18,7,6,11,1,10,20,50.0,10,12,3,9,5,23,10,0,Matches
262,Samuel Iling-Junior,eng ENG,"DF,FW",Juventus,18,2003,3.5,7,2,3,1,3,4,9,44.4,5,5,1,4,2,9,6,0,Matches
263,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,1.0,1,1,0,1,0,1,1,100.0,0,3,1,2,2,3,2,0,Matches
264,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,1.3,6,3,2,2,2,2,3,66.7,1,5,1,4,0,6,3,0,Matches
265,Ciro Immobile,it ITA,FW,Lazio,32,1990,24.7,11,5,4,4,3,6,9,66.7,3,10,2,8,1,12,14,0,Matches
266,Ardian Ismajli,al ALB,DF,Empoli,25,1996,23.3,40,32,25,15,0,18,24,75.0,6,47,31,16,27,67,120,0,Matches
267,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
268,Armando Izzo,it ITA,DF,Monza,30,1992,27.4,73,50,44,27,2,29,45,64.4,16,29,17,12,50,123,87,1,Matches
269,Mato Jajalo,ba BIH,MF,Udinese,34,1988,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
270,Jesé,es ESP,FW,Sampdoria,29,1993,2.3,2,0,0,2,0,0,1,0.0,1,3,1,2,1,3,2,0,Matches
271,Juan Jesus,br BRA,DF,Napoli,31,1991,10.4,16,11,9,6,1,9,12,75.0,3,18,11,7,10,26,29,0,Matches
272,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,2.5,2,2,1,0,1,2,3,66.7,1,3,1,2,3,5,3,0,Matches
273,Luka Jović,rs SRB,"FW,MF",Fiorentina,24,1997,17.0,6,3,1,4,1,2,8,25.0,6,7,2,5,2,8,10,0,Matches
274,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,22,2000,6.6,11,6,4,6,1,4,11,36.4,7,4,0,4,2,13,0,1,Matches
275,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,21,2001,9.6,14,10,5,4,5,7,12,58.3,5,10,0,10,8,22,5,0,Matches
276,Pierre Kalulu,fr FRA,DF,Milan,22,2000,28.3,57,39,33,21,3,28,42,66.7,14,41,17,24,41,98,56,1,Matches
277,Yann Karamoh,fr FRA,"MF,FW",Torino,24,1998,8.0,5,2,3,2,0,1,5,20.0,4,5,0,5,0,5,2,1,Matches
278,Rick Karsdorp,nl NED,DF,Roma,27,1995,7.9,21,13,11,7,3,13,22,59.1,9,0,0,0,7,28,15,1,Matches
279,Denso Kasius,nl NED,DF,Bologna,19,2002,3.8,12,6,7,4,1,8,10,80.0,2,6,3,3,3,15,6,0,Matches
280,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,24,1998,14.3,39,23,18,19,2,16,40,40.0,24,20,6,14,8,47,8,0,Matches
281,Moise Kean,it ITA,FW,Juventus,22,2000,11.1,8,6,2,5,1,3,7,42.9,4,4,0,4,5,13,2,0,Matches
282,Jakub Kiwior,pl POL,DF,Spezia,22,2000,16.0,22,17,15,7,0,6,24,25.0,18,26,18,8,24,46,71,1,Matches
283,Simon Kjær,dk DEN,DF,Milan,33,1989,11.2,15,8,9,6,0,7,11,63.6,4,14,11,3,9,24,35,1,Matches
284,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,31.8,46,26,15,24,7,28,55,50.9,27,41,5,36,19,65,36,2,Matches
285,Filip Kostić,rs SRB,"DF,FW",Juventus,29,1992,28.5,41,26,17,20,4,21,47,44.7,26,30,4,26,16,57,32,0,Matches
286,Christian Kouamé,ci CIV,FW,Fiorentina,24,1997,20.7,27,18,8,10,9,7,14,50.0,7,15,3,12,12,39,8,0,Matches
287,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,6.1,9,5,1,6,2,5,8,62.5,3,11,2,9,4,13,7,0,Matches
288,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
289,Raimonds Krollis,lv LVA,"FW,DF",Spezia,20,2001,0.4,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
290,Rade Krunić,ba BIH,MF,Milan,28,1993,18.4,40,28,18,18,4,16,50,32.0,34,31,11,20,16,56,21,0,Matches
291,Marash Kumbulla,al ALB,DF,Roma,22,2000,2.9,4,4,2,2,0,2,3,66.7,1,2,1,1,4,8,6,0,Matches
292,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,28.0,43,23,12,8,23,17,43,39.5,26,20,0,20,5,48,6,1,Matches
293,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,26,1996,7.8,13,6,4,5,4,10,23,43.5,13,14,2,12,4,17,10,0,Matches
294,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,26,1996,8.5,21,8,7,9,5,10,14,71.4,4,7,1,6,11,32,12,1,Matches
295,Sam Lammers,nl NED,FW,Sampdoria,25,1997,12.2,12,5,2,7,3,6,15,40.0,9,10,3,7,6,18,11,0,Matches
296,Sam Lammers,nl NED,FW,Empoli,25,1997,9.8,20,10,5,9,6,7,11,63.6,4,4,1,3,3,23,8,0,Matches
297,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,29,1992,17.5,12,6,7,3,2,6,14,42.9,8,17,1,16,5,17,13,0,Matches
298,Armand Lauriente,fr FRA,FW,Sassuolo,23,1998,24.2,21,15,5,7,9,8,21,38.1,13,20,0,20,12,33,8,0,Matches
299,Valentino Lazaro,at AUT,DF,Torino,26,1996,15.3,10,5,6,0,4,6,14,42.9,8,16,3,13,3,13,29,0,Matches
300,Marko Lazetić,rs SRB,FW,Milan,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
301,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,31,1990,24.9,24,13,9,12,3,13,29,44.8,16,14,3,11,16,40,19,0,Matches
302,Manuel Lazzari,it ITA,DF,Lazio,28,1993,20.9,33,21,13,14,6,21,36,58.3,15,20,6,14,18,51,36,1,Matches
303,Rafael Leão,pt POR,"FW,MF",Milan,23,1999,26.9,8,7,2,3,3,6,14,42.9,8,9,2,7,15,23,8,0,Matches
304,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,24,1998,27.3,63,46,30,24,9,23,55,41.8,32,38,6,32,27,90,34,0,Matches
305,Karol Linetty,pl POL,MF,Torino,27,1995,21.0,32,17,7,22,3,13,25,52.0,12,28,8,20,19,51,25,0,Matches
306,Marcin Listkowski,pl POL,"MF,FW",Lecce,24,1998,0.9,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,Matches
307,Diego Llorente,es ESP,DF,Roma,28,1993,6.4,10,5,6,4,0,5,12,41.7,7,4,2,2,11,21,20,0,Matches
308,Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,34.5,83,44,35,35,13,43,73,58.9,30,29,7,22,23,106,16,0,Matches
309,Manuel Locatelli,it ITA,MF,Juventus,24,1998,27.2,59,33,26,23,10,30,53,56.6,23,50,22,28,27,86,59,0,Matches
310,Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,20.4,45,19,30,11,4,22,31,71.0,9,31,10,21,22,67,89,0,Matches
311,Ademola Lookman,ng NGA,"FW,MF",Atalanta,24,1997,19.2,13,5,2,6,5,3,15,20.0,12,18,0,18,4,17,1,0,Matches
312,Maxime Lopez,fr FRA,MF,Sassuolo,24,1997,25.5,42,18,26,12,4,16,56,28.6,40,24,6,18,22,64,21,0,Matches
313,Matteo Lovato,it ITA,DF,Salernitana,22,2000,9.0,17,14,14,3,0,10,25,40.0,15,8,5,3,13,30,33,2,Matches
314,Sandi Lovrić,si SVN,MF,Udinese,24,1998,25.9,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,Matches
315,Hirving Lozano,mx MEX,FW,Napoli,27,1995,17.8,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,Matches
316,Jhon Lucumí,co COL,DF,Bologna,24,1998,32.2,53,37,39,13,1,24,43,55.8,19,43,26,17,35,88,100,1,Matches
317,José Luis Palomino,ar ARG,DF,Atalanta,32,1990,8.4,23,14,16,7,0,11,19,57.9,8,11,4,7,28,51,20,0,Matches
318,Romelu Lukaku,be BEL,FW,Inter,29,1993,18.4,3,1,1,0,2,2,5,40.0,3,3,1,2,0,3,16,0,Matches
319,Saša Lukić,rs SRB,MF,Torino,25,1996,13.3,21,14,10,10,1,9,15,60.0,6,17,7,10,13,34,10,0,Matches
320,Sebastiano Luperto,it ITA,DF,Empoli,25,1996,34.8,33,18,24,8,1,9,20,45.0,11,54,42,12,43,76,163,1,Matches
321,Charalampos Lykogiannis,gr GRE,DF,Bologna,28,1993,12.3,16,8,5,6,5,5,13,38.5,8,9,4,5,15,31,30,0,Matches
322,Giulio Maggiore,it ITA,MF,Salernitana,24,1998,9.9,20,8,11,6,3,10,21,47.6,11,19,4,15,8,28,10,0,Matches
323,Giangiacomo Magnani,it ITA,DF,Hellas Verona,26,1995,17.0,33,22,20,11,2,19,25,76.0,6,20,15,5,21,54,76,0,Matches
324,Mike Maignan,fr FRA,GK,Milan,27,1995,22.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1,Matches
325,Jordan Majchrzak,pl POL,FW,Roma,17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
326,Jean-Victor Makengo,fr FRA,MF,Udinese,24,1998,8.9,16,13,7,7,2,5,9,55.6,4,8,2,6,9,25,3,0,Matches
327,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,18,2003,1.2,1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,Matches
328,Daniel Maldini,it ITA,"FW,MF",Spezia,20,2001,7.0,12,5,3,4,5,4,11,36.4,7,9,0,9,1,13,8,0,Matches
329,Youssef Maleh,ma MAR,MF,Fiorentina,23,1998,3.3,3,1,0,3,0,0,4,0.0,4,5,0,5,1,4,3,0,Matches
330,Youssef Maleh,ma MAR,MF,Lecce,23,1998,7.5,17,8,3,7,7,6,14,42.9,8,20,1,19,5,22,10,0,Matches
331,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,29,1993,6.1,14,8,5,6,3,6,17,35.3,11,8,1,7,5,19,2,0,Matches
332,Gianluca Mancini,it ITA,DF,Roma,26,1996,31.8,37,19,27,9,1,18,34,52.9,16,38,17,21,46,83,67,0,Matches
333,Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,21.7,42,24,12,22,8,23,52,44.2,29,25,3,22,16,58,21,0,Matches
334,Federico Marchetti,it ITA,GK,Spezia,39,1983,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
335,Riccardo Marchizza,it ITA,DF,Sassuolo,24,1998,3.1,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,8,0,Matches
336,Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,24.7,23,16,11,10,2,10,17,58.8,7,29,20,9,23,46,81,4,Matches
337,Pablo Marí,es ESP,DF,Monza,28,1993,27.6,37,19,29,7,1,17,26,65.4,9,22,14,8,31,68,111,3,Matches
338,Răzvan Marin,ro ROU,MF,Empoli,26,1996,28.2,44,22,22,21,1,19,40,47.5,21,29,11,18,14,58,33,0,Matches
339,Marlon,br BRA,DF,Monza,26,1995,17.7,35,21,20,14,1,15,29,51.7,14,13,4,9,18,53,50,0,Matches
340,Luca Marrone,it ITA,DF,Monza,32,1990,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,1,Matches
341,Lautaro Martínez,ar ARG,FW,Inter,24,1997,28.6,25,14,3,15,7,7,23,30.4,16,31,1,30,13,38,16,1,Matches
342,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,24.1,80,48,44,32,4,42,61,68.9,19,41,19,22,48,128,78,1,Matches
343,Adam Marušić,me MNE,DF,Lazio,29,1992,30.7,41,30,23,14,4,25,39,64.1,14,20,6,14,38,79,63,1,Matches
344,Adam Masina,ma MAR,DF,Udinese,28,1994,8.8,10,7,7,3,0,6,15,40.0,9,11,4,7,10,20,28,1,Matches
345,Nemanja Matić,rs SRB,MF,Roma,33,1988,20.6,47,27,24,19,4,19,33,57.6,14,27,7,20,25,72,21,1,Matches
346,Luís Maximiano,pt POR,GK,Lazio,23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
347,Pasquale Mazzocchi,it ITA,DF,Salernitana,27,1995,21.8,32,18,21,5,6,17,37,45.9,20,10,2,8,10,42,37,2,Matches
348,Weston McKennie,us USA,"MF,DF",Juventus,23,1998,11.7,14,5,3,9,2,5,8,62.5,3,15,4,11,11,25,15,1,Matches
349,Gary Medel,cl CHI,"MF,DF",Bologna,34,1987,16.4,25,15,16,7,2,9,16,56.3,7,17,10,7,28,53,34,0,Matches
350,Soualiho Meïté,fr FRA,MF,Cremonese,28,1994,26.3,47,31,25,15,7,22,46,47.8,24,27,6,21,27,74,36,0,Matches
351,Alex Meret,it ITA,GK,Napoli,25,1997,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,Matches
352,Yıldırım Mert Çetin,tr TUR,DF,Lecce,25,1997,0.2,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0,Matches
353,Junior Messias,br BRA,"FW,DF",Milan,31,1991,16.6,24,18,9,9,6,5,19,26.3,14,20,4,16,7,31,28,0,Matches
354,Tommaso Milanese,it ITA,MF,Cremonese,20,2002,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
355,Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,23.7,40,25,20,17,3,18,27,66.7,9,27,14,13,22,62,72,0,Matches
356,Arkadiusz Milik,pl POL,FW,Juventus,28,1994,17.6,12,8,2,8,2,2,8,25.0,6,10,1,9,1,13,14,0,Matches
357,Sergej Milinković-Savić,rs SRB,MF,Lazio,27,1995,33.6,58,35,22,23,13,24,67,35.8,43,50,12,38,28,86,49,0,Matches
358,Vanja Milinković-Savić,rs SRB,GK,Torino,25,1997,38.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,19,1,Matches
359,Kim Min-jae,kr KOR,DF,Napoli,25,1996,33.9,55,30,32,22,1,25,29,86.2,4,36,26,10,41,96,123,1,Matches
360,Aleksei Miranchuk,ru RUS,MF,Torino,26,1995,23.2,11,5,3,4,4,3,11,27.3,8,11,0,11,2,13,5,0,Matches
361,Antonio Mirante,it ITA,GK,Milan,39,1983,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
362,Fabio Miretti,it ITA,"MF,FW",Juventus,18,2003,13.7,24,11,15,6,3,12,29,41.4,17,20,1,19,4,28,11,0,Matches
363,Filippo Missori,it ITA,DF,Roma,18,2004,2.0,4,3,3,0,1,3,6,50.0,3,0,0,0,3,7,5,0,Matches
364,Henrikh Mkhitaryan,am ARM,MF,Inter,33,1989,22.1,41,26,13,22,6,14,41,34.1,27,27,4,23,21,62,18,0,Matches
365,Salvatore Molina,it ITA,DF,Monza,30,1992,2.5,6,5,2,4,0,4,5,80.0,1,4,2,2,1,7,2,0,Matches
366,Daniele Montevago,it ITA,FW,Sampdoria,19,2003,2.6,1,0,0,0,1,0,1,0.0,1,2,1,1,0,1,1,0,Matches
367,Lorenzo Montipò,it ITA,GK,Hellas Verona,26,1996,37.0,1,0,1,0,0,0,3,0.0,3,1,0,1,0,1,26,3,Matches
368,Nikola Moro,hr CRO,MF,Bologna,24,1998,13.6,32,21,11,15,6,14,36,38.9,22,15,2,13,8,40,18,0,Matches
369,Dany Mota,pt POR,"FW,MF",Monza,24,1998,21.2,8,7,1,3,4,2,10,20.0,8,5,1,4,6,14,25,0,Matches
