Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Manuel Locatelli,ITA,MF,Juventus,25,1998,33.4,1,24,3,12.5,0.72,0.09,0.04,0.33,22.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,23.0,6,40,14,35.0,1.74,0.61,0.15,0.43,16.6,0,0,0,3.7,3.7,0.09,2.3,2.3
Ademola Lookman,NGA,"FW,MF",Atalanta,25,1997,21.0,11,67,24,35.8,3.18,1.14,0.16,0.46,14.3,0,0,0,9.1,9.1,0.14,1.9,1.9
Maxime Lopez,FRA,MF,Fiorentina,25,1997,8.9,0,4,2,50.0,0.45,0.23,0.0,0.0,20.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Maxime Lopez,FRA,MF,Sassuolo,25,1997,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Lovato,ITA,DF,Torino,23,2000,6.0,0,1,0,0.0,0.17,0.0,0.0,,12.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Matteo Lovato,ITA,DF,Salernitana,23,2000,10.5,0,1,0,0.0,0.1,0.0,0.0,,10.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Sandi Lovrić,SVN,MF,Udinese,25,1998,22.1,1,43,12,27.9,1.95,0.54,0.02,0.08,22.1,2,0,0,3.5,3.5,0.08,-2.5,-2.5
Lorenzo Lucca,ITA,FW,Udinese,22,2000,28.8,8,61,25,41.0,2.12,0.87,0.13,0.32,12.9,1,0,0,7.8,7.8,0.13,0.2,0.2
Jhon Lucumí,COL,DF,Bologna,25,1998,24.6,0,11,2,18.2,0.45,0.08,0.0,0.0,16.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
José Luis Palomino,ARG,DF,Atalanta,33,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Romelu Lukaku,BEL,FW,Roma,30,1993,29.3,13,64,27,42.2,2.18,0.92,0.2,0.48,14.1,0,0,1,9.8,9.0,0.14,3.2,4.0
Karlo Lulić,CRO,MF,Frosinone,27,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sebastiano Luperto,ITA,DF,Empoli,26,1996,37.8,1,19,3,15.8,0.5,0.08,0.05,0.33,15.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7
Mateus Lusuardi,BRA,DF,Frosinone,19,2004,2.4,0,1,0,0.0,0.41,0.0,0.0,,9.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Zito Luvumbo,ANG,"FW,MF",Cagliari,21,2002,21.6,4,51,16,31.4,2.36,0.74,0.08,0.25,17.3,0,0,0,4.0,4.0,0.08,0.0,0.0
Charalampos Lykogiannis,GRE,DF,Bologna,29,1993,10.0,2,15,4,26.7,1.49,0.4,0.13,0.5,21.9,4,0,0,1.3,1.3,0.08,0.7,0.7
Giulio Maggiore,ITA,MF,Salernitana,25,1998,20.0,4,23,10,43.5,1.15,0.5,0.17,0.4,14.2,0,0,0,2.3,2.3,0.1,1.7,1.7
Giangiacomo Magnani,ITA,DF,Hellas Verona,27,1995,27.2,0,11,2,18.2,0.41,0.07,0.0,0.0,13.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Mike Maignan,FRA,GK,Milan,28,1995,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Antoine Makoumbou,CGO,MF,Cagliari,25,1998,30.0,1,8,2,25.0,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3
Daniel Maldini,ITA,"MF,FW",Monza,21,2001,3.7,4,12,5,41.7,3.24,1.35,0.33,0.8,20.0,1,0,0,1.3,1.3,0.11,2.7,2.7
Daniel Maldini,ITA,"FW,MF",Empoli,21,2001,2.9,0,9,2,22.2,3.08,0.68,0.0,0.0,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3
Youssef Maleh,MAR,MF,Empoli,24,1998,28.9,0,18,2,11.1,0.62,0.07,0.0,0.0,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6
Ruslan Malinovskyi,UKR,MF,Genoa,30,1993,17.2,4,39,13,33.3,2.27,0.76,0.1,0.31,29.6,10,0,0,1.1,1.1,0.03,2.9,2.9
Gianluca Mancini,ITA,DF,Roma,27,1996,31.9,4,19,7,36.8,0.6,0.22,0.21,0.57,12.2,0,0,0,1.9,1.9,0.1,2.1,2.1
Marco Mancosu,ITA,"MF,FW",Cagliari,34,1988,1.7,0,6,0,0.0,3.46,0.0,0.0,,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5
Christos Mandas,GRE,GK,Lazio,21,2001,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rolando Mandragora,ITA,MF,Fiorentina,26,1997,17.6,3,30,11,36.7,1.7,0.62,0.1,0.27,20.6,1,0,0,3.5,3.5,0.12,-0.5,-0.5
Kostas Manolas,GRE,DF,Salernitana,32,1991,5.4,0,2,0,0.0,0.37,0.0,0.0,,9.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Riccardo Marchizza,ITA,DF,Frosinone,25,1998,12.8,0,8,3,37.5,0.63,0.24,0.0,0.0,24.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Gian Marco Ferrari,ITA,DF,Sassuolo,31,1992,25.2,1,16,6,37.5,0.63,0.24,0.06,0.17,12.2,0,0,0,1.6,1.6,0.1,-0.6,-0.6
Pablo Marí,ESP,DF,Monza,29,1993,29.1,0,8,1,12.5,0.28,0.03,0.0,0.0,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Mirko Marić,CRO,FW,Monza,28,1995,3.2,1,7,2,28.6,2.2,0.63,0.14,0.5,10.4,0,0,0,0.9,0.9,0.12,0.1,0.1
Răzvan Marin,ROU,MF,Empoli,27,1996,20.2,0,35,9,25.7,1.73,0.45,0.0,0.0,29.7,10,0,0,1.1,1.1,0.03,-1.1,-1.1
Agustín Martegani,ARG,MF,Salernitana,23,2000,8.1,1,15,4,26.7,1.85,0.49,0.07,0.25,24.3,0,0,0,0.6,0.6,0.04,0.4,0.4
Aarón Martín,ESP,DF,Genoa,26,1997,15.3,0,5,0,0.0,0.33,0.0,0.0,,24.8,2,0,0,0.2,0.2,0.03,-0.2,-0.2
Tommaso Martinelli,ITA,GK,Fiorentina,17,2006,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josep Martinez,ESP,GK,Genoa,25,1998,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lautaro Martínez,ARG,FW,Inter,25,1997,29.5,24,105,44,41.9,3.56,1.49,0.21,0.5,14.2,0,2,3,17.6,15.3,0.15,6.4,6.7
Lucas Martínez Quarta,ARG,DF,Fiorentina,27,1996,25.5,5,24,7,29.2,0.94,0.27,0.21,0.71,10.2,0,0,0,2.7,2.7,0.11,2.3,2.3
Adam Marušić,MNE,DF,Lazio,30,1992,34.4,1,8,3,37.5,0.23,0.09,0.13,0.33,19.9,0,0,0,0.4,0.4,0.05,0.6,0.6
Adam Masina,MAR,DF,Udinese,29,1994,0.7,0,1,1,100.0,1.41,1.41,0.0,0.0,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Adam Masina,MAR,DF,Torino,29,1994,11.4,0,5,1,20.0,0.44,0.09,0.0,0.0,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Alan Matturro,URU,DF,Genoa,18,2004,1.2,0,1,0,0.0,0.85,0.0,0.0,,7.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Luca Mazzitelli,ITA,MF,Frosinone,27,1995,24.6,5,49,18,36.7,2.0,0.73,0.1,0.28,23.0,3,0,0,2.3,2.3,0.05,2.7,2.7
Pasquale Mazzocchi,ITA,DF,Salernitana,28,1995,14.1,0,8,1,12.5,0.57,0.07,0.0,0.0,28.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Pasquale Mazzocchi,ITA,DF,Napoli,28,1995,4.8,0,5,1,20.0,1.05,0.21,0.0,0.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jordi Mboula,ESP,"FW,MF",Hellas Verona,24,1999,3.4,0,4,1,25.0,1.17,0.29,0.0,0.0,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Weston McKennie,USA,"MF,DF",Juventus,24,1998,28.8,0,23,5,21.7,0.8,0.17,0.0,0.0,10.5,0,0,0,3.0,3.0,0.13,-3.0,-3.0
Arthur Melo,BRA,MF,Fiorentina,26,1996,22.1,2,11,5,45.5,0.5,0.23,0.09,0.2,28.6,0,1,1,1.0,0.3,0.02,1.0,0.7
Leonardo Mendicino,ITA,MF,Atalanta,17,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alex Meret,ITA,GK,Napoli,26,1997,30.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Junior Messias,BRA,"MF,DF",Genoa,32,1991,11.7,1,22,3,13.6,1.88,0.26,0.05,0.33,18.2,1,0,0,1.6,1.6,0.07,-0.6,-0.6
Nikola Milenković,SRB,DF,Fiorentina,25,1997,27.9,0,10,3,30.0,0.36,0.11,0.0,0.0,19.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Arkadiusz Milik,POL,FW,Juventus,29,1994,10.2,4,37,13,35.1,3.62,1.27,0.11,0.31,13.6,3,0,0,5.1,5.1,0.14,-1.1,-1.1
Vanja Milinković-Savić,SRB,GK,Torino,26,1997,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yerry Mina,COL,"DF,MF",Fiorentina,28,1994,0.5,0,1,0,0.0,2.05,0.0,0.0,,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Yerry Mina,COL,DF,Cagliari,28,1994,13.5,2,2,1,50.0,0.15,0.07,0.5,1.0,17.2,0,1,1,1.3,0.5,0.25,0.7,0.5
Aleksei Miranchuk,RUS,"MF,FW",Atalanta,27,1995,13.1,3,37,21,56.8,2.83,1.61,0.08,0.14,16.4,0,0,0,5.4,5.4,0.15,-2.4,-2.4
Kevin Miranda,ITA,DF,Sassuolo,20,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonio Mirante,ITA,GK,Milan,40,1983,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabio Miretti,ITA,MF,Juventus,19,2003,12.3,1,20,3,15.0,1.63,0.24,0.05,0.33,20.4,0,0,0,1.2,1.2,0.06,-0.2,-0.2
Filippo Missori,ITA,DF,Sassuolo,19,2004,3.0,0,4,1,25.0,1.35,0.34,0.0,0.0,16.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Stefan Mitrović,SRB,"FW,MF",Hellas Verona,20,2002,4.3,0,7,1,14.3,1.61,0.23,0.0,0.0,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Henrikh Mkhitaryan,ARM,MF,Inter,34,1989,30.9,2,39,6,15.4,1.26,0.19,0.05,0.33,19.5,0,0,0,3.6,3.6,0.09,-1.6,-1.6
Ilario Monterisi,ITA,DF,Frosinone,21,2001,16.3,2,5,3,60.0,0.31,0.18,0.4,0.67,8.7,0,0,0,1.1,1.1,0.22,0.9,0.9
Lorenzo Montipò,ITA,GK,Hellas Verona,27,1996,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nikola Moro,CRO,MF,Bologna,25,1998,9.3,1,11,1,9.1,1.18,0.11,0.09,1.0,22.1,1,0,0,0.7,0.7,0.06,0.3,0.3
Dany Mota,POR,"FW,MF",Monza,25,1998,22.8,4,38,11,28.9,1.67,0.48,0.11,0.36,14.4,0,0,0,3.6,3.6,0.09,0.4,0.4
Samuele Mulattieri,ITA,"FW,MF",Sassuolo,22,2000,5.1,0,13,5,38.5,2.53,0.97,0.0,0.0,11.5,0,0,0,1.6,1.6,0.12,-1.6,-1.6
Luis Muriel,COL,"FW,MF",Atalanta,32,1991,4.5,2,23,9,39.1,5.06,1.98,0.09,0.22,23.6,4,0,0,1.5,1.5,0.07,0.5,0.5
Yunus Musah,USA,"MF,FW",Milan,20,2002,16.4,0,14,5,35.7,0.85,0.3,0.0,0.0,20.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6
Juan Musso,ARG,GK,Atalanta,29,1994,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kingstone Mutandwa,ZAM,"FW,MF",Cagliari,20,2003,0.4,1,2,1,50.0,4.62,2.31,0.5,1.0,19.1,0,0,0,0.1,0.1,0.04,0.9,0.9
Obite N'Dicka,CIV,DF,Roma,23,1999,24.1,0,9,1,11.1,0.37,0.04,0.0,0.0,13.2,0,0,0,1.0,1.0,0.11,-1.0,-1.0
Nahitan Nández,URU,"MF,DF",Cagliari,27,1995,26.0,2,22,5,22.7,0.85,0.19,0.05,0.2,18.1,0,1,1,3.7,2.9,0.13,-1.7,-1.9
Natan,BRA,DF,Napoli,22,2001,10.6,0,6,1,16.7,0.57,0.09,0.0,0.0,14.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Lapo Nava,ITA,GK,Milan,19,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Michel Ndary Adopo,FRA,MF,Atalanta,23,2000,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,9.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Dan Ndoye,SUI,"FW,MF",Bologna,22,2000,19.7,1,41,16,39.0,2.08,0.81,0.02,0.06,16.7,0,0,0,4.9,4.9,0.13,-3.9,-3.9
Cyril Ngonge,BEL,"FW,MF",Hellas Verona,23,2000,15.9,6,42,14,33.3,2.64,0.88,0.14,0.43,18.2,4,0,0,4.2,3.4,0.08,1.8,2.6
Cyril Ngonge,BEL,FW,Napoli,23,2000,3.5,1,17,5,29.4,4.86,1.43,0.06,0.2,17.7,2,0,0,1.0,1.0,0.06,0.0,0.0
M'Baye Niang,SEN,FW,Empoli,28,1994,7.9,6,20,5,25.0,2.54,0.64,0.1,0.4,16.9,0,4,4,5.4,2.3,0.11,0.6,-0.3
Hans Nicolussi Caviglia,ITA,MF,Juventus,23,2000,3.0,0,3,0,0.0,1.01,0.0,0.0,,25.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Joseph Nonge,BEL,MF,Juventus,18,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tijjani Noslin,NED,"FW,MF",Hellas Verona,24,1999,14.9,5,36,15,41.7,2.42,1.01,0.14,0.33,17.4,0,0,0,3.6,3.6,0.1,1.4,1.4
Simeon Nwankwo,NGA,FW,Salernitana,31,1992,7.6,3,13,7,53.8,1.71,0.92,0.23,0.43,10.6,0,0,0,2.7,2.7,0.21,0.3,0.3
M'Bala Nzola,ANG,FW,Fiorentina,26,1996,17.2,3,31,12,38.7,1.8,0.7,0.06,0.17,12.5,0,1,1,4.5,3.7,0.12,-1.5,-1.7
Adam Obert,SVK,DF,Cagliari,20,2002,10.5,0,3,3,100.0,0.29,0.29,0.0,0.0,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Pedro Obiang,EQG,MF,Sassuolo,31,1992,5.0,0,2,0,0.0,0.4,0.0,0.0,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Guillermo Ochoa,MEX,GK,Salernitana,38,1985,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jens Odgaard,DEN,"FW,MF",Bologna,24,1999,4.8,2,11,2,18.2,2.3,0.42,0.18,1.0,18.9,0,0,0,1.5,1.5,0.13,0.5,0.5
Noah Okafor,SUI,"FW,MF",Milan,23,2000,9.9,6,22,14,63.6,2.23,1.42,0.27,0.43,13.9,0,0,0,3.8,3.8,0.17,2.2,2.2
David Okereke,NGA,"FW,MF",Torino,25,1997,2.8,0,8,5,62.5,2.86,1.79,0.0,0.0,19.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Caleb Okoli,ITA,DF,Frosinone,22,2001,32.4,0,13,3,23.1,0.4,0.09,0.0,0.0,11.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Maduka Okoye,NGA,GK,Udinese,23,1999,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mathías Olivera,URU,DF,Napoli,25,1997,17.4,1,12,1,8.3,0.69,0.06,0.08,1.0,11.7,0,0,0,0.5,0.5,0.05,0.5,0.5
Gaetano Oristanio,ITA,"FW,MF",Cagliari,20,2002,12.3,2,23,5,21.7,1.87,0.41,0.09,0.4,18.9,1,0,0,1.8,1.8,0.08,0.2,0.2
Riccardo Orsolini,ITA,"FW,MF",Bologna,26,1997,19.9,10,55,22,40.0,2.76,1.1,0.15,0.36,18.1,5,2,3,7.4,5.0,0.09,2.6,3.0
Victor Osimhen,NGA,FW,Napoli,24,1998,22.0,15,85,36,42.4,3.86,1.63,0.14,0.33,13.4,0,3,5,15.4,11.4,0.13,-0.4,0.6
Remi Oudin,FRA,"MF,FW",Lecce,26,1996,20.2,3,34,8,23.5,1.68,0.4,0.09,0.38,23.8,4,0,0,1.8,1.8,0.05,1.2,1.2
Anthony Oyono,GAB,DF,Frosinone,22,2001,13.3,0,4,1,25.0,0.3,0.08,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Simone Pafundi,ITA,MF,Udinese,17,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Riccardo Pagano,ITA,"MF,DF",Roma,18,2004,0.6,0,1,0,0.0,1.76,0.0,0.0,,22.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Christos Papadopoulos,GRE,FW,Genoa,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Leandro Paredes,ARG,MF,Roma,29,1994,29.3,3,29,3,10.3,0.99,0.1,0.0,0.0,28.6,4,3,3,3.3,1.0,0.03,-0.3,-1.0
Fabiano Parisi,ITA,DF,Fiorentina,22,2000,16.2,0,12,2,16.7,0.74,0.12,0.0,0.0,19.4,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Mario Pašalić,CRO,MF,Atalanta,28,1995,22.8,6,38,16,42.1,1.67,0.7,0.11,0.25,14.5,0,2,2,7.1,5.5,0.15,-1.1,-1.5
Triantafyllos Pasaridīs,GRE,DF,Salernitana,27,1996,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Patric,ESP,DF,Lazio,30,1993,17.9,2,6,2,33.3,0.34,0.11,0.33,1.0,19.5,0,0,0,1.4,1.4,0.23,0.6,0.6
Rui Patrício,POR,GK,Roma,35,1988,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamin Pavard,FRA,DF,Inter,27,1996,18.6,0,15,5,33.3,0.81,0.27,0.0,0.0,18.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Leonardo Pavoletti,ITA,FW,Cagliari,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.1,1.4,1.4
Martín Payero,ARG,MF,Udinese,24,1998,20.0,2,38,8,21.1,1.9,0.4,0.05,0.25,22.9,1,0,0,1.5,1.5,0.04,0.5,0.5
Marcus Pedersen,NOR,DF,Sassuolo,23,2000,17.9,0,3,0,0.0,0.17,0.0,0.0,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Pedro,ESP,"FW,MF",Lazio,36,1987,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1,0,0,1.5,1.5,0.14,-0.5,-0.5
Pietro Pellegri,ITA,FW,Torino,22,2001,8.4,1,13,4,30.8,1.55,0.48,0.08,0.25,10.2,0,0,0,1.0,1.0,0.08,0.0,0.0
Lorenzo Pellegrini,ITA,MF,Roma,27,1996,20.7,8,46,19,41.3,2.23,0.92,0.15,0.37,19.8,5,1,1,4.8,4.0,0.09,3.2,3.0
Luca Pellegrini,ITA,DF,Lazio,24,1999,8.7,1,7,1,14.3,0.8,0.11,0.14,1.0,26.6,1,0,0,0.2,0.2,0.03,0.8,0.8
Marco Pellegrino,ARG,DF,Salernitana,21,2002,6.1,0,2,0,0.0,0.33,0.0,0.0,,11.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Marco Pellegrino,ARG,DF,Milan,21,2002,0.8,0,1,1,100.0,1.32,1.32,0.0,0.0,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Pepín,EQG,"MF,FW",Monza,26,1996,2.7,0,5,0,0.0,1.87,0.0,0.0,,26.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2
Pedro Pereira,POR,DF,Monza,25,1998,9.3,0,3,0,0.0,0.32,0.0,0.0,,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Roberto Pereyra,ARG,"FW,MF",Udinese,32,1991,20.6,4,26,8,30.8,1.26,0.39,0.12,0.38,15.9,0,1,1,3.5,2.7,0.11,0.5,0.3
Nehuén Pérez,ARG,DF,Udinese,23,2000,36.0,0,20,2,10.0,0.56,0.06,0.0,0.0,12.3,0,0,0,1.3,1.3,0.07,-1.3,-1.3
Simone Perilli,ITA,GK,Hellas Verona,28,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mattia Perin,ITA,GK,Juventus,30,1992,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuele Perisan,ITA,GK,Empoli,25,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Pessina,ITA,MF,Monza,26,1997,35.8,6,22,8,36.4,0.61,0.22,0.09,0.25,20.2,0,4,5,6.3,2.4,0.11,-0.3,-0.4
Andrea Petagna,ITA,FW,Cagliari,28,1995,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6
Giuseppe Pezzella,ITA,DF,Empoli,25,1997,12.1,0,3,2,66.7,0.25,0.17,0.0,0.0,20.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Roberto Piccoli,ITA,FW,Empoli,22,2001,0.4,0,1,0,0.0,2.31,0.0,0.0,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Roberto Piccoli,ITA,FW,Lecce,22,2001,15.3,5,56,20,35.7,3.66,1.31,0.07,0.2,16.5,1,1,1,6.4,5.6,0.1,-1.4,-1.6
Santiago Pierotti,ARG,"MF,FW",Lecce,22,2001,2.2,0,7,3,42.9,3.15,1.35,0.0,0.0,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Niccolò Pierozzi,ITA,DF,Salernitana,21,2001,9.7,1,8,2,25.0,0.83,0.21,0.13,0.5,15.8,0,0,0,0.2,0.2,0.03,0.8,0.8
Andrea Pinamonti,ITA,FW,Sassuolo,24,1999,34.2,11,80,19,23.8,2.34,0.56,0.11,0.47,16.4,0,2,3,8.9,6.6,0.08,2.1,2.4
Carlo Pinsoglio,ITA,GK,Juventus,33,1990,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lorenzo Pirola,ITA,DF,Salernitana,21,2002,22.1,1,15,4,26.7,0.68,0.18,0.07,0.25,13.8,0,0,0,0.9,0.9,0.06,0.1,0.1
Niccolò Pisilli,ITA,MF,Roma,18,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tommaso Pobega,ITA,MF,Milan,24,1999,3.5,0,5,4,80.0,1.41,1.13,0.0,0.0,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Paul Pogba,FRA,MF,Juventus,30,1993,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Politano,ITA,FW,Napoli,29,1993,26.2,8,72,15,20.8,2.75,0.57,0.08,0.4,21.5,4,2,3,7.1,4.8,0.07,0.9,1.2
Marin Pongračić,CRO,DF,Lecce,25,1997,35.8,0,13,3,23.1,0.36,0.08,0.0,0.0,13.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2
Stefan Posch,AUT,DF,Bologna,26,1997,26.8,1,18,4,22.2,0.67,0.15,0.06,0.25,19.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Matteo Prati,ITA,MF,Cagliari,19,2003,21.9,1,36,10,27.8,1.64,0.46,0.03,0.1,22.6,2,0,0,2.0,2.0,0.06,-1.0,-1.0
Ivan Provedel,ITA,GK,Lazio,29,1994,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Pulisic,USA,"FW,MF",Milan,24,1998,28.9,12,65,31,47.7,2.25,1.07,0.18,0.39,15.7,0,0,0,8.0,8.0,0.12,4.0,4.0
George Pușcaș,ROU,FW,Genoa,27,1996,2.1,0,11,5,45.5,5.18,2.36,0.0,0.0,12.9,0,0,0,2.1,2.1,0.19,-2.1,-2.1
Domingos Quina,POR,MF,Udinese,23,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrien Rabiot,FRA,MF,Juventus,28,1995,29.5,5,38,16,42.1,1.29,0.54,0.13,0.31,16.9,0,0,0,3.5,3.4,0.09,1.5,1.6
Uroš Račić,SRB,MF,Sassuolo,25,1998,9.1,1,17,4,23.5,1.87,0.44,0.06,0.25,24.3,2,0,0,0.8,0.8,0.05,0.2,0.2
Nemanja Radonjić,SRB,"MF,FW",Torino,27,1996,4.2,3,12,5,41.7,2.89,1.2,0.25,0.6,16.6,0,0,0,1.7,1.7,0.14,1.3,1.3
Boris Radunović,SRB,GK,Cagliari,27,1996,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hamza Rafia,TUN,MF,Lecce,24,1999,13.4,1,16,3,18.8,1.2,0.22,0.06,0.33,22.6,0,0,0,0.8,0.8,0.05,0.2,0.2
Ylber Ramadani,ALB,MF,Lecce,27,1996,33.0,1,31,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,1.0,1.0,0.03,0.0,0.0
Luca Ranieri,ITA,DF,Fiorentina,24,1999,22.9,2,10,3,30.0,0.44,0.13,0.2,0.67,8.8,0,0,0,0.9,0.9,0.09,1.1,1.1
Filippo Ranocchia,ITA,"MF,DF",Empoli,22,2001,5.3,0,6,2,33.3,1.13,0.38,0.0,0.0,26.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2
Giacomo Raspadori,ITA,"FW,MF",Napoli,23,2000,17.6,5,60,24,40.0,3.41,1.36,0.08,0.21,18.8,4,0,1,5.9,4.5,0.07,-0.9,0.5
Federico Ravaglia,ITA,GK,Bologna,23,1999,5.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tijjani Reijnders,NED,MF,Milan,25,1998,31.3,3,44,9,20.5,1.4,0.29,0.07,0.33,20.1,0,0,0,3.2,3.2,0.07,-0.2,-0.2
Reinier,BRA,"MF,FW",Frosinone,21,2002,11.8,2,14,6,42.9,1.19,0.51,0.14,0.33,16.3,0,0,0,1.3,1.3,0.09,0.7,0.7
