Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
368,Enzo Mongo,fr FRA,DF,Nantes,18,2005,0.1,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,0,0,Matches
369,Diego Moreira,be BEL,"FW,MF",Lyon,18,2004,3.0,0,0,0,0,0,0,3,0.0,3,3,0,3,2,2,5,0,Matches
370,Lebo Mothiba,za RSA,FW,Strasbourg,27,1996,6.9,5,2,1,4,0,3,4,75.0,1,6,1,5,0,5,11,0,Matches
371,Steve Mounié,bj BEN,FW,Brest,28,1994,19.7,8,7,0,3,5,3,11,27.3,8,13,3,10,2,10,18,0,Matches
372,Samuel Moutoussamy,cd COD,MF,Nantes,26,1996,12.3,38,20,14,17,7,17,37,45.9,20,16,3,13,11,49,13,0,Matches
373,Loris Mouyokolo,fr FRA,DF,Lorient,22,2001,1.0,4,1,4,0,0,1,1,100.0,0,1,0,1,0,4,3,0,Matches
374,François Mughe,cm CMR,"MF,DF",Marseille,19,2004,2.0,0,0,0,0,0,0,3,0.0,3,2,0,2,1,1,1,0,Matches
375,Nordi Mukiele,fr FRA,DF,Paris S-G,25,1997,8.8,12,8,6,5,1,8,15,53.3,7,17,4,13,14,26,28,0,Matches
376,Marshall Munetsi,zw ZIM,MF,Reims,27,1996,24.1,61,39,18,34,9,33,61,54.1,28,21,7,14,14,75,33,0,Matches
377,Yvon Mvogo,ch SUI,GK,Lorient,29,1994,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,3,Matches
378,Joel Mvuka,no NOR,"DF,FW",Lorient,20,2002,2.2,5,3,3,1,1,3,7,42.9,4,1,0,1,2,7,1,0,Matches
379,Junior Mwanga,fr FRA,"MF,FW",Strasbourg,20,2003,16.1,40,20,23,12,5,12,24,50.0,12,20,5,15,18,58,19,0,Matches
380,Kévin N'Doram,fr FRA,MF,Metz,27,1996,17.8,31,22,20,9,2,17,38,44.7,21,17,8,9,27,58,38,0,Matches
381,Bilal Nadir,ma MAR,"MF,FW",Marseille,19,2003,1.3,4,3,2,2,0,1,2,50.0,1,0,0,0,2,6,2,0,Matches
382,Mahamadou Nagida,cm CMR,DF,Rennes,18,2005,1.2,1,1,0,0,1,0,2,0.0,2,2,1,1,4,5,0,0,Matches
383,Keito Nakamura,jp JPN,"FW,MF",Reims,23,2000,15.3,28,11,9,10,9,17,37,45.9,20,15,2,13,6,34,7,0,Matches
384,Keylor Navas,cr CRC,GK,Paris S-G,36,1986,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
385,Youssouf Ndayishimiye,bi BDI,"MF,DF",Nice,24,1998,19.0,31,20,17,12,2,12,23,52.2,11,19,11,8,12,43,47,1,Matches
386,Bassirou Ndiaye,sn SEN,FW,Lorient,21,2002,1.7,5,2,2,2,1,3,5,60.0,2,1,1,0,1,6,0,0,Matches
387,Iliman Ndiaye,sn SEN,"FW,MF",Marseille,23,2000,18.0,21,18,5,11,5,11,29,37.9,18,14,2,12,6,27,6,0,Matches
388,Massamba Ndiaye,sn SEN,GK,Clermont Foot,21,2001,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
389,Rassoul Ndiaye,sn SEN,"MF,FW",Le Havre,21,2001,5.8,25,17,8,16,1,12,24,50.0,12,2,1,1,4,29,5,0,Matches
390,Cher Ndour,it ITA,MF,Paris S-G,19,2004,0.3,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,Matches
391,Joseph Nduquidi,fr FRA,"MF,DF",Metz,18,2004,8.3,11,4,6,3,2,1,9,11.1,8,11,3,8,11,22,15,1,Matches
392,Loïc Nego,hu HUN,"DF,MF",Le Havre,32,1991,17.3,37,26,21,12,4,18,30,60.0,12,12,2,10,16,53,17,0,Matches
393,Steve Ngoura,fr FRA,"FW,MF",Le Havre,18,2005,2.5,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,3,0,Matches
394,Shamar Nicholson,jm JAM,FW,Clermont Foot,26,1997,16.5,6,2,0,4,2,1,4,25.0,3,6,2,4,0,6,15,0,Matches
395,Rasmus Nicolaisen,dk DEN,DF,Toulouse,26,1997,32.5,50,30,39,11,0,26,44,59.1,18,44,33,11,42,92,158,1,Matches
396,Arnaud Nordin,fr FRA,"FW,MF",Montpellier,25,1998,13.8,12,6,3,5,4,6,16,37.5,10,11,0,11,2,14,10,0,Matches
397,Ernest Nuamah,gh GHA,"FW,MF",Lyon,19,2003,20.4,28,14,18,6,4,12,38,31.6,26,15,1,14,8,36,9,0,Matches
398,Gerzino Nyamsi,cm CMR,DF,Strasbourg,26,1997,12.1,18,14,13,5,0,12,18,66.7,6,19,11,8,10,28,43,0,Matches
399,Rabby Nzingoula,fr FRA,"MF,FW",Strasbourg,17,2005,1.5,3,3,0,3,0,3,4,75.0,1,4,0,4,5,8,0,0,Matches
400,Jake O'Brien,ie IRL,DF,Lyon,22,2001,26.3,22,16,16,5,1,14,20,70.0,6,23,18,5,12,34,98,1,Matches
401,Florent Ogier,fr FRA,DF,Clermont Foot,34,1989,10.5,19,9,13,6,0,11,18,61.1,7,25,19,6,9,28,35,3,Matches
402,Joseph Okumu,ke KEN,DF,Reims,26,1997,19.4,44,28,28,14,2,24,38,63.2,14,27,19,8,35,79,112,2,Matches
403,Warmed Omari,km COM,DF,Rennes,23,2000,23.0,32,19,23,7,2,16,28,57.1,12,30,20,10,33,65,77,2,Matches
404,Becir Omeragic,ch SUI,"DF,MF",Montpellier,21,2002,25.7,48,29,31,13,4,20,33,60.6,13,51,29,22,27,75,65,0,Matches
405,Jean Onana,cm CMR,MF,Marseille,23,2000,6.3,23,14,6,14,3,13,25,52.0,12,10,2,8,11,34,11,1,Matches
406,Royce Openda,ga GAB,FW,Lorient,21,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
407,Christopher Operi,ci CIV,DF,Le Havre,26,1997,27.2,55,36,37,15,3,32,59,54.2,27,45,7,38,35,90,68,1,Matches
408,Gift Orban,ng NGA,FW,Lyon,21,2002,5.3,4,3,0,1,3,1,4,25.0,3,2,0,2,1,5,2,1,Matches
409,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,18,2004,7.1,17,12,8,5,4,9,20,45.0,11,11,0,11,13,30,20,0,Matches
410,Alexandre Oukidja,dz ALG,GK,Metz,35,1988,33.2,2,1,2,0,0,1,2,50.0,1,1,0,1,3,5,24,3,Matches
411,Azzedine Ounahi,ma MAR,MF,Marseille,23,2000,13.4,25,11,9,14,2,11,32,34.4,21,6,1,5,11,36,8,0,Matches
412,Adam Ounas,dz ALG,FW,Lille,26,1996,4.6,4,3,2,2,0,2,7,28.6,5,2,0,2,6,10,1,0,Matches
413,Patrick Ouotro,ci CIV,FW,Strasbourg,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
414,Pablo Pagis,fr FRA,MF,Lorient,20,2002,1.8,10,6,5,4,1,6,10,60.0,4,2,0,2,3,13,1,0,Matches
415,Nicolas Pallois,fr FRA,DF,Nantes,35,1987,17.7,34,19,21,11,2,19,35,54.3,16,37,26,11,26,60,111,0,Matches
416,Andy Pelmard,mg MAD,DF,Clermont Foot,23,2000,33.2,51,38,41,9,1,32,40,80.0,8,37,20,17,33,84,99,2,Matches
417,Aurélien Pelon,fr FRA,DF,Lorient,19,2004,1.0,1,0,1,0,0,0,2,0.0,2,2,2,0,0,1,7,0,Matches
418,Faris Pemi Moumbagna,cm CMR,FW,Marseille,23,2000,6.1,2,1,0,2,0,0,3,0.0,3,4,0,4,3,5,1,0,Matches
419,Danilo Pereira,pt POR,DF,Paris S-G,31,1991,22.2,22,12,14,6,2,9,17,52.9,8,29,26,3,23,45,100,1,Matches
420,Mathias Pereira Lage,pt POR,"FW,MF",Brest,26,1996,13.2,21,15,7,8,6,7,28,25.0,21,14,5,9,10,31,13,0,Matches
421,Romain Perraud,fr FRA,"DF,FW",Nice,25,1997,4.1,7,6,5,1,1,4,11,36.4,7,4,0,4,6,13,15,1,Matches
422,Lucas Perrin,fr FRA,DF,Strasbourg,24,1998,30.3,47,30,33,14,0,28,46,60.9,18,45,32,13,28,75,113,0,Matches
423,Denis Petrić,rs SRB,GK,Nantes,35,1988,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
424,Ronaël Pierre-Gabriel,fr FRA,DF,Nantes,25,1998,6.6,15,9,12,2,1,5,7,71.4,2,13,4,9,8,23,25,0,Matches
425,Julien Ponceau,fr FRA,MF,Lorient,22,2000,24.9,32,15,12,14,6,9,30,30.0,21,22,1,21,19,51,20,0,Matches
426,Sanjin Prcić,ba BIH,MF,Strasbourg,29,1993,1.0,0,0,0,0,0,0,1,0.0,1,2,1,1,3,3,1,0,Matches
427,Gonçalo Ramos,pt POR,FW,Paris S-G,22,2001,15.8,25,15,4,12,9,6,20,30.0,14,12,2,10,5,30,16,0,Matches
428,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,30,1993,13.1,30,18,4,17,9,11,24,45.8,13,17,3,14,12,42,15,0,Matches
429,Guillaume Restes,fr FRA,GK,Toulouse,18,2005,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,19,1,Matches
430,Alexsandro Ribeiro,br BRA,DF,Lille,23,1999,24.7,32,22,24,8,0,16,31,51.6,15,25,15,10,35,67,116,5,Matches
431,Amir Richardson,ma MAR,MF,Reims,21,2002,15.0,33,23,12,18,3,10,22,45.5,12,26,5,21,15,48,30,0,Matches
432,Fabian Rieder,ch SUI,MF,Rennes,21,2002,4.1,13,7,2,9,2,6,11,54.5,5,3,1,2,5,18,2,0,Matches
433,Rémy Riou,fr FRA,GK,Lyon,35,1987,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
434,Valentin Rongier,fr FRA,MF,Marseille,28,1994,9.5,23,12,9,12,2,14,26,53.8,12,16,4,12,15,38,18,0,Matches
435,Pablo Rosario,do DOM,"MF,DF",Nice,26,1997,22.3,36,25,15,16,5,23,34,67.6,11,27,13,14,29,65,39,0,Matches
436,Valentin Rosier,fr FRA,"DF,MF",Nice,26,1996,0.6,1,0,1,0,0,0,0,,0,1,0,1,2,3,5,0,Matches
437,Fabián Ruiz Peña,es ESP,MF,Paris S-G,27,1996,13.3,34,23,17,14,3,23,42,54.8,19,8,2,6,11,45,21,2,Matches
438,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,25,1997,17.6,38,19,15,15,8,16,39,41.0,23,26,2,24,19,57,7,0,Matches
439,Falaye Sacko,ml MLI,DF,Montpellier,28,1995,15.4,28,16,13,10,5,21,32,65.6,11,19,7,12,24,52,37,0,Matches
440,Modibo Sagnan,ml MLI,DF,Montpellier,24,1999,11.7,34,22,23,9,2,15,25,60.0,10,13,9,4,15,49,67,0,Matches
441,Moïse Sahi Dion,ci CIV,"MF,FW",Strasbourg,21,2001,7.0,5,5,1,2,2,0,3,0.0,3,11,1,10,1,6,7,0,Matches
442,Wesley Saïd,fr FRA,"FW,MF",Lens,28,1995,11.3,8,4,1,2,5,2,9,22.2,7,4,0,4,4,12,3,0,Matches
443,Théo Sainte-Luce,fr FRA,DF,Montpellier,24,1998,3.8,17,7,10,6,1,11,19,57.9,8,9,4,5,3,20,15,0,Matches
444,Mamadou Sakho,fr FRA,DF,Montpellier,33,1990,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
445,Ibrahim Salah,ma MAR,"FW,MF",Rennes,21,2001,5.8,15,7,5,6,4,11,18,61.1,7,4,0,4,10,25,5,0,Matches
446,Amine Salama,fr FRA,FW,Reims,23,2000,3.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,Matches
447,Mohammed Salisu,gh GHA,DF,Monaco,24,1999,11.5,27,12,11,13,3,17,26,65.4,9,21,12,9,22,49,44,0,Matches
448,Yoann Salmier,gf GUF,DF,Le Havre,30,1992,17.4,22,10,13,6,3,13,20,65.0,7,21,15,6,21,43,57,0,Matches
449,Mama Samba Baldé,gw GNB,"FW,MF",Lyon,27,1995,6.1,8,5,1,2,5,3,9,33.3,6,0,0,0,3,11,1,1,Matches
450,Brice Samba,fr FRA,GK,Lens,29,1994,33.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,3,Matches
451,Ibou Sané,sn SEN,"MF,FW",Metz,18,2005,1.4,6,4,2,1,3,2,2,100.0,0,3,0,3,1,7,2,0,Matches
452,Sadibou Sané,sn SEN,DF,Metz,19,2004,9.4,19,12,16,2,1,6,7,85.7,1,14,9,5,8,27,64,0,Matches
453,Arouna Sangante,sn SEN,DF,Le Havre,21,2002,29.9,53,33,27,23,3,24,40,60.0,16,35,18,17,66,119,93,2,Matches
454,Morgan Sanson,fr FRA,MF,Nice,28,1994,21.8,26,19,12,7,7,12,31,38.7,19,34,5,29,20,46,16,0,Matches
455,Baptiste Santamaria,fr FRA,MF,Rennes,28,1995,21.4,52,33,21,25,6,29,46,63.0,17,15,6,9,34,86,33,1,Matches
456,Andrey Santos,br BRA,MF,Strasbourg,19,2004,9.2,29,18,15,13,1,17,26,65.4,9,8,0,8,10,39,11,1,Matches
457,Tiago Santos,pt POR,DF,Lille,21,2002,26.3,63,42,31,19,13,30,52,57.7,22,24,5,19,15,78,37,0,Matches
458,Amin Sarr,se SWE,"FW,MF",Lyon,22,2001,1.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,Matches
459,Ismaila Sarr,sn SEN,"FW,MF",Marseille,25,1998,16.1,14,8,2,10,2,6,17,35.3,11,21,6,15,13,27,11,0,Matches
460,Mamadou Sarr,sn SEN,DF,Lyon,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
461,Martin Satriano,uy URU,FW,Brest,22,2001,20.7,24,16,6,13,5,10,25,40.0,15,19,7,12,7,31,28,0,Matches
462,Téji Savanier,fr FRA,MF,Montpellier,31,1991,30.7,37,20,16,15,6,14,63,22.2,49,36,8,28,33,70,28,1,Matches
463,Niklas Schmidt,de GER,MF,Toulouse,25,1998,14.1,36,21,13,19,4,16,33,48.5,17,14,7,7,4,40,13,0,Matches
464,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,20,2003,4.4,7,1,2,3,2,3,5,60.0,2,3,1,2,1,8,1,0,Matches
465,Alidu Seidu,gh GHA,DF,Rennes,23,2000,6.6,21,9,17,3,1,14,19,73.7,5,11,3,8,10,31,13,0,Matches
466,Alidu Seidu,gh GHA,DF,Clermont Foot,23,2000,12.6,32,24,17,15,0,24,31,77.4,7,15,7,8,25,57,37,0,Matches
467,Matz Sels,be BEL,GK,Strasbourg,31,1992,19.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,13,1,Matches
468,Marvin Senaya,tg TOG,"DF,MF",Strasbourg,22,2001,23.8,72,53,38,25,9,42,68,61.8,26,40,13,27,41,113,68,0,Matches
469,Sofiane Sidi Ali,fr FRA,MF,Marseille,28,1995,0.2,2,0,0,2,0,1,2,50.0,1,1,0,1,2,4,0,0,Matches
470,Vincent Sierro,ch SUI,MF,Toulouse,27,1995,25.1,41,24,15,20,6,27,77,35.1,50,37,13,24,27,68,33,0,Matches
471,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,26,1997,6.9,13,7,3,7,3,6,9,66.7,3,8,2,6,6,19,9,0,Matches
472,Moses Simon,ng NGA,"FW,MF",Nantes,28,1995,19.9,7,5,2,5,0,2,8,25.0,6,9,1,8,3,10,5,1,Matches
473,Wilfried Singo,ci CIV,DF,Monaco,22,2000,24.3,34,25,18,14,2,17,26,65.4,9,27,14,13,51,85,81,2,Matches
474,Ayanda Sishuba,be BEL,"MF,FW",Lens,18,2005,0.7,3,1,0,2,1,1,2,50.0,1,1,0,1,0,3,0,0,Matches
475,Ibrahima Sissoko,ml MLI,MF,Strasbourg,25,1997,18.2,47,33,13,25,9,23,30,76.7,7,21,8,13,19,66,30,0,Matches
476,Moussa Sissoko,fr FRA,MF,Nantes,33,1989,20.2,27,16,13,8,6,12,25,48.0,13,8,2,6,12,39,31,0,Matches
477,Milan Škriniar,sk SVK,DF,Paris S-G,28,1995,18.1,24,18,17,7,0,14,22,63.6,8,19,10,9,12,36,51,2,Matches
478,Naatan Skyttä,fi FIN,"MF,FW",Toulouse,21,2002,1.3,4,4,2,1,1,1,1,100.0,0,0,0,0,0,4,0,0,Matches
479,Eduard Sobol,ua UKR,DF,Strasbourg,28,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
480,Emran Soglo,fr FRA,"MF,DF",Marseille,18,2005,1.2,2,1,0,2,0,1,3,33.3,2,6,0,6,1,3,3,0,Matches
481,Carlos Soler,es ESP,"MF,DF",Paris S-G,26,1997,12.1,15,10,9,2,4,6,21,28.6,15,10,3,7,5,20,11,1,Matches
482,Florian Sotoca,fr FRA,"MF,FW",Lens,32,1990,28.9,33,22,9,21,3,17,38,44.7,21,41,4,37,20,53,34,0,Matches
483,Issa Soumaré,sn SEN,"FW,MF",Le Havre,22,2000,2.6,2,0,2,0,0,0,4,0.0,4,0,0,0,0,2,2,0,Matches
484,Saidou Sow,gn GUI,DF,Strasbourg,21,2002,8.0,20,12,17,3,0,9,13,69.2,4,7,4,3,12,32,36,3,Matches
485,Stijn Spierings,nl NED,MF,Toulouse,27,1996,16.8,53,40,26,20,7,29,52,55.8,23,22,5,17,26,79,32,0,Matches
486,Stijn Spierings,nl NED,MF,Lens,27,1996,1.3,1,0,0,1,0,1,1,100.0,0,2,1,1,2,3,1,0,Matches
487,Benjamin Stambouli,fr FRA,MF,Reims,32,1990,3.2,9,7,3,5,1,6,11,54.5,5,3,1,2,2,11,8,0,Matches
488,Gabriel Suazo,cl CHI,DF,Toulouse,25,1997,26.2,66,32,40,19,7,38,86,44.2,48,37,4,33,26,92,33,0,Matches
489,Abakar Sylla,ci CIV,DF,Strasbourg,20,2002,19.9,54,23,30,19,5,29,40,72.5,11,40,11,29,26,80,70,2,Matches
490,Dembo Sylla,gn GUI,DF,Lorient,20,2002,0.5,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,Matches
491,Issiaga Sylla,gn GUI,"DF,FW",Montpellier,29,1994,16.2,28,17,20,6,2,16,34,47.1,18,21,7,14,23,51,53,0,Matches
492,Musa Al-Taamari,jo JOR,FW,Montpellier,26,1997,21.4,20,16,10,5,5,9,21,42.9,12,18,2,16,4,24,5,0,Matches
493,Nicolás Tagliafico,ar ARG,DF,Lyon,30,1992,23.6,54,34,23,22,9,22,49,44.9,27,25,8,17,28,82,43,0,Matches
494,Montassar Talbi,tn TUN,DF,Lorient,25,1998,24.5,38,22,23,13,2,19,32,59.4,13,39,23,16,32,70,114,0,Matches
495,Oussama Targhalline,ma MAR,MF,Le Havre,21,2002,11.4,23,11,16,7,0,15,25,60.0,10,9,3,6,20,43,14,2,Matches
496,Enzo Tchato,cm CMR,DF,Montpellier,20,2002,12.5,26,17,18,4,4,11,25,44.0,14,20,7,13,11,37,25,0,Matches
497,Arnau Tenas,es ESP,GK,Paris S-G,22,2001,5.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
498,Martin Terrier,fr FRA,"FW,MF",Rennes,26,1997,17.0,14,9,3,8,3,6,14,42.9,8,21,4,17,9,23,17,0,Matches
499,Benjamin Tetteh,gh GHA,"FW,MF",Metz,26,1997,3.1,6,6,1,5,0,4,7,57.1,3,0,0,0,0,6,1,0,Matches
500,Teddy Teuma,mt MLT,MF,Reims,29,1993,23.5,54,36,19,21,14,25,62,40.3,37,33,4,29,20,74,6,0,Matches
501,Arthur Theate,be BEL,DF,Rennes,23,2000,25.5,30,17,19,6,5,24,37,64.9,13,40,23,17,31,61,90,2,Matches
502,Adrien Thomasson,fr FRA,MF,Lens,29,1993,13.3,25,14,4,16,5,11,34,32.4,23,14,0,14,9,34,10,1,Matches
503,Khéphren Thuram,fr FRA,MF,Nice,22,2001,23.4,42,29,13,23,6,20,40,50.0,20,21,10,11,18,60,37,0,Matches
504,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,24,1999,15.3,40,20,23,12,5,16,40,40.0,24,19,2,17,10,50,14,0,Matches
505,Jean-Clair Todibo,fr FRA,DF,Nice,23,1999,29.5,58,28,35,17,6,34,56,60.7,22,34,15,19,38,96,97,1,Matches
506,Corentin Tolisso,fr FRA,MF,Lyon,28,1994,19.3,33,21,13,11,9,14,33,42.4,19,26,9,17,10,43,18,0,Matches
507,Abdoulaye Touré,gn GUI,MF,Le Havre,29,1994,25.4,47,28,22,22,3,30,60,50.0,30,30,8,22,25,72,33,0,Matches
508,Souleymane Touré,fr FRA,DF,Lorient,20,2003,22.8,25,12,16,9,0,8,14,57.1,6,38,20,18,36,61,101,2,Matches
509,Bénie Traoré,ci CIV,"FW,MF",Nantes,20,2002,5.6,8,4,2,5,1,3,7,42.9,4,3,0,3,1,9,1,0,Matches
510,Daouda Traoré,fr FRA,MF,Nice,17,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
511,Ismaël Traoré,ci CIV,DF,Metz,36,1986,24.7,19,12,13,6,0,8,21,38.1,13,33,20,13,30,49,86,0,Matches
512,Adrien Truffert,fr FRA,DF,Rennes,21,2001,23.8,39,21,23,10,6,25,40,62.5,15,31,5,26,19,58,49,0,Matches
513,Matthieu Udol,fr FRA,DF,Metz,27,1996,30.0,55,37,38,12,5,38,56,67.9,18,62,16,46,50,105,108,0,Matches
514,Manuel Ugarte,uy URU,MF,Paris S-G,22,2001,21.5,98,57,39,43,16,43,89,48.3,46,27,6,21,40,138,25,2,Matches
515,Samuel Umtiti,fr FRA,DF,Lille,29,1993,2.1,1,1,0,1,0,1,4,25.0,3,0,0,0,2,3,4,0,Matches
516,Kévin Van Den Kerkhof,dz ALG,"FW,MF",Metz,27,1996,21.3,31,24,11,13,7,13,32,40.6,19,15,2,13,11,42,32,1,Matches
517,Vanderson,br BRA,DF,Monaco,22,2001,18.2,60,41,20,30,10,32,70,45.7,38,29,2,27,35,95,37,1,Matches
518,Jordan Veretout,fr FRA,MF,Marseille,30,1993,24.3,38,22,19,13,6,18,39,46.2,21,20,4,16,13,51,25,0,Matches
519,Alan Virginius,fr FRA,FW,Lille,20,2003,0.8,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
520,Alan Virginius,fr FRA,FW,Clermont Foot,20,2003,10.4,9,5,4,4,1,4,11,36.4,7,7,0,7,3,12,7,0,Matches
521,Vitinha,pt POR,FW,Marseille,23,2000,10.3,14,8,3,5,6,3,12,25.0,9,11,2,9,5,19,8,0,Matches
522,Vitinha,pt POR,MF,Paris S-G,23,2000,23.6,39,24,12,16,11,16,48,33.3,32,29,11,18,23,62,30,2,Matches
523,Elye Wahi,fr FRA,FW,Montpellier,20,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
524,Elye Wahi,fr FRA,FW,Lens,20,2003,18.8,6,4,1,3,2,2,10,20.0,8,5,1,4,3,9,3,0,Matches
525,Mateusz Wieteska,pl POL,DF,Clermont Foot,26,1997,1.9,4,1,3,1,0,3,5,60.0,2,4,2,2,5,9,8,0,Matches
526,Josh Wilson-Esbrand,eng ENG,"DF,MF",Reims,20,2002,5.1,5,4,2,3,0,2,8,25.0,6,5,2,3,6,11,7,0,Matches
527,Christopher Wooh,cm CMR,DF,Rennes,21,2001,15.4,18,12,12,6,0,8,15,53.3,7,19,9,10,18,36,51,0,Matches
528,Yusuf Yazıcı,tr TUR,"MF,FW",Lille,26,1997,14.6,19,11,6,9,4,4,15,26.7,11,10,1,9,5,24,5,0,Matches
529,Kelvin Yeboah,it ITA,FW,Montpellier,23,2000,3.1,4,2,2,2,0,1,3,33.3,2,3,2,1,1,5,3,0,Matches
530,Bertuğ Yıldırım,tr TUR,FW,Rennes,21,2002,5.2,7,5,2,3,2,3,8,37.5,5,8,0,8,0,7,4,0,Matches
531,Darlin Yongwa,cm CMR,DF,Lorient,22,2000,12.9,30,23,17,11,2,14,25,56.0,11,14,2,12,15,45,36,0,Matches
532,Leny Yoro,fr FRA,DF,Lille,17,2005,29.7,36,25,27,7,2,17,31,54.8,14,20,14,6,36,72,97,1,Matches
533,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,21,2002,21.6,15,9,13,2,0,7,11,63.6,4,21,16,5,44,59,104,0,Matches
534,Yoram Zague,fr FRA,DF,Paris S-G,17,2006,4.1,18,8,11,4,3,11,24,45.8,13,3,0,3,4,22,9,1,Matches
535,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,17,2006,21.8,51,28,18,24,9,28,51,54.9,23,32,8,24,15,66,22,2,Matches
536,Denis Zakaria,ch SUI,"MF,DF",Monaco,26,1996,23.7,38,27,11,20,7,12,30,40.0,18,39,13,26,47,85,41,0,Matches
537,Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,31,1992,13.7,31,20,17,11,3,17,34,50.0,17,14,3,11,16,47,34,0,Matches
538,Nathan Zeze,fr FRA,DF,Nantes,18,2005,11.4,11,6,9,2,0,7,14,50.0,7,12,3,9,12,23,47,1,Matches
539,Edon Zhegrova,xk KVX,FW,Lille,24,1999,25.4,32,18,9,15,8,14,36,38.9,22,17,1,16,8,40,8,0,Matches
540,Luck Zogbé,ci CIV,DF,Brest,18,2005,0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,Matches
